,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_ccp_alpha,param_criterion,param_max_depth,param_max_features,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
4389,0.07167129516601563,0.023830976709885644,0.0029694080352783204,6.355518477618057e-05,0.2,entropy,2,1.0,22,"{'ccp_alpha': 0.2, 'criterion': 'entropy', 'max_depth': 2, 'max_features': 1.0, 'n_estimators': 22}",0.38885688552390946,0.33942211665106536,0.4147806778921701,0.3764037045814055,0.3780756226875627,0.3795078014672226,0.024290450241617013,139,0.869780116657943,0.775742292388556,0.6724919602462782,0.7221980075082516,0.6735005009927676,0.7427425755587593,0.07399893415143227
2779,0.043028736114501955,0.0073923289238904035,0.003090381622314453,0.0003447366779077771,0.1,entropy,3,0.3,20,"{'ccp_alpha': 0.1, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 0.3, 'n_estimators': 20}",0.31750031750047625,0.33942211665106536,0.3733643283161719,0.3764037045814055,0.4023739080814782,0.3618128750261194,0.029854562793030715,194,0.967907557062632,0.8720241785838646,0.8032113862602399,0.8770362737837162,0.8760208877910617,0.8792400566963028,0.052363294308109175
2081,0.04734549522399902,0.0038665668052301283,0.002963352203369141,0.0002579985776040344,0.1,gini,5,1.0,18,"{'ccp_alpha': 0.1, 'criterion': 'gini', 'max_depth': 5, 'max_features': 1.0, 'n_estimators': 18}",0.31750031750047625,0.33942211665106536,0.33942211665106536,0.3764037045814055,0.4077862096248241,0.35610689300176734,0.032031058435862715,220,0.7053235229449193,0.5577816789190845,0.7785710866527176,0.7154742651378921,0.6388389400821618,0.679197898747355,0.07515889495543829
1880,0.02287883758544922,0.0023899562783975575,0.002200603485107422,0.0004033838034701674,0.1,gini,3,1.0,9,"{'ccp_alpha': 0.1, 'criterion': 'gini', 'max_depth': 3, 'max_features': 1.0, 'n_estimators': 9}",0.31750031750047625,0.36293309315564887,0.4147806778921701,0.34992710611188255,0.3780756226875627,0.3646433634695481,0.03205038509477997,187,0.7335878739464908,0.6977992421289982,0.7335878739464908,0.7176125252583843,0.67378922706055,0.7112753484681829,0.02290271659154588
2749,0.04003829956054687,0.002698864672926298,0.0023194313049316405,5.0289842881123146e-05,0.1,entropy,3,1.0,14,"{'ccp_alpha': 0.1, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 1.0, 'n_estimators': 14}",0.493914580573631,0.4762504762507144,0.4147806778921701,0.34992710611188255,0.46078431372549017,0.4391314309107776,0.05176530707630071,43,0.9369253843985712,0.9036146215312901,0.9024397572846347,0.9380086085197582,0.9688622498696908,0.929970124320789,0.024811787267792165
2653,0.05881037712097168,0.022858059290293064,0.0025110721588134767,0.0002200969167643062,0.1,entropy,2,1.0,14,"{'ccp_alpha': 0.1, 'criterion': 'entropy', 'max_depth': 2, 'max_features': 1.0, 'n_estimators': 14}",0.49813548138671787,0.49813548138671787,0.4841503155153184,0.5346670861496433,0.3780756226875627,0.478632797425192,0.052995734306358046,9,0.8095656586160156,0.9355283656723576,0.7785710866527176,0.7221980075082516,0.813626458968844,0.8118979154836372,0.06992805804433663
1888,0.04295282363891602,0.006250650154851244,0.0041736125946044925,0.002141940522563718,0.1,gini,3,1.0,17,"{'ccp_alpha': 0.1, 'criterion': 'gini', 'max_depth': 3, 'max_features': 1.0, 'n_estimators': 17}",0.22450662753346864,0.31133467586669866,0.36114822400537044,0.3764037045814055,0.3780756226875627,0.33029377093490114,0.05815770904517566,333,0.6619865452199712,0.7067466290155797,0.7167182722401354,0.7189546126754344,0.6397964227647249,0.6888404963831692,0.03203471811273387
124,0.007312202453613281,0.0003336003195728687,0.0030185222625732423,0.0030339233908174136,0.0,gini,3,log2,5,"{'ccp_alpha': 0.0, 'criterion': 'gini', 'max_depth': 3, 'max_features': 'log2', 'n_estimators': 5}",0.33505481671702403,0.4816466835729722,0.4786497381671772,0.3764037045814055,0.3883678186903087,0.41202455234577756,0.05837633525292816,77,0.8018608972432429,0.6980722779481275,0.767995373989632,0.679363930113824,0.7775849950447499,0.7449754948679153,0.04761099143447726
4583,0.07871284484863281,0.009082769409558036,0.003960895538330078,0.0011871713459066992,0.2,entropy,4,1.0,24,"{'ccp_alpha': 0.2, 'criterion': 'entropy', 'max_depth': 4, 'max_features': 1.0, 'n_estimators': 24}",0.31750031750047625,0.33942211665106536,0.4816466835729722,0.3764037045814055,0.4265755807408262,0.3883096806093491,0.05953450648815529,117,0.8021111069112485,0.9036146215312901,0.7705870364216296,0.908539521735463,0.8760208877910617,0.8521746348781386,0.055775639000722556
2471,0.06274995803833008,0.007741789643881508,0.0038294315338134764,0.0012146490199465725,0.1,gini,9,1.0,24,"{'ccp_alpha': 0.1, 'criterion': 'gini', 'max_depth': 9, 'max_features': 1.0, 'n_estimators': 24}",0.36293309315564887,0.31133467586669866,0.493914580573631,0.3764037045814055,0.3780756226875627,0.38453233537298936,0.05982752537744403,123,0.7021994813300501,0.6743739190143843,0.6996567378933167,0.7246980901434306,0.7831614777868127,0.7168179412335988,0.03680560522912807
2359,0.019344234466552736,0.0007640358170103337,0.0018657684326171876,0.0001301044397164738,0.1,gini,8,1.0,8,"{'ccp_alpha': 0.1, 'criterion': 'gini', 'max_depth': 8, 'max_features': 1.0, 'n_estimators': 8}",0.22450662753346864,0.31133467586669866,0.3143092785468561,0.3764037045814055,0.4077862096248241,0.32686809923065063,0.06305299183006915,347,0.6245055463540673,0.7337812228170081,0.8083601181343828,0.607975537518575,0.6041339361342684,0.6757512721916603,0.08161041433897591
1496,0.0285646915435791,0.006885633641191477,0.0020553112030029298,0.00017164499151653802,0.0,entropy,8,1.0,9,"{'ccp_alpha': 0.0, 'criterion': 'entropy', 'max_depth': 8, 'max_features': 1.0, 'n_estimators': 9}",0.22450662753346864,0.3427101402346148,0.26305214040457564,0.38635623073303615,0.3715802678087692,0.3176410813428929,0.06310886509068875,403,0.9021987310230968,0.9036146215312901,0.8718871052302395,0.9691169433036153,0.968997812415855,0.9231630427008193,0.03914959001897929
4673,0.05747828483581543,0.006532083500074782,0.0027313232421875,9.436184486679384e-05,0.2,entropy,5,1.0,18,"{'ccp_alpha': 0.2, 'criterion': 'entropy', 'max_depth': 5, 'max_features': 1.0, 'n_estimators': 18}",0.3296342573721317,0.49813548138671787,0.3143092785468561,0.34992710611188255,0.4023739080814782,0.3788760062998133,0.06664326639416301,141,0.742290136146206,0.8711367333074906,0.7682766020379013,0.7465923886177563,0.8081305908664367,0.7872852901951581,0.04797373744922032
840,0.002383136749267578,9.97923000141577e-05,0.0011067390441894531,2.4733557645029876e-05,0.0,gini,10,0.3,1,"{'ccp_alpha': 0.0, 'criterion': 'gini', 'max_depth': 10, 'max_features': 0.3, 'n_estimators': 1}",0.25806451612903225,0.3427101402346148,0.1466471150213533,0.253546276418555,0.31006201860620214,0.26220601328195153,0.06665900345852678,828,0.5655266645397569,0.6339272306077158,0.6022320191797487,0.7502810344648113,0.7415463934077261,0.6587026684399517,0.07447711613747728
2469,0.052112483978271486,0.0018512441069246147,0.004696369171142578,0.0020690296890898195,0.1,gini,9,1.0,22,"{'ccp_alpha': 0.1, 'criterion': 'gini', 'max_depth': 9, 'max_features': 1.0, 'n_estimators': 22}",0.22450662753346864,0.33942211665106536,0.26305214040457564,0.34992710611188255,0.17149858514250885,0.2696813151687002,0.06786414840236282,762,0.7004787256569951,0.807391492223792,0.7687806751780015,0.6507472971512807,0.7775849950447499,0.7409966370509637,0.057106185312634936
4564,0.018149805068969727,0.0031594034259248825,0.0016320705413818359,7.253312317092559e-05,0.2,entropy,4,1.0,5,"{'ccp_alpha': 0.2, 'criterion': 'entropy', 'max_depth': 4, 'max_features': 1.0, 'n_estimators': 5}",0.36293309315564887,0.5132649025747366,0.4274193548387097,0.5346670861496433,0.3780756226875627,0.4432720118812602,0.06958201220050679,38,0.6699756344306148,0.7740245758837895,0.7355505577767922,0.6472414729495668,0.7444564862322997,0.7142497454546126,0.047727366652493435
4755,0.011812496185302734,0.001219129846797917,0.0014795303344726563,7.827345496043776e-05,0.2,entropy,6,1.0,4,"{'ccp_alpha': 0.2, 'criterion': 'entropy', 'max_depth': 6, 'max_features': 1.0, 'n_estimators': 4}",0.38885688552390946,0.25923792368260634,0.24608103457202238,0.266198568749975,0.4077862096248241,0.31363212443066746,0.06970735608371374,434,0.6647853508660367,0.8038799746941926,0.6077046808391223,0.8098007267782045,0.775533611282203,0.7323408688919517,0.08134053556010468
4865,0.05585179328918457,0.0058934186460441835,0.0027701854705810547,0.00022279299645223277,0.2,entropy,7,1.0,18,"{'ccp_alpha': 0.2, 'criterion': 'entropy', 'max_depth': 7, 'max_features': 1.0, 'n_estimators': 18}",0.33505481671702403,0.31750031750047625,0.5176187278928747,0.38399085873473177,0.3780756226875627,0.3864480687065338,0.0702523114366993,121,0.7335878739464908,0.9678270479082078,0.8359456117845957,0.8099618583955627,0.8081305908664367,0.8310905965802586,0.07642093254475318
1794,0.04270048141479492,0.008940622664335663,0.0026959896087646483,7.50680726392022e-05,0.1,gini,2,1.0,19,"{'ccp_alpha': 0.1, 'criterion': 'gini', 'max_depth': 2, 'max_features': 1.0, 'n_estimators': 19}",0.33505481671702403,0.33942211665106536,0.36293309315564887,0.34992710611188255,0.17149858514250885,0.3117671435556259,0.07079056275838272,444,0.8095656586160156,0.775742292388556,0.6688215804643555,0.687901887631845,0.6387353832687315,0.7161533604739007,0.06528197999766594
4699,0.04244375228881836,0.007422931040992556,0.0032359600067138673,0.0006063491302828812,0.2,entropy,5,0.3,20,"{'ccp_alpha': 0.2, 'criterion': 'entropy', 'max_depth': 5, 'max_features': 0.3, 'n_estimators': 20}",0.22450662753346864,0.31133467586669866,0.32995600879804493,0.3764037045814055,0.18203641092364128,0.2848474855406518,0.07117587734031386,646,0.7064833781992415,0.7071751105852853,0.6443180867373612,0.748274711537248,0.7175947012472815,0.7047691976612835,0.03382391734763179
915,0.013293027877807617,0.007255330737901657,0.004405784606933594,0.00578299622242301,0.0,entropy,2,1.0,4,"{'ccp_alpha': 0.0, 'criterion': 'entropy', 'max_depth': 2, 'max_features': 1.0, 'n_estimators': 4}",0.22450662753346864,0.22450662753346864,0.23361820303377986,0.22587697572631282,0.4077862096248241,0.2632589286903708,0.07234307105600811,817,0.7355328810393124,0.6628237312040558,0.773776932854027,0.7794956597459993,0.6407015271274831,0.7184661463941755,0.056953616931848236
