,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_ccp_alpha,param_criterion,param_max_depth,param_max_features,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
289,0.0035002708435058595,0.0007749715930653315,0.0010993003845214844,0.00019981937211445598,0.0,gini,5,sqrt,2,"{'ccp_alpha': 0.0, 'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 2}",0.20377359689625746,0.4242776458138317,0.3733643283161719,0.2062157048905868,0.27136385947023145,0.2957990270774159,0.08901017948383651,158,0.7111135420453365,0.6605434186890533,0.6528269717468771,0.7313155298527836,0.6511465627472434,0.6813892050162588,0.03329005710973207
1705,0.004199409484863281,0.0013638141975708385,0.0010999202728271484,0.000199628581029071,0.0,entropy,10,0.3,2,"{'ccp_alpha': 0.0, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 0.3, 'n_estimators': 2}",0.33505481671702403,0.33505481671702403,0.25923792368260634,0.10919492538753907,0.3435921354681384,0.2764269235944664,0.08904788412114799,228,0.5037018631534596,0.7355770128564191,0.6659389968118307,0.8640687629101375,0.7473784967173075,0.7033330264898308,0.11837784412426057
488,0.011900711059570312,0.0006633354770290109,0.0020000457763671873,0.0003156777016771021,0.0,gini,7,sqrt,9,"{'ccp_alpha': 0.0, 'criterion': 'gini', 'max_depth': 7, 'max_features': 'sqrt', 'n_estimators': 9}",0.3296342573721317,0.33942211665106536,0.49813548138671787,0.18340630783632506,0.3638034375544995,0.3428803201601479,0.10016118997549814,43,0.9342439169288062,0.967907557062632,0.933804358978755,0.9691169433036153,0.9680450648275534,0.9546235682202724,0.016825150889388768
2646,0.01759929656982422,0.005210005157101719,0.0026003360748291016,0.0008605529431278158,0.1,entropy,2,1.0,7,"{'ccp_alpha': 0.1, 'criterion': 'entropy', 'max_depth': 2, 'max_features': 1.0, 'n_estimators': 7}",0.33942211665106536,0.33942211665106536,0.4816466835729722,0.19213013923474498,0.18203641092364128,0.30693149340669784,0.11082852649080556,117,0.8036420774175239,0.7685635067075867,0.6654006765012608,0.7774973545604145,0.633423386430329,0.729705400323423,0.06732901194347873
3410,0.0058001518249511715,0.0003994827935936056,0.0011998653411865235,0.00024535987618417676,0.1,entropy,10,1.0,3,"{'ccp_alpha': 0.1, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 1.0, 'n_estimators': 3}",0.33942211665106536,0.49813548138671787,0.264544131657298,0.2481702849716797,0.5052825521590271,0.37111091336515767,0.11100660020758897,20,0.8674029471913139,0.7263641943918967,0.8319569157191878,0.905840403107616,0.6648757102494208,0.7992880341318871,0.08993871663917276
3221,0.011199760437011718,0.0006769615066939305,0.0016004562377929688,0.0001999417153817664,0.1,entropy,8,1.0,6,"{'ccp_alpha': 0.1, 'criterion': 'entropy', 'max_depth': 8, 'max_features': 1.0, 'n_estimators': 6}",0.33942211665106536,0.3502363984578899,0.3502363984578899,0.05763904177042349,0.2656844656620286,0.27264368419985946,0.11205002868483692,240,0.900937462695559,0.8682741800246037,0.9007223872682951,0.9060002175986097,0.8740014050402105,0.8899871305254556,0.015611342724600972
1276,0.006600570678710937,0.00019982033932376274,0.0015993118286132812,0.00020027234440622151,0.0,entropy,6,log2,5,"{'ccp_alpha': 0.0, 'criterion': 'entropy', 'max_depth': 6, 'max_features': 'log2', 'n_estimators': 5}",0.22450662753346864,0.3296342573721317,0.492552054996952,0.3678403918973623,0.16699314428937317,0.31630529521785755,0.11368162697465685,88,0.9024397572846347,0.9670691615059425,0.9021134070436059,0.9081914422543728,0.9680450648275534,0.9295717665832217,0.031091719184953327
1443,0.005500364303588867,0.00031613046382342305,0.0012998104095458985,0.0002447560774629543,0.0,entropy,8,sqrt,4,"{'ccp_alpha': 0.0, 'criterion': 'entropy', 'max_depth': 8, 'max_features': 'sqrt', 'n_estimators': 4}",0.22450662753346864,0.04786497381671772,0.3427101402346148,0.38714564455582035,0.27136385947023145,0.25471824912217056,0.1176925519226738,340,0.7465875016909983,0.8338071699567532,0.7645366824103793,0.888516428605454,0.7034161442954296,0.7873727853918029,0.06575687520339538
1090,0.016799736022949218,0.006353080822927179,0.0020001411437988283,3.504023183989303e-07,0.0,entropy,4,log2,11,"{'ccp_alpha': 0.0, 'criterion': 'entropy', 'max_depth': 4, 'max_features': 'log2', 'n_estimators': 11}",0.33942211665106536,0.0648370535579001,0.3733643283161719,0.19213013923474498,0.3638034375544995,0.2667114150628763,0.12033634147635465,268,0.9345219395023615,0.966998441107814,0.8683325963286448,0.9691169433036153,0.8747003885378916,0.9227340617560655,0.043626630044715405
2931,0.009900093078613281,0.0018815223404474097,0.0016000747680664062,0.00020024801296950417,0.1,entropy,5,1.0,4,"{'ccp_alpha': 0.1, 'criterion': 'entropy', 'max_depth': 5, 'max_features': 1.0, 'n_estimators': 4}",0.31133467586669866,0.33942211665106536,0.4762504762507144,0.12488459050258424,0.17149858514250885,0.2846780888827143,0.1254998199195932,205,0.8682741800246037,0.8342857142857143,0.6886521954304791,0.9695106073617644,0.8026407703952745,0.8326726934995673,0.09125623553315947
3297,0.014900016784667968,0.001019720754687102,0.0022998332977294924,0.0006000757667360823,0.1,entropy,9,log2,10,"{'ccp_alpha': 0.1, 'criterion': 'entropy', 'max_depth': 9, 'max_features': 'log2', 'n_estimators': 10}",0.33942211665106536,0.31133467586669866,0.31750031750047625,0.18340630783632506,0.5716619504750294,0.344665073665919,0.12602245802333495,40,0.8683325963286448,0.8014632045468768,0.9670691615059425,0.9380086085197582,0.8396851357223468,0.8829117413247138,0.061372780921574485
3388,0.007999753952026368,0.0012252597644480648,0.0015003681182861328,3.693564745147149e-07,0.1,entropy,10,log2,5,"{'ccp_alpha': 0.1, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'n_estimators': 5}",0.33942211665106536,0.33942211665106536,0.5479490295253897,0.33756997551928847,0.12524485821702988,0.33792161931276776,0.1336768823609202,54,0.79953888741122,0.7979922858722935,0.832641333183966,0.8109516222955707,0.7013088043753289,0.7884865866276759,0.045314008562886324
1590,0.014199590682983399,0.0019390519782403713,0.003900432586669922,0.004306466970956336,0.0,entropy,9,1.0,7,"{'ccp_alpha': 0.0, 'criterion': 'entropy', 'max_depth': 9, 'max_features': 1.0, 'n_estimators': 7}",0.12453387034667947,0.33942211665106536,0.3733643283161719,0.12691536740749096,0.45193845378886705,0.28323482730205496,0.1336884582209886,208,0.933804358978755,0.9339937756983903,0.9351736571736333,0.9691169433036153,0.9366496721285885,0.9417476814565966,0.01372226960037042
2806,0.030399847030639648,0.000663227100404019,0.0033000946044921876,0.0003998997492474627,0.1,entropy,4,sqrt,23,"{'ccp_alpha': 0.1, 'criterion': 'entropy', 'max_depth': 4, 'max_features': 'sqrt', 'n_estimators': 23}",0.33942211665106536,0.0,0.33942211665106536,0.24399771253216748,0.3883678186903087,0.2622419529049214,0.13923001367668006,297,0.933804358978755,0.6975509659594981,0.9007223872682951,0.8770362737837162,0.7107180706069358,0.82396641131944,0.0995774235372022
2995,0.02689976692199707,0.0008601203198985817,0.0026003360748291016,0.00020032181564551537,0.1,entropy,6,sqrt,20,"{'ccp_alpha': 0.1, 'criterion': 'entropy', 'max_depth': 6, 'max_features': 'sqrt', 'n_estimators': 20}",0.33942211665106536,0.0,0.33942211665106536,0.25053336554642197,0.3900119595344697,0.26387791167660446,0.1393795401209829,284,0.933804358978755,0.8703377507239692,0.9345219395023615,0.8788689527431562,0.8400625389022855,0.8915191081701055,0.037131498205544504
223,0.010199356079101562,0.0009278659983054278,0.0018006324768066405,0.0002449712370130942,0.0,gini,4,log2,8,"{'ccp_alpha': 0.0, 'criterion': 'gini', 'max_depth': 4, 'max_features': 'log2', 'n_estimators': 8}",0.1466471150213533,0.1466471150213533,0.31133467586669866,0.25053336554642197,0.5381191248351698,0.27865627925819936,0.14424464149524754,219,0.8703377507239692,0.834404865555095,0.7278640288295682,0.9073553699010074,0.870704170152948,0.8421332370325176,0.061616392456683725
247,0.011500024795532226,0.00031643132978741547,0.001800203323364258,0.000244814791291501,0.0,gini,4,1.0,8,"{'ccp_alpha': 0.0, 'criterion': 'gini', 'max_depth': 4, 'max_features': 1.0, 'n_estimators': 8}",0.31133467586669866,0.33942211665106536,0.15875015875023812,0.20198929081169423,0.575649675601062,0.3174291835361516,0.14539880081501172,87,0.966998441107814,0.8657311625787029,0.933804358978755,0.9061456881770588,0.9359473601695463,0.9217254022023754,0.03398792637717954
3031,0.014500141143798828,0.0008951090175697736,0.0018000125885009766,0.0002453401738656649,0.1,entropy,6,1.0,8,"{'ccp_alpha': 0.1, 'criterion': 'entropy', 'max_depth': 6, 'max_features': 1.0, 'n_estimators': 8}",0.33942211665106536,0.26305214040457564,0.3592106040535498,0.12691536740749096,0.575649675601062,0.3328499808235487,0.14626726957213398,59,0.832641333183966,0.834404865555095,0.8998181563304131,0.8770362737837162,0.7746044187960406,0.8437010095298462,0.042996389598713214
171,0.006400299072265625,0.001462689642194551,0.001299428939819336,0.0002449312669766692,0.0,gini,3,0.3,4,"{'ccp_alpha': 0.0, 'criterion': 'gini', 'max_depth': 3, 'max_features': 0.3, 'n_estimators': 4}",0.32995600879804493,0.3296342573721317,0.4220811446494876,-0.00960650696173725,0.3900119595344697,0.2924153726784794,0.15514513637641814,168,0.6893807893837023,0.7276893533384475,0.7965408745352337,0.8419834357563127,0.7751618178975306,0.7661512541822454,0.05315686433161907
1111,0.014299678802490234,0.000872455025191908,0.0018003463745117187,0.00024512632138542925,0.0,entropy,4,1.0,8,"{'ccp_alpha': 0.0, 'criterion': 'entropy', 'max_depth': 4, 'max_features': 1.0, 'n_estimators': 8}",0.12453387034667947,0.3733643283161719,0.31133467586669866,0.19213013923474498,0.5716619504750294,0.3146049928478649,0.15535041378688633,96,0.8674665452966515,0.8703377507239692,0.966998441107814,0.9691169433036153,0.9680450648275534,0.9283929490519206,0.04858713973392905
2792,0.0199002742767334,0.012261041622692582,0.0020997047424316405,0.0002000570510343255,0.1,entropy,4,sqrt,9,"{'ccp_alpha': 0.1, 'criterion': 'entropy', 'max_depth': 4, 'max_features': 'sqrt', 'n_estimators': 9}",0.33942211665106536,0.0,0.33942211665106536,0.44410268115970425,0.17149858514250885,0.2588890999208687,0.15616393461597416,317,0.7616843814045382,0.8014632045468768,0.6654006765012608,0.9086028924839914,0.8701954144085714,0.8014693138690477,0.08520375053466689
1229,0.009899711608886719,0.003307210601031014,0.001600027084350586,0.00020003378462219338,0.0,entropy,5,0.3,6,"{'ccp_alpha': 0.0, 'criterion': 'entropy', 'max_depth': 5, 'max_features': 0.3, 'n_estimators': 6}",0.22450662753346864,0.4762504762507144,0.5132649025747366,0.16757831697804315,0.5606421918308002,0.3884485030335526,0.16037428982697657,8,0.9339937756983903,0.8998181563304131,0.8662482902644602,0.9374457158121396,0.8718992204470815,0.9018810317104968,0.029896259987197554
3399,0.026999855041503908,0.009305565558494114,0.002600240707397461,0.00020012869731506297,0.1,entropy,10,log2,16,"{'ccp_alpha': 0.1, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'n_estimators': 16}",0.33942211665106536,0.33942211665106536,0.19145989526687088,-0.010677035543974553,0.45923114679577626,0.26377164796416064,0.1613700542022005,285,0.834404865555095,0.9007223872682951,0.834404865555095,0.9690510285166632,0.8073677849769422,0.869190186374418,0.058666027460749934
3350,0.023799943923950195,0.005372351301850244,0.0027999401092529295,0.0002448540653135459,0.1,entropy,9,0.3,15,"{'ccp_alpha': 0.1, 'criterion': 'entropy', 'max_depth': 9, 'max_features': 0.3, 'n_estimators': 15}",0.1466471150213533,0.33942211665106536,0.31133467586669866,0.12691536740749096,0.575649675601062,0.2999937901095341,0.16195105371399607,135,0.9345219395023615,0.900937462695559,0.966998441107814,0.9086028924839914,0.9359473601695463,0.9294016191918544,0.02334686557516265
