,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_epsilon,param_gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
751,0.0017000675201416016,0.00024526227582950095,0.0009999275207519531,2.611744678045111e-07,91,0.76,auto,"{'C': 91, 'epsilon': 0.76, 'gamma': 'auto'}",-2.1056227321925545,-0.9763653320326647,-0.885847610003481,-0.9757192252734935,-2.2505988545147364,-1.4388307508033862,0.606253396410172,336,-0.9363822499993356,-1.1248243112836525,-1.0783641213699589,-1.0877352528632949,-0.8125612935287719,-1.0079734458090026,0.11686070888790534
752,0.001799774169921875,0.0002449509000785008,0.0010000228881835937,4.90933901833868e-07,91,0.81,scale,"{'C': 91, 'epsilon': 0.81, 'gamma': 'scale'}",-3.256557423436756,-1.478192172508108,-1.2612234999323713,-1.534900586687775,-4.01579009538241,-2.3093327555894843,1.1134005648265397,715,-0.66725099489798,-0.7485531593913144,-0.6848752675115091,-0.7399219671473954,-0.6554728964303831,-0.6992148570757164,0.03803158771615583
753,0.0017000675201416016,0.0002449703552549619,0.001100301742553711,0.0002001531000562348,91,0.81,auto,"{'C': 91, 'epsilon': 0.81, 'gamma': 'auto'}",-2.117803254896543,-0.9584840295863819,-0.8791550805376029,-0.973641657602752,-2.268873357375832,-1.4395914759998225,0.6181168526144871,337,-0.9431930565774753,-1.1335877924019016,-1.0889868541924608,-1.1004419906307386,-0.8150226158209234,-1.0162464619246998,0.11998072831345807
754,0.0016001224517822265,0.00037382015713924034,0.0012998580932617188,0.00024469766547538096,91,0.8600000000000001,scale,"{'C': 91, 'epsilon': 0.8600000000000001, 'gamma': 'scale'}",-3.2582060093551846,-1.4797736428714894,-1.2353556736160356,-1.5491875992290494,-4.053492122155077,-2.315203009445367,1.1279801240380642,723,-0.6971361911674789,-0.7733935116834901,-0.7159709486609122,-0.7670714664071411,-0.6827179693005185,-0.7272580174439082,0.03669368549391948
755,0.0017001628875732422,0.00024489234886751205,0.0009996891021728516,7.979011788693195e-07,91,0.8600000000000001,auto,"{'C': 91, 'epsilon': 0.8600000000000001, 'gamma': 'auto'}",-2.1574429018888335,-0.9785417293426301,-0.875410226701206,-0.9519420150232609,-2.308936499519676,-1.4544546744951212,0.6385352322253811,346,-0.9478836019181235,-1.1444022137468666,-1.097894787526728,-1.1158119451679573,-0.8295790292127704,-1.0271143155144893,0.11994272892299807
756,0.0014995574951171876,6.503191803448608e-07,0.0012991905212402343,0.00024503099425511284,91,0.91,scale,"{'C': 91, 'epsilon': 0.91, 'gamma': 'scale'}",-3.2613170868236367,-1.4775182108374052,-1.2155698362553449,-1.5661244718140348,-4.094713175342784,-2.3230485562146415,1.1431105027829775,734,-0.7292028832915228,-0.799054894595508,-0.7498265761230859,-0.7959254131843575,-0.7113963429617497,-0.7570812220312447,0.03517840305814176
757,0.0016998767852783204,0.00024463978790067705,0.001100015640258789,0.00019969957264234352,91,0.91,auto,"{'C': 91, 'epsilon': 0.91, 'gamma': 'auto'}",-2.2031046553750326,-0.988503012245085,-0.8789208458991233,-0.9464045436437339,-2.3729239483276934,-1.4779714010981337,0.6644941675538576,353,-0.9544368595016801,-1.1544266760674902,-1.1051985906417954,-1.127983440211,-0.8553645590022902,-1.0394820250848513,0.11532160401519198
758,0.0013999462127685547,0.00037415173999502704,0.0010001659393310547,0.00031635696485957495,91,0.9600000000000001,scale,"{'C': 91, 'epsilon': 0.9600000000000001, 'gamma': 'scale'}",-3.266204820503535,-1.4753333058595688,-1.196085371890825,-1.5843607577957395,-4.118775152243309,-2.328151881658595,1.1531152895472294,741,-0.7636175861919391,-0.8247598063576376,-0.7870289352334598,-0.8306857318258969,-0.7367970155526203,-0.7885778150323108,0.035745982711662905
759,0.0013988971710205077,0.0003736172528699467,0.0010997772216796875,0.00020005813074837534,91,0.9600000000000001,auto,"{'C': 91, 'epsilon': 0.9600000000000001, 'gamma': 'auto'}",-2.2474016888814807,-0.9989020167962064,-0.8911213024775818,-0.9425464807825628,-2.4343339626063516,-1.5028610903088366,0.6876241985545901,359,-0.9636442020307763,-1.1642674199263563,-1.1133498268249828,-1.1403439564038886,-0.8781779425990954,-1.05195666955702,0.11152871804848613
760,0.0017011165618896484,0.0002462568246868473,0.0008988857269287109,0.00020017879469913435,96,0.01,scale,"{'C': 96, 'epsilon': 0.01, 'gamma': 'scale'}",-3.190360490072893,-1.8457480676973248,-1.6019825854109455,-1.9465190168885804,-3.4964845320847555,-2.4162189384309,0.7714019398527087,800,-0.25959522142412056,-0.3771452718160038,-0.21262729720117718,-0.38174765980468933,-0.3572791269923246,-0.3176789154476631,0.06872959523410617
761,0.0016003131866455078,0.00037313205054349515,0.0010001182556152344,0.00031726174613086336,96,0.01,auto,"{'C': 96, 'epsilon': 0.01, 'gamma': 'auto'}",-1.4384549971231582,-0.9024412673697937,-1.0334647288098189,-1.0233055711966703,-2.3567619693386184,-1.3508857067676119,0.5345320708642975,173,-0.9010716640658362,-1.090478665906097,-1.025401031282143,-1.0726963360947983,-0.700196603882194,-0.9579688602462137,0.14488075585488414
762,0.0018000602722167969,0.0002446983623762419,0.0008997440338134766,0.00019989064859004402,96,0.060000000000000005,scale,"{'C': 96, 'epsilon': 0.060000000000000005, 'gamma': 'scale'}",-3.2061709768608826,-1.8531038379813938,-1.5873739654487486,-1.8860299414899993,-3.5332724482456865,-2.4131902340053424,0.7946030304027251,799,-0.2580337751538891,-0.38149544496435417,-0.2133745778164917,-0.38218169725140233,-0.36034132298944577,-0.31908536363511664,0.06997183210986843
763,0.0017999649047851563,0.00024471767038684807,0.001100444793701172,0.0002005585590186713,96,0.060000000000000005,auto,"{'C': 96, 'epsilon': 0.060000000000000005, 'gamma': 'auto'}",-1.457199323286043,-0.9074383084694083,-1.0210687213799108,-0.9992435948907081,-2.291476797104938,-1.3352853490262016,0.5145627934905154,124,-0.893740885982761,-1.0884415284617157,-1.0236076092853796,-1.0689557681284565,-0.7016396346262797,-0.9552770852969186,0.14383555372088924
764,0.0017004013061523438,0.0002447964662119701,0.0010999679565429688,0.0002002006700317865,96,0.11,scale,"{'C': 96, 'epsilon': 0.11, 'gamma': 'scale'}",-3.2347744194784096,-1.8486178964689204,-1.5745865162718835,-1.788051339894889,-3.56840746619449,-2.4028875276617185,0.8272597482306923,795,-0.2647558077313214,-0.39008473049057635,-0.225162047687524,-0.387410740512731,-0.3690710311153777,-0.3272968715075061,0.06876624141014945
765,0.002099752426147461,0.0003739743272365137,0.0010994911193847657,0.00019924734088449945,96,0.11,auto,"{'C': 96, 'epsilon': 0.11, 'gamma': 'auto'}",-1.4908945241331504,-0.9329820395728431,-1.0087073637140525,-0.9930517582192838,-2.279841862678544,-1.3410955096635748,0.510266086858932,142,-0.896204883228675,-1.0925545909157521,-1.0234914079022885,-1.0616343555489351,-0.7019347207906674,-0.9551639916772636,0.1431656320859685
766,0.0019896507263183595,0.00043578766952927694,0.0010108470916748047,2.1363369029642146e-05,96,0.16000000000000003,scale,"{'C': 96, 'epsilon': 0.16000000000000003, 'gamma': 'scale'}",-3.2624795577320196,-1.825386559858214,-1.5630225166477272,-1.795806179655371,-3.5769777759606196,-2.40473451797079,0.8396186848899526,798,-0.2770953002146096,-0.4014851175515636,-0.2459540292016823,-0.3960425061908835,-0.37948880725406425,-0.34001315208256067,0.06524138731271
767,0.0020001411437988283,7.893059424041199e-07,0.0009997367858886718,4.6231077741778654e-07,96,0.16000000000000003,auto,"{'C': 96, 'epsilon': 0.16000000000000003, 'gamma': 'auto'}",-1.542452433945298,-0.8958103051132625,-0.9923420115331782,-1.002154418360583,-2.2876831500192267,-1.3440884637943096,0.5237016253901449,154,-0.8971606119573896,-1.0979591436442557,-1.0236620796618336,-1.0546842591414163,-0.704497409630783,-0.9555927008071358,0.14225606178659483
