,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_break_ties,param_class_weight,param_gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
77,0.007106113433837891,0.001320299969896315,0.006005191802978515,2.86102294921875e-07,16,False,,auto,"{'C': 16, 'break_ties': False, 'class_weight': None, 'gamma': 'auto'}",0.17434741848535126,0.27419354838709675,0.3296342573721317,0.34992710611188255,0.3780756226875627,0.301235590608805,0.07199113661852728,3,0.9021987310230968,0.8720241785838646,0.8693697140381191,0.8770362737837162,0.8734031982403823,0.8788064191338357,0.011954736768742855
89,0.00640559196472168,0.0002002716064453125,0.006405496597290039,0.00019998550415039064,16,True,,auto,"{'C': 16, 'break_ties': True, 'class_weight': None, 'gamma': 'auto'}",0.17434741848535126,0.27419354838709675,0.3296342573721317,0.34992710611188255,0.3780756226875627,0.301235590608805,0.07199113661852728,3,0.9021987310230968,0.8720241785838646,0.8693697140381191,0.8770362737837162,0.8734031982403823,0.8788064191338357,0.011954736768742855
158,0.006605672836303711,0.00020012858370130188,0.006205129623413086,0.00024514547511375476,31,True,,0.001,"{'C': 31, 'break_ties': True, 'class_weight': None, 'gamma': 0.001}",0.17434741848535126,0.27419354838709675,0.4816466835729722,0.34992710611188255,0.3780756226875627,0.3316380758489731,0.10298906874502266,1,0.9362510162412889,0.8720241785838646,0.8693697140381191,0.8770362737837162,0.8734031982403823,0.8856168761774741,0.025437564787717366
146,0.00660548210144043,0.00020010479155872665,0.006405782699584961,0.0003745974384385915,31,False,,0.001,"{'C': 31, 'break_ties': False, 'class_weight': None, 'gamma': 0.001}",0.17434741848535126,0.27419354838709675,0.4816466835729722,0.34992710611188255,0.3780756226875627,0.3316380758489731,0.10298906874502266,1,0.9362510162412889,0.8720241785838646,0.8693697140381191,0.8770362737837162,0.8734031982403823,0.8856168761774741,0.025437564787717366
80,0.007006168365478516,0.0003168080385484033,0.006005001068115234,3.8146972656249997e-07,16,False,balanced,0.001,"{'C': 16, 'break_ties': False, 'class_weight': 'balanced', 'gamma': 0.001}",0.08248900219951123,0.1875916198442167,0.3733643283161719,0.34992710611188255,0.3137254901960784,0.26141950933357216,0.11006165223929049,9,0.8096455565647586,0.8386166333370574,0.9038611199011745,0.847718447371672,0.8751586081933767,0.8550000730736078,0.03216283499157487
59,0.006405687332153321,0.0005836172539533454,0.005804777145385742,0.00040018579453481875,11,False,balanced,auto,"{'C': 11, 'break_ties': False, 'class_weight': 'balanced', 'gamma': 'auto'}",0.08248900219951123,0.1875916198442167,0.3733643283161719,0.34992710611188255,0.3137254901960784,0.26141950933357216,0.11006165223929049,9,0.8706800445930881,0.8386166333370574,0.9038611199011745,0.8767082677079142,0.9079022280127491,0.8795536587103967,0.025128355994409098
92,0.006905746459960937,0.00037446998101107613,0.006305694580078125,0.0002451843159498659,16,True,balanced,0.001,"{'C': 16, 'break_ties': True, 'class_weight': 'balanced', 'gamma': 0.001}",0.08248900219951123,0.1875916198442167,0.3733643283161719,0.34992710611188255,0.3137254901960784,0.26141950933357216,0.11006165223929049,9,0.8096455565647586,0.8386166333370574,0.9038611199011745,0.847718447371672,0.8751586081933767,0.8550000730736078,0.03216283499157487
116,0.006805849075317383,0.0002451453823632284,0.006905841827392578,0.001463967395815609,21,True,balanced,0.001,"{'C': 21, 'break_ties': True, 'class_weight': 'balanced', 'gamma': 0.001}",0.08248900219951123,0.1875916198442167,0.3733643283161719,0.34992710611188255,0.3137254901960784,0.26141950933357216,0.11006165223929049,9,0.9362510162412889,0.8718871052302395,0.9038611199011745,0.8767082677079142,0.9381779463633502,0.9053770910887934,0.02819529789364245
71,0.00660557746887207,0.00037436805063411786,0.006005430221557617,1.9073486328124998e-07,11,True,balanced,auto,"{'C': 11, 'break_ties': True, 'class_weight': 'balanced', 'gamma': 'auto'}",0.08248900219951123,0.1875916198442167,0.3733643283161719,0.34992710611188255,0.3137254901960784,0.26141950933357216,0.11006165223929049,9,0.8706800445930881,0.8386166333370574,0.9038611199011745,0.8767082677079142,0.9079022280127491,0.8795536587103967,0.025128355994409098
104,0.006905889511108399,0.0005834536405743018,0.006105613708496094,0.00020005716468871038,21,False,balanced,0.001,"{'C': 21, 'break_ties': False, 'class_weight': 'balanced', 'gamma': 0.001}",0.08248900219951123,0.1875916198442167,0.3733643283161719,0.34992710611188255,0.3137254901960784,0.26141950933357216,0.11006165223929049,9,0.9362510162412889,0.8718871052302395,0.9038611199011745,0.8767082677079142,0.9381779463633502,0.9053770910887934,0.02819529789364245
