,Name,Stage,Train MCC,Train Stdev,Test MCC,Test Stdev,Params
0,KNN Classifier,Baseline,1.0,0.0,0.37567062555252734,0.06199683765093779,"{'leaf_size': 5, 'n_neighbors': 7, 'p': 1, 'weights': 'distance'}"
1,KNN Classifier,SFS,1.0,0.0,0.6247208659699373,0.1982433846104188,"{'leaf_size': 5, 'n_neighbors': 7, 'p': 1, 'weights': 'distance'}"
2,KNN Classifier,PCA 75% variance,1.0,0.0,0.40225353515770007,0.06043565905151279,"{'leaf_size': 5, 'n_neighbors': 7, 'p': 1, 'weights': 'distance'}"
3,KNN Classifier,PCA 80% variance,1.0,0.0,0.36362795133124354,0.14443295052004682,"{'leaf_size': 5, 'n_neighbors': 9, 'p': 1, 'weights': 'distance'}"
4,KNN Classifier,PCA 85% variance,1.0,0.0,0.3734429852617456,0.1407599742768405,"{'leaf_size': 5, 'n_neighbors': 5, 'p': 2, 'weights': 'distance'}"
5,KNN Classifier,PCA 90% variance,1.0,0.0,0.3602982065624286,0.11947695067482729,"{'leaf_size': 5, 'n_neighbors': 3, 'p': 1, 'weights': 'distance'}"
6,KNN Classifier,PCA 95% variance,1.0,0.0,0.45038616416772576,0.16809353205854546,"{'leaf_size': 5, 'n_neighbors': 7, 'p': 2, 'weights': 'distance'}"
7,KNN Classifier,PCA 100% variance,1.0,0.0,0.48391770742752127,0.19627315531875852,"{'leaf_size': 5, 'n_neighbors': 7, 'p': 2, 'weights': 'distance'}"
