,Name,Stage,Train MCC,Train Stdev,Test MCC,Test Stdev,Params
0,KNN Classifier,Baseline,0.2915802710772774,0.08597957536242855,0.16693318562986426,0.13402633258446292,"{'leaf_size': 5, 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}"
1,KNN Classifier,SFS,0.5005758417424075,0.04323864013045613,0.5917865975427336,0.16046359714756442,"{'leaf_size': 5, 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}"
2,KNN Classifier,PCA 75% variance,0.9809864114857758,0.015530809620540549,0.4030935173277312,0.22481040545829267,"{'leaf_size': 5, 'n_neighbors': 7, 'p': 2, 'weights': 'distance'}"
3,KNN Classifier,PCA 80% variance,0.9809864114857758,0.015530809620540549,0.4030935173277312,0.22481040545829267,"{'leaf_size': 5, 'n_neighbors': 7, 'p': 2, 'weights': 'distance'}"
4,KNN Classifier,PCA 85% variance,0.5252722437137651,0.06408359380945726,0.3482809257075442,0.26008190760338323,"{'leaf_size': 5, 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}"
5,KNN Classifier,PCA 90% variance,0.5317822474687774,0.07169986942840954,0.3975602750970183,0.2654586330938665,"{'leaf_size': 5, 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}"
6,KNN Classifier,PCA 95% variance,0.9809864114857758,0.015530809620540549,0.38803731096076133,0.23465082263880055,"{'leaf_size': 5, 'n_neighbors': 7, 'p': 2, 'weights': 'distance'}"
7,KNN Classifier,PCA 100% variance,0.5005758417424075,0.04323864013045613,0.5917865975427336,0.16046359714756442,"{'leaf_size': 5, 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}"
