,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_leaf_size,param_n_neighbors,param_p,param_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
1738,0.0001819610595703125,4.4918971447298755e-06,0.0012662410736083984,5.638163370286713e-05,37,5,2,uniform,"{'leaf_size': 37, 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}",0.38100038100057154,0.2618174690443214,0.5397505397508097,0.7244179326244428,0.3883678186903087,0.45907082822209083,0.15932426033734057,19,0.8129292770524349,0.7472090482747389,0.5840228950401672,0.6002485292134581,0.578496638453981,0.6645812776069561,0.09682292914463975
1630,0.00017151832580566406,2.1882617770354776e-06,0.0012085437774658203,1.3534953649887838e-05,35,5,2,uniform,"{'leaf_size': 35, 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}",0.38100038100057154,0.2618174690443214,0.5397505397508097,0.7244179326244428,0.3883678186903087,0.45907082822209083,0.15932426033734057,19,0.8129292770524349,0.7472090482747389,0.5840228950401672,0.6002485292134581,0.578496638453981,0.6645812776069561,0.09682292914463975
874,0.00017499923706054688,4.162436073836364e-06,0.0012279033660888671,1.5098053006227586e-05,21,5,2,uniform,"{'leaf_size': 21, 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}",0.38100038100057154,0.2618174690443214,0.5397505397508097,0.7244179326244428,0.3883678186903087,0.45907082822209083,0.15932426033734057,19,0.8129292770524349,0.7472090482747389,0.5840228950401672,0.6002485292134581,0.578496638453981,0.6645812776069561,0.09682292914463975
1414,0.00017266273498535157,3.036071277567216e-06,0.0012247562408447266,1.1285034143313625e-05,31,5,2,uniform,"{'leaf_size': 31, 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}",0.38100038100057154,0.2618174690443214,0.5397505397508097,0.7244179326244428,0.3883678186903087,0.45907082822209083,0.15932426033734057,19,0.8129292770524349,0.7472090482747389,0.5840228950401672,0.6002485292134581,0.578496638453981,0.6645812776069561,0.09682292914463975
334,0.00026950836181640627,0.00016610221158466884,0.00187530517578125,0.0007932065461768512,11,5,2,uniform,"{'leaf_size': 11, 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}",0.38100038100057154,0.2618174690443214,0.5397505397508097,0.7244179326244428,0.3883678186903087,0.45907082822209083,0.15932426033734057,19,0.8129292770524349,0.7472090482747389,0.5840228950401672,0.6002485292134581,0.578496638453981,0.6645812776069561,0.09682292914463975
982,0.00035114288330078124,0.0003365211616218691,0.0017578125,0.0010702588016965832,23,5,2,uniform,"{'leaf_size': 23, 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}",0.38100038100057154,0.2618174690443214,0.5397505397508097,0.7244179326244428,0.3883678186903087,0.45907082822209083,0.15932426033734057,19,0.8129292770524349,0.7472090482747389,0.5840228950401672,0.6002485292134581,0.578496638453981,0.6645812776069561,0.09682292914463975
10,0.00028171539306640623,0.00017535193602988776,0.0015108108520507813,0.0005006465310956967,5,5,2,uniform,"{'leaf_size': 5, 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}",0.38100038100057154,0.2618174690443214,0.5397505397508097,0.7244179326244428,0.3883678186903087,0.45907082822209083,0.15932426033734057,19,0.8129292770524349,0.7472090482747389,0.5840228950401672,0.6002485292134581,0.578496638453981,0.6645812776069561,0.09682292914463975
1198,0.0001781940460205078,3.264158456826178e-06,0.001228666305541992,9.913856209724422e-06,27,5,2,uniform,"{'leaf_size': 27, 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}",0.38100038100057154,0.2618174690443214,0.5397505397508097,0.7244179326244428,0.3883678186903087,0.45907082822209083,0.15932426033734057,19,0.8129292770524349,0.7472090482747389,0.5840228950401672,0.6002485292134581,0.578496638453981,0.6645812776069561,0.09682292914463975
1846,0.00017299652099609376,2.0762959534718744e-06,0.001210927963256836,7.734469213146714e-06,39,5,2,uniform,"{'leaf_size': 39, 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}",0.38100038100057154,0.2618174690443214,0.5397505397508097,0.7244179326244428,0.3883678186903087,0.45907082822209083,0.15932426033734057,19,0.8129292770524349,0.7472090482747389,0.5840228950401672,0.6002485292134581,0.578496638453981,0.6645812776069561,0.09682292914463975
1090,0.00033459663391113283,0.00018195743577175747,0.0025542259216308595,0.0016184232507282146,25,5,2,uniform,"{'leaf_size': 25, 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}",0.38100038100057154,0.2618174690443214,0.5397505397508097,0.7244179326244428,0.3883678186903087,0.45907082822209083,0.15932426033734057,19,0.8129292770524349,0.7472090482747389,0.5840228950401672,0.6002485292134581,0.578496638453981,0.6645812776069561,0.09682292914463975
766,0.00017175674438476562,1.6212463378906247e-06,0.0012194156646728516,1.6200959106937138e-05,19,5,2,uniform,"{'leaf_size': 19, 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}",0.38100038100057154,0.2618174690443214,0.5397505397508097,0.7244179326244428,0.3883678186903087,0.45907082822209083,0.15932426033734057,19,0.8129292770524349,0.7472090482747389,0.5840228950401672,0.6002485292134581,0.578496638453981,0.6645812776069561,0.09682292914463975
1306,0.000182342529296875,1.7647742580897213e-05,0.0012301921844482422,2.4878107635097478e-05,29,5,2,uniform,"{'leaf_size': 29, 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}",0.38100038100057154,0.2618174690443214,0.5397505397508097,0.7244179326244428,0.3883678186903087,0.45907082822209083,0.15932426033734057,19,0.8129292770524349,0.7472090482747389,0.5840228950401672,0.6002485292134581,0.578496638453981,0.6645812776069561,0.09682292914463975
1522,0.0002728939056396484,0.00018951614360800313,0.0034729480743408204,0.0038763880925989816,33,5,2,uniform,"{'leaf_size': 33, 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}",0.38100038100057154,0.2618174690443214,0.5397505397508097,0.7244179326244428,0.3883678186903087,0.45907082822209083,0.15932426033734057,19,0.8129292770524349,0.7472090482747389,0.5840228950401672,0.6002485292134581,0.578496638453981,0.6645812776069561,0.09682292914463975
226,0.00017542839050292968,4.080790118281301e-06,0.0012368202209472657,1.4517009499938825e-05,9,5,2,uniform,"{'leaf_size': 9, 'n_neighbors': 5, 'p': 2, 'weights': 'uniform'}",0.38100038100057154,0.2618174690443214,0.5397505397508097,0.7244179326244428,0.3883678186903087,0.45907082822209083,0.15932426033734057,19,0.8129292770524349,0.7472090482747389,0.5840228950401672,0.6002485292134581,0.578496638453981,0.6645812776069561,0.09682292914463975
