,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_leaf_size,param_n_neighbors,param_p,param_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
1734,0.0004004001617431641,0.00020020015895315458,0.024320650100708007,0.0006787463218773386,37,3,2,uniform,"{'leaf_size': 37, 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",0.08248900219951123,0.4242776458138317,0.7517899786795583,0.5555305062116314,0.574114834451484,0.47764039347120335,0.2233939960502903,1,0.7687806751780015,0.5501984764949578,0.6257858626534624,0.7100343661913958,0.6381038012108441,0.6585806363457323,0.074877266785389
1410,0.00040035247802734376,0.00020017623901367188,0.02482161521911621,0.0014709889403673084,31,3,2,uniform,"{'leaf_size': 31, 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",0.08248900219951123,0.4242776458138317,0.7517899786795583,0.5555305062116314,0.574114834451484,0.47764039347120335,0.2233939960502903,1,0.7687806751780015,0.5501984764949578,0.6257858626534624,0.7100343661913958,0.6381038012108441,0.6585806363457323,0.074877266785389
1518,0.000500345230102539,1.1680077279964342e-07,0.026122474670410158,0.0014294641682306784,33,3,2,uniform,"{'leaf_size': 33, 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",0.08248900219951123,0.4242776458138317,0.7517899786795583,0.5555305062116314,0.574114834451484,0.47764039347120335,0.2233939960502903,1,0.7687806751780015,0.5501984764949578,0.6257858626534624,0.7100343661913958,0.6381038012108441,0.6585806363457323,0.074877266785389
330,0.00040044784545898435,0.00020022395111941386,0.024020671844482422,0.0007752485036828561,11,3,2,uniform,"{'leaf_size': 11, 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",0.08248900219951123,0.4242776458138317,0.7517899786795583,0.5555305062116314,0.574114834451484,0.47764039347120335,0.2233939960502903,1,0.7687806751780015,0.5501984764949578,0.6257858626534624,0.7100343661913958,0.6381038012108441,0.6585806363457323,0.074877266785389
762,0.0004002571105957031,0.0002001285837013019,0.023720455169677735,0.00024522351224612543,19,3,2,uniform,"{'leaf_size': 19, 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",0.08248900219951123,0.4242776458138317,0.7517899786795583,0.5555305062116314,0.574114834451484,0.47764039347120335,0.2233939960502903,1,0.7687806751780015,0.5501984764949578,0.6257858626534624,0.7100343661913958,0.6381038012108441,0.6585806363457323,0.074877266785389
114,0.0008005619049072266,0.0006006002686419414,0.025121593475341798,0.0019866227873302313,7,3,2,uniform,"{'leaf_size': 7, 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",0.08248900219951123,0.4242776458138317,0.7517899786795583,0.5555305062116314,0.574114834451484,0.47764039347120335,0.2233939960502903,1,0.7687806751780015,0.5501984764949578,0.6257858626534624,0.7100343661913958,0.6381038012108441,0.6585806363457323,0.074877266785389
546,0.0005003929138183594,9.536743164062499e-08,0.023720407485961915,0.0002451649148496235,15,3,2,uniform,"{'leaf_size': 15, 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",0.08248900219951123,0.4242776458138317,0.7517899786795583,0.5555305062116314,0.574114834451484,0.47764039347120335,0.2233939960502903,1,0.7687806751780015,0.5501984764949578,0.6257858626534624,0.7100343661913958,0.6381038012108441,0.6585806363457323,0.074877266785389
978,0.00040030479431152344,0.00020015241845581234,0.023720502853393555,0.0006789079959120688,23,3,2,uniform,"{'leaf_size': 23, 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",0.08248900219951123,0.4242776458138317,0.7517899786795583,0.5555305062116314,0.574114834451484,0.47764039347120335,0.2233939960502903,1,0.7687806751780015,0.5501984764949578,0.6257858626534624,0.7100343661913958,0.6381038012108441,0.6585806363457323,0.074877266785389
1194,0.0005005359649658203,1.1680077279964342e-07,0.025622081756591798,0.004203343395137387,27,3,2,uniform,"{'leaf_size': 27, 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",0.08248900219951123,0.4242776458138317,0.7517899786795583,0.5555305062116314,0.574114834451484,0.47764039347120335,0.2233939960502903,1,0.7687806751780015,0.5501984764949578,0.6257858626534624,0.7100343661913958,0.6381038012108441,0.6585806363457323,0.074877266785389
1626,0.0004004955291748047,0.00020024784265038184,0.02382035255432129,0.0006790345536364027,35,3,2,uniform,"{'leaf_size': 35, 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",0.08248900219951123,0.4242776458138317,0.7517899786795583,0.5555305062116314,0.574114834451484,0.47764039347120335,0.2233939960502903,1,0.7687806751780015,0.5501984764949578,0.6257858626534624,0.7100343661913958,0.6381038012108441,0.6585806363457323,0.074877266785389
222,0.000500345230102539,1.1680077279964342e-07,0.02432098388671875,0.0006789150390513755,9,3,2,uniform,"{'leaf_size': 9, 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",0.08248900219951123,0.4242776458138317,0.7517899786795583,0.5555305062116314,0.574114834451484,0.47764039347120335,0.2233939960502903,1,0.7687806751780015,0.5501984764949578,0.6257858626534624,0.7100343661913958,0.6381038012108441,0.6585806363457323,0.074877266785389
1842,0.0005003929138183594,9.536743164062499e-08,0.02362055778503418,0.00037455925736308213,39,3,2,uniform,"{'leaf_size': 39, 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",0.08248900219951123,0.4242776458138317,0.7517899786795583,0.5555305062116314,0.574114834451484,0.47764039347120335,0.2233939960502903,1,0.7687806751780015,0.5501984764949578,0.6257858626534624,0.7100343661913958,0.6381038012108441,0.6585806363457323,0.074877266785389
438,0.0005004405975341797,0.0003165064602840111,0.02432103157043457,0.0011234608930461413,13,3,2,uniform,"{'leaf_size': 13, 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",0.08248900219951123,0.4242776458138317,0.7517899786795583,0.5555305062116314,0.574114834451484,0.47764039347120335,0.2233939960502903,1,0.7687806751780015,0.5501984764949578,0.6257858626534624,0.7100343661913958,0.6381038012108441,0.6585806363457323,0.074877266785389
6,0.0006003379821777344,0.00020015247525593619,0.024921894073486328,0.0012419994308009374,5,3,2,uniform,"{'leaf_size': 5, 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",0.08248900219951123,0.4242776458138317,0.7517899786795583,0.5555305062116314,0.574114834451484,0.47764039347120335,0.2233939960502903,1,0.7687806751780015,0.5501984764949578,0.6257858626534624,0.7100343661913958,0.6381038012108441,0.6585806363457323,0.074877266785389
1086,0.0006004810333251953,0.0002003193185375387,0.025248908996582033,0.002424828929059555,25,3,2,uniform,"{'leaf_size': 25, 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",0.08248900219951123,0.4242776458138317,0.7517899786795583,0.5555305062116314,0.574114834451484,0.47764039347120335,0.2233939960502903,1,0.7687806751780015,0.5501984764949578,0.6257858626534624,0.7100343661913958,0.6381038012108441,0.6585806363457323,0.074877266785389
1302,0.0006005764007568359,0.00020027166321163282,0.025822210311889648,0.0027336160821523105,29,3,2,uniform,"{'leaf_size': 29, 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",0.08248900219951123,0.4242776458138317,0.7517899786795583,0.5555305062116314,0.574114834451484,0.47764039347120335,0.2233939960502903,1,0.7687806751780015,0.5501984764949578,0.6257858626534624,0.7100343661913958,0.6381038012108441,0.6585806363457323,0.074877266785389
870,0.00050048828125,1.784161275279017e-07,0.02332005500793457,0.0004001736809610837,21,3,2,uniform,"{'leaf_size': 21, 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",0.08248900219951123,0.4242776458138317,0.7517899786795583,0.5555305062116314,0.574114834451484,0.47764039347120335,0.2233939960502903,1,0.7687806751780015,0.5501984764949578,0.6257858626534624,0.7100343661913958,0.6381038012108441,0.6585806363457323,0.074877266785389
654,0.0004004955291748047,0.00020024778587730886,0.025922393798828124,0.0038165840984090474,17,3,2,uniform,"{'leaf_size': 17, 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",0.08248900219951123,0.4242776458138317,0.7517899786795583,0.5555305062116314,0.574114834451484,0.47764039347120335,0.2233939960502903,1,0.7687806751780015,0.5501984764949578,0.6257858626534624,0.7100343661913958,0.6381038012108441,0.6585806363457323,0.074877266785389
