,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_leaf_size,param_n_neighbors,param_p,param_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
1516,0.000500345230102539,2.4314019744838644e-07,0.023520517349243163,0.00031658186023671164,33,3,1,uniform,"{'leaf_size': 33, 'n_neighbors': 3, 'p': 1, 'weights': 'uniform'}",-0.13576884666042613,0.4762504762507144,0.3427101402346148,0.5553870816787395,0.7540037099937807,0.39851651229948465,0.29852882218487703,91,0.727654346669245,0.6705516727700986,0.6807047641556997,0.6225993289858924,0.7158135730202504,0.6834647371202373,0.037089436138113246
1732,0.00040030479431152344,0.00020015241845581234,0.023520278930664062,0.0003163556855263989,37,3,1,uniform,"{'leaf_size': 37, 'n_neighbors': 3, 'p': 1, 'weights': 'uniform'}",-0.13576884666042613,0.4762504762507144,0.3427101402346148,0.5553870816787395,0.7540037099937807,0.39851651229948465,0.29852882218487703,91,0.727654346669245,0.6705516727700986,0.6807047641556997,0.6225993289858924,0.7158135730202504,0.6834647371202373,0.037089436138113246
1084,0.0005003929138183594,9.536743164062499e-08,0.02382044792175293,0.0011234141508381255,25,3,1,uniform,"{'leaf_size': 25, 'n_neighbors': 3, 'p': 1, 'weights': 'uniform'}",-0.13576884666042613,0.4762504762507144,0.3427101402346148,0.5553870816787395,0.7540037099937807,0.39851651229948465,0.29852882218487703,91,0.727654346669245,0.6705516727700986,0.6807047641556997,0.6225993289858924,0.7158135730202504,0.6834647371202373,0.037089436138113246
436,0.0005001544952392579,4.6231077741778654e-07,0.02682323455810547,0.0029449418549986057,13,3,1,uniform,"{'leaf_size': 13, 'n_neighbors': 3, 'p': 1, 'weights': 'uniform'}",-0.13576884666042613,0.4762504762507144,0.3427101402346148,0.5553870816787395,0.7540037099937807,0.39851651229948465,0.29852882218487703,91,0.727654346669245,0.6705516727700986,0.6807047641556997,0.6225993289858924,0.7158135730202504,0.6834647371202373,0.037089436138113246
328,0.00040035247802734376,0.00020017623901367188,0.02382040023803711,0.0008723620411103621,11,3,1,uniform,"{'leaf_size': 11, 'n_neighbors': 3, 'p': 1, 'weights': 'uniform'}",-0.13576884666042613,0.4762504762507144,0.3427101402346148,0.5553870816787395,0.7540037099937807,0.39851651229948465,0.29852882218487703,91,0.727654346669245,0.6705516727700986,0.6807047641556997,0.6225993289858924,0.7158135730202504,0.6834647371202373,0.037089436138113246
652,0.0005003929138183594,9.536743164062499e-08,0.023620462417602538,0.00020034326679089465,17,3,1,uniform,"{'leaf_size': 17, 'n_neighbors': 3, 'p': 1, 'weights': 'uniform'}",-0.13576884666042613,0.4762504762507144,0.3427101402346148,0.5553870816787395,0.7540037099937807,0.39851651229948465,0.29852882218487703,91,0.727654346669245,0.6705516727700986,0.6807047641556997,0.6225993289858924,0.7158135730202504,0.6834647371202373,0.037089436138113246
1840,0.00040035247802734376,0.00020017623901367185,0.023420095443725586,0.0002001525320560439,39,3,1,uniform,"{'leaf_size': 39, 'n_neighbors': 3, 'p': 1, 'weights': 'uniform'}",-0.13576884666042613,0.4762504762507144,0.3427101402346148,0.5553870816787395,0.7540037099937807,0.39851651229948465,0.29852882218487703,91,0.727654346669245,0.6705516727700986,0.6807047641556997,0.6225993289858924,0.7158135730202504,0.6834647371202373,0.037089436138113246
760,0.0005014419555664062,1.885768884018439e-06,0.02462029457092285,0.0006633297629738667,19,3,1,uniform,"{'leaf_size': 19, 'n_neighbors': 3, 'p': 1, 'weights': 'uniform'}",-0.13576884666042613,0.4762504762507144,0.3427101402346148,0.5553870816787395,0.7540037099937807,0.39851651229948465,0.29852882218487703,91,0.727654346669245,0.6705516727700986,0.6807047641556997,0.6225993289858924,0.7158135730202504,0.6834647371202373,0.037089436138113246
220,0.0005003929138183594,1.784161275279017e-07,0.026122379302978515,0.00351597390527618,9,3,1,uniform,"{'leaf_size': 9, 'n_neighbors': 3, 'p': 1, 'weights': 'uniform'}",-0.13576884666042613,0.4762504762507144,0.3427101402346148,0.5553870816787395,0.7540037099937807,0.39851651229948465,0.29852882218487703,91,0.727654346669245,0.6705516727700986,0.6807047641556997,0.6225993289858924,0.7158135730202504,0.6834647371202373,0.037089436138113246
1408,0.0005004405975341797,2.132480599880018e-07,0.02552194595336914,0.0021231109725065216,31,3,1,uniform,"{'leaf_size': 31, 'n_neighbors': 3, 'p': 1, 'weights': 'uniform'}",-0.13576884666042613,0.4762504762507144,0.3427101402346148,0.5553870816787395,0.7540037099937807,0.39851651229948465,0.29852882218487703,91,0.727654346669245,0.6705516727700986,0.6807047641556997,0.6225993289858924,0.7158135730202504,0.6834647371202373,0.037089436138113246
