,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_leaf_size,param_n_neighbors,param_p,param_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
1518,0.0001742839813232422,8.7820926156779e-06,0.002727985382080078,0.0030264045742993324,33,3,2,uniform,"{'leaf_size': 33, 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",0.38100038100057154,0.38854919337165644,0.2880092164423916,0.03000600180060021,0.36166967464852723,0.28984689345274944,0.1347072976727599,37,0.7479412001640231,0.621700054673021,0.6688912884782705,0.6515527974992674,0.6468700907590131,0.667391086314719,0.043012101718816254
330,0.0001781463623046875,1.0970778521104164e-05,0.0012484550476074218,3.802117825835369e-05,11,3,2,uniform,"{'leaf_size': 11, 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",0.38100038100057154,0.38854919337165644,0.2880092164423916,0.03000600180060021,0.36166967464852723,0.28984689345274944,0.1347072976727599,37,0.7479412001640231,0.621700054673021,0.6688912884782705,0.6515527974992674,0.6468700907590131,0.667391086314719,0.043012101718816254
1410,0.0002482414245605469,0.00013734527664824008,0.0012520790100097657,6.92868511255289e-05,31,3,2,uniform,"{'leaf_size': 31, 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",0.38100038100057154,0.38854919337165644,0.2880092164423916,0.03000600180060021,0.36166967464852723,0.28984689345274944,0.1347072976727599,37,0.7479412001640231,0.621700054673021,0.6688912884782705,0.6515527974992674,0.6468700907590131,0.667391086314719,0.043012101718816254
1086,0.00017080307006835937,2.521382153778512e-06,0.0012111663818359375,1.3517303192063914e-05,25,3,2,uniform,"{'leaf_size': 25, 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",0.38100038100057154,0.38854919337165644,0.2880092164423916,0.03000600180060021,0.36166967464852723,0.28984689345274944,0.1347072976727599,37,0.7479412001640231,0.621700054673021,0.6688912884782705,0.6515527974992674,0.6468700907590131,0.667391086314719,0.043012101718816254
114,0.00017151832580566406,1.6966292261750408e-06,0.0012086868286132813,7.725056301207823e-06,7,3,2,uniform,"{'leaf_size': 7, 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",0.38100038100057154,0.38854919337165644,0.2880092164423916,0.03000600180060021,0.36166967464852723,0.28984689345274944,0.1347072976727599,37,0.7479412001640231,0.621700054673021,0.6688912884782705,0.6515527974992674,0.6468700907590131,0.667391086314719,0.043012101718816254
546,0.00025758743286132815,0.0001607408512214994,0.0019114017486572266,0.0008963591190761677,15,3,2,uniform,"{'leaf_size': 15, 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",0.38100038100057154,0.38854919337165644,0.2880092164423916,0.03000600180060021,0.36166967464852723,0.28984689345274944,0.1347072976727599,37,0.7479412001640231,0.621700054673021,0.6688912884782705,0.6515527974992674,0.6468700907590131,0.667391086314719,0.043012101718816254
1194,0.00017938613891601562,7.821583031251157e-06,0.0012442111968994141,5.361346319042665e-05,27,3,2,uniform,"{'leaf_size': 27, 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",0.38100038100057154,0.38854919337165644,0.2880092164423916,0.03000600180060021,0.36166967464852723,0.28984689345274944,0.1347072976727599,37,0.7479412001640231,0.621700054673021,0.6688912884782705,0.6515527974992674,0.6468700907590131,0.667391086314719,0.043012101718816254
1626,0.0001682281494140625,2.957159373038035e-06,0.0012010097503662109,1.3011277561715947e-05,35,3,2,uniform,"{'leaf_size': 35, 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",0.38100038100057154,0.38854919337165644,0.2880092164423916,0.03000600180060021,0.36166967464852723,0.28984689345274944,0.1347072976727599,37,0.7479412001640231,0.621700054673021,0.6688912884782705,0.6515527974992674,0.6468700907590131,0.667391086314719,0.043012101718816254
6,0.00017876625061035155,5.187234403027502e-06,0.0012293338775634765,1.4156844721995168e-05,5,3,2,uniform,"{'leaf_size': 5, 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",0.38100038100057154,0.38854919337165644,0.2880092164423916,0.03000600180060021,0.36166967464852723,0.28984689345274944,0.1347072976727599,37,0.7479412001640231,0.621700054673021,0.6688912884782705,0.6515527974992674,0.6468700907590131,0.667391086314719,0.043012101718816254
1842,0.00016956329345703126,2.0083846748974503e-06,0.0012236595153808593,1.5885620775639383e-05,39,3,2,uniform,"{'leaf_size': 39, 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",0.38100038100057154,0.38854919337165644,0.2880092164423916,0.03000600180060021,0.36166967464852723,0.28984689345274944,0.1347072976727599,37,0.7479412001640231,0.621700054673021,0.6688912884782705,0.6515527974992674,0.6468700907590131,0.667391086314719,0.043012101718816254
