,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_leaf_size,param_n_neighbors,param_p,param_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
870,0.0005004405975341797,3.015782985847835e-07,0.026122426986694335,0.0032030016224546287,21,3,2,uniform,"{'leaf_size': 21, 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",0.08248900219951123,0.3592106040535498,0.7517899786795583,0.8624833627499189,0.3883678186903087,0.4888681532745694,0.2831153908835177,1,0.7684821884998257,0.5488751710888975,0.6974678175922755,0.7105515546421886,0.673460059543834,0.6797673582734044,0.07253115301921192
222,0.0005005359649658203,2.4314019744838644e-07,0.024721097946166993,0.001940652786111009,9,3,2,uniform,"{'leaf_size': 9, 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",0.08248900219951123,0.3592106040535498,0.7517899786795583,0.8624833627499189,0.3883678186903087,0.4888681532745694,0.2831153908835177,1,0.7684821884998257,0.5488751710888975,0.6974678175922755,0.7105515546421886,0.673460059543834,0.6797673582734044,0.07253115301921192
1086,0.0005005359649658203,1.9073486328125e-07,0.025421571731567384,0.0010688407320105825,25,3,2,uniform,"{'leaf_size': 25, 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",0.08248900219951123,0.3592106040535498,0.7517899786795583,0.8624833627499189,0.3883678186903087,0.4888681532745694,0.2831153908835177,1,0.7684821884998257,0.5488751710888975,0.6974678175922755,0.7105515546421886,0.673460059543834,0.6797673582734044,0.07253115301921192
1626,0.0005004405975341797,2.611744678045111e-07,0.03733205795288086,0.007010205337797218,35,3,2,uniform,"{'leaf_size': 35, 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",0.08248900219951123,0.3592106040535498,0.7517899786795583,0.8624833627499189,0.3883678186903087,0.4888681532745694,0.2831153908835177,1,0.7684821884998257,0.5488751710888975,0.6974678175922755,0.7105515546421886,0.673460059543834,0.6797673582734044,0.07253115301921192
6,0.0007007122039794922,0.00024508706315932554,0.025421810150146485,0.001986267248158794,5,3,2,uniform,"{'leaf_size': 5, 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",0.08248900219951123,0.3592106040535498,0.7517899786795583,0.8624833627499189,0.3883678186903087,0.4888681532745694,0.2831153908835177,1,0.7684821884998257,0.5488751710888975,0.6974678175922755,0.7105515546421886,0.673460059543834,0.6797673582734044,0.07253115301921192
1734,0.0005005836486816406,2.4314019744838644e-07,0.025922012329101563,0.0026557781005207568,37,3,2,uniform,"{'leaf_size': 37, 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",0.08248900219951123,0.3592106040535498,0.7517899786795583,0.8624833627499189,0.3883678186903087,0.4888681532745694,0.2831153908835177,1,0.7684821884998257,0.5488751710888975,0.6974678175922755,0.7105515546421886,0.673460059543834,0.6797673582734044,0.07253115301921192
978,0.0005003929138183594,1.784161275279017e-07,0.02452116012573242,0.0010496421569633917,23,3,2,uniform,"{'leaf_size': 23, 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",0.08248900219951123,0.3592106040535498,0.7517899786795583,0.8624833627499189,0.3883678186903087,0.4888681532745694,0.2831153908835177,1,0.7684821884998257,0.5488751710888975,0.6974678175922755,0.7105515546421886,0.673460059543834,0.6797673582734044,0.07253115301921192
114,0.0005004405975341797,0.0003164310567359638,0.04173603057861328,0.018243568452345323,7,3,2,uniform,"{'leaf_size': 7, 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",0.08248900219951123,0.3592106040535498,0.7517899786795583,0.8624833627499189,0.3883678186903087,0.4888681532745694,0.2831153908835177,1,0.7684821884998257,0.5488751710888975,0.6974678175922755,0.7105515546421886,0.673460059543834,0.6797673582734044,0.07253115301921192
1410,0.0005002975463867188,1.1680077279964342e-07,0.023920679092407228,0.0008006572794384615,31,3,2,uniform,"{'leaf_size': 31, 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",0.08248900219951123,0.3592106040535498,0.7517899786795583,0.8624833627499189,0.3883678186903087,0.4888681532745694,0.2831153908835177,1,0.7684821884998257,0.5488751710888975,0.6974678175922755,0.7105515546421886,0.673460059543834,0.6797673582734044,0.07253115301921192
1194,0.0005004405975341797,2.611744678045111e-07,0.02452120780944824,0.0013797406612481482,27,3,2,uniform,"{'leaf_size': 27, 'n_neighbors': 3, 'p': 2, 'weights': 'uniform'}",0.08248900219951123,0.3592106040535498,0.7517899786795583,0.8624833627499189,0.3883678186903087,0.4888681532745694,0.2831153908835177,1,0.7684821884998257,0.5488751710888975,0.6974678175922755,0.7105515546421886,0.673460059543834,0.6797673582734044,0.07253115301921192
