,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_ccp_alpha,param_criterion,param_max_depth,param_max_features,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
133,0.007871770858764648,0.0033206307272610324,0.0007853984832763671,2.2127196620424586e-05,0.0,gini,3,log2,14,"{'ccp_alpha': 0.0, 'criterion': 'gini', 'max_depth': 3, 'max_features': 'log2', 'n_estimators': 14}",0.39285714285714285,0.33942211665106536,0.33505481671702403,0.3764037045814055,0.3883678186903087,0.36642111989938925,0.024466156405561143,143,0.8740153421998172,0.7975050380494695,0.7971348267102489,0.8061700915346629,0.837558730456175,0.8224768057900746,0.029716659315855112
2922,0.010956859588623047,0.0017727678795643347,0.0016523838043212891,0.0008787691175748035,0.1,entropy,5,log2,19,"{'ccp_alpha': 0.1, 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'log2', 'n_estimators': 19}",0.4008918628686366,0.33942211665106536,0.31750031750047625,0.38571428571428573,0.3900119595344697,0.36670810845378676,0.03236901405451148,142,0.9036146215312901,0.9022981552263626,0.900937462695559,0.904926424978735,0.9039727364152199,0.9031498801694333,0.001390641208325185
2703,0.008484458923339844,0.0014721307841377368,0.0012629032135009766,0.0008775426232579042,0.1,entropy,3,sqrt,16,"{'ccp_alpha': 0.1, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 'sqrt', 'n_estimators': 16}",0.4008918628686366,0.32995600879804493,0.31133467586669866,0.3764037045814055,0.3715802678087692,0.35803330398471095,0.03264029500370328,175,0.9036146215312901,0.8359235311216594,0.8004376265179424,0.7765612539970709,0.8718992204470815,0.837687250723009,0.04613872512344423
1188,0.008148813247680664,0.003923256968332717,0.0007659912109375,2.8450999622595403e-05,0.0,entropy,5,log2,13,"{'ccp_alpha': 0.0, 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'log2', 'n_estimators': 13}",0.2826344261497258,0.33942211665106536,0.31133467586669866,0.38571428571428573,0.27345140881161467,0.318511382638678,0.04079841013329592,428,0.9362510162412889,0.967907557062632,0.9670691615059425,0.9683547976650891,0.9681218127178343,0.9615408690385573,0.012652366036007907
226,0.005353021621704102,0.00039270460822698913,0.0007224082946777344,2.1600775897570358e-05,0.0,gini,4,log2,11,"{'ccp_alpha': 0.0, 'criterion': 'gini', 'max_depth': 4, 'max_features': 'log2', 'n_estimators': 11}",0.2820380374088831,0.3592106040535498,0.33942211665106536,0.3764037045814055,0.2744302150984869,0.3263009355586782,0.0410250531532252,360,0.8693697140381191,0.9342439169288062,0.900937462695559,0.841304568233097,0.904205545176504,0.8900122414144171,0.03186158443566325
1049,0.013367080688476562,0.0059041838802896375,0.0009075164794921875,2.0400941594735732e-05,0.0,entropy,3,0.3,18,"{'ccp_alpha': 0.0, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 0.3, 'n_estimators': 18}",0.2820380374088831,0.31133467586669866,0.33942211665106536,0.34992710611188255,0.22485600745729664,0.3015155886991653,0.04501790922026001,562,0.9036146215312901,0.8674665452966515,0.8683325963286448,0.904926424978735,0.9359473601695463,0.8960575096609734,0.025741335765252973
330,0.011207389831542968,0.0036377865653415406,0.0009443283081054688,2.5486221249641908e-05,0.0,gini,5,log2,19,"{'ccp_alpha': 0.0, 'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'n_estimators': 19}",0.2826344261497258,0.31750031750047625,0.38854919337165644,0.3605894301939455,0.4164043862150075,0.3531355506861623,0.04806851435659069,207,0.9036146215312901,0.9670691615059425,0.900937462695559,0.9364431667772632,0.9039727364152199,0.922407429785055,0.02586750564607893
85,0.00797882080078125,0.002638008557751226,0.0011586189270019532,0.0007514216779031606,0.0,gini,2,0.3,14,"{'ccp_alpha': 0.0, 'criterion': 'gini', 'max_depth': 2, 'max_features': 0.3, 'n_estimators': 14}",0.4008918628686366,0.4762504762507144,0.493914580573631,0.3764037045814055,0.3715802678087692,0.4238081784166313,0.05131315334272562,21,0.7366458611792558,0.7282464856450217,0.7975276924145439,0.6772007428959902,0.8045103438239523,0.7488262251917528,0.04727504762321511
1035,0.0022215843200683594,1.8484437294344257e-05,0.00048503875732421877,3.0480302456849835e-06,0.0,entropy,3,0.3,4,"{'ccp_alpha': 0.0, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 0.3, 'n_estimators': 4}",0.3223291856101521,0.25923792368260634,0.36293309315564887,0.42857142857142855,0.3131121455425747,0.3372367553124821,0.05637441704261697,300,0.8059943900549987,0.6902176987048532,0.8007414788106398,0.841304568233097,0.7689296154546155,0.7814375502516409,0.05106319541516244
3356,0.014507150650024414,0.004533469207259319,0.0010119915008544923,2.8508562010820808e-05,0.1,entropy,9,0.3,21,"{'ccp_alpha': 0.1, 'criterion': 'entropy', 'max_depth': 9, 'max_features': 0.3, 'n_estimators': 21}",0.23845524161913298,0.20377359689625746,0.32995600879804493,0.3764037045814055,0.2656844656620286,0.28285460351137387,0.06243380377400373,762,0.9362510162412889,0.933804358978755,0.900937462695559,0.8426765713727793,0.8718992204470815,0.8971137259470927,0.03603255775632825
3370,0.007006311416625976,0.0026445028008202044,0.0009070396423339844,0.00041639968586164804,0.1,entropy,10,sqrt,11,"{'ccp_alpha': 0.1, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'n_estimators': 11}",0.18344984642633572,0.22450662753346864,0.3296342573721317,0.34992710611188255,0.27345140881161467,0.27219384925108664,0.06243878652865001,890,0.8720241785838646,0.8318340668071289,0.8328404958444577,0.9370977609493786,0.9353894565800831,0.8818371917529826,0.04673084531181085
1400,0.010228872299194336,0.0050089220390161756,0.0006734371185302734,3.357407688128371e-05,0.0,entropy,7,1.0,9,"{'ccp_alpha': 0.0, 'criterion': 'entropy', 'max_depth': 7, 'max_features': 1.0, 'n_estimators': 9}",0.19094065395649332,0.29838709677419356,0.20377359689625746,0.3764037045814055,0.2744302150984869,0.26878705346136733,0.06749246311417555,932,0.9024259485450467,0.933804358978755,0.933804358978755,0.9047546393567076,0.9359473601695463,0.922147333205762,0.015189812745445234
2795,0.0070495128631591795,0.0021105011253008295,0.0010703086853027343,0.000702352280422285,0.1,entropy,4,sqrt,12,"{'ccp_alpha': 0.1, 'criterion': 'entropy', 'max_depth': 4, 'max_features': 'sqrt', 'n_estimators': 12}",0.4008918628686366,0.25923792368260634,0.32995600879804493,0.3764037045814055,0.2193817272381392,0.31717424543376654,0.06870245376649885,432,0.8353687407311664,0.833198648823505,0.900937462695559,0.9061751029291132,0.8396704255169991,0.8630700761392687,0.03316381190898941
4596,0.007692575454711914,0.0010698035321098846,0.0011760234832763673,0.0008141966005669297,0.2,entropy,4,0.3,13,"{'ccp_alpha': 0.2, 'criterion': 'entropy', 'max_depth': 4, 'max_features': 0.3, 'n_estimators': 13}",0.24929411623818448,0.17511819922894495,0.32995600879804493,0.3764037045814055,0.2656844656620286,0.27929129890172166,0.06918777889160888,800,0.7714799074469669,0.5801674030832399,0.5739056646896195,0.7405908534108916,0.5950318007077748,0.6522351258676985,0.08558917465277034
3302,0.00943598747253418,0.0029215633590395874,0.0028368473052978516,0.004013814793127159,0.1,entropy,9,log2,15,"{'ccp_alpha': 0.1, 'criterion': 'entropy', 'max_depth': 9, 'max_features': 'log2', 'n_estimators': 15}",0.4008918628686366,0.3592106040535498,0.20377359689625746,0.3605894301939455,0.3715802678087692,0.33920915236423166,0.06935792661977203,287,0.8688690963738359,0.8348663415890378,0.8674665452966515,0.9037978111540832,0.9039727364152199,0.8757945061657656,0.02596393128516312
3427,0.01723055839538574,0.0038890988157629374,0.0009784221649169922,2.5181968516989446e-05,0.1,entropy,10,1.0,20,"{'ccp_alpha': 0.1, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 1.0, 'n_estimators': 20}",0.4331298431636419,0.29838709677419356,0.36293309315564887,0.3764037045814055,0.22454435656953592,0.33907961884888516,0.07152863477534938,289,0.9362510162412889,0.9345157057779773,0.9345219395023615,0.9683547976650891,0.9366496721285885,0.942058626263061,0.01317703340036638
69,0.012250137329101563,0.001149566309611315,0.0010023117065429688,2.2349373374072307e-05,0.0,gini,2,1.0,22,"{'ccp_alpha': 0.0, 'criterion': 'gini', 'max_depth': 2, 'max_features': 1.0, 'n_estimators': 22}",0.4331298431636419,0.4786497381671772,0.493914580573631,0.34992710611188255,0.31006201860620214,0.413136657324507,0.07188406309794719,36,0.8391662776410229,0.7670397642886579,0.7633909408849451,0.7733868091433617,0.8365084691762664,0.7958984522268507,0.034402367448126685
3363,0.002258920669555664,4.382587467458169e-05,0.0004910469055175781,1.2168787115779423e-05,0.1,entropy,10,sqrt,4,"{'ccp_alpha': 0.1, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'n_estimators': 4}",0.4637130167514838,0.3592106040535498,0.49813548138671787,0.554051251343814,0.3638034375544995,0.44778275821801306,0.07613109127171964,5,0.7073730007881525,0.7990343761034719,0.7300947127609917,0.7366694772961826,0.7689296154546155,0.7484202364806828,0.03206620175406747
3306,0.012506389617919922,0.0038679371847390757,0.0009478092193603516,2.2755476560762222e-05,0.1,entropy,9,log2,19,"{'ccp_alpha': 0.1, 'criterion': 'entropy', 'max_depth': 9, 'max_features': 'log2', 'n_estimators': 19}",0.4008918628686366,0.33505481671702403,0.49813548138671787,0.3764037045814055,0.2656844656620286,0.37523406624316247,0.07665498745127376,116,0.9021987310230968,0.8319412621030092,0.900937462695559,0.904926424978735,0.8387572124866364,0.8757522186574074,0.033084374692098836
2693,0.003104400634765625,1.8732115494279162e-05,0.0005510807037353516,6.680146521034454e-06,0.1,entropy,3,sqrt,6,"{'ccp_alpha': 0.1, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 'sqrt', 'n_estimators': 6}",0.19287918745261487,0.38854919337165644,0.33942211665106536,0.4225771273642583,0.31006201860620214,0.3306979286891594,0.07910058615600114,331,0.805641191803947,0.7629381828554099,0.6189741286698636,0.7037822910318082,0.840613649486547,0.7463898887695152,0.07837456645984336
923,0.008388757705688477,0.001997322773447243,0.0010684013366699218,0.0006844863189396533,0.0,entropy,2,1.0,12,"{'ccp_alpha': 0.0, 'criterion': 'entropy', 'max_depth': 2, 'max_features': 1.0, 'n_estimators': 12}",0.14465939058946117,0.31750031750047625,0.36293309315564887,0.34992710611188255,0.2656844656620286,0.2881408746038995,0.07920179013708986,713,0.7734426157610348,0.6526036551787031,0.7609684723252441,0.8057749136808069,0.7697427167822665,0.752506474745611,0.05220175358589488
4385,0.01292591094970703,0.002947495652140228,0.0009052276611328125,1.679076279175789e-05,0.2,entropy,2,1.0,18,"{'ccp_alpha': 0.2, 'criterion': 'entropy', 'max_depth': 2, 'max_features': 1.0, 'n_estimators': 18}",0.4008918628686366,0.5184758473652127,0.36293309315564887,0.34992710611188255,0.2744302150984869,0.3813316249199735,0.07992972144726841,101,0.8359456117845957,0.6971946957830479,0.699454637990666,0.6662209554917156,0.5628125873145646,0.692325697672918,0.08735709699977239
3203,0.007856321334838868,0.0021704089995659114,0.0008156299591064453,0.00010744158082488483,0.1,entropy,8,log2,12,"{'ccp_alpha': 0.1, 'criterion': 'entropy', 'max_depth': 8, 'max_features': 'log2', 'n_estimators': 12}",0.18344984642633572,0.3592106040535498,0.19572034031470317,0.3764037045814055,0.2656844656620286,0.27609379220760455,0.08015189264154594,832,0.9355283656723576,0.8652899341580494,0.900937462695559,0.8426765713727793,0.9039727364152199,0.8896810140627931,0.03236443425969431
89,0.008794736862182618,0.0012680246743162853,0.00132598876953125,0.0008836981800906876,0.0,gini,2,0.3,18,"{'ccp_alpha': 0.0, 'criterion': 'gini', 'max_depth': 2, 'max_features': 0.3, 'n_estimators': 18}",0.4008918628686366,0.33942211665106536,0.33942211665106536,0.3764037045814055,0.17149858514250885,0.3255276771789363,0.08047260743754235,367,0.8720241785838646,0.6253920429404838,0.6558672412629236,0.7107452588395878,0.6750546941469479,0.7078166831547615,0.08664709096295772
2883,0.00225067138671875,4.813623286402193e-05,0.0004918098449707032,1.1343714465744574e-05,0.1,entropy,5,sqrt,4,"{'ccp_alpha': 0.1, 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 4}",0.23385358667337133,0.24608103457202238,0.19572034031470317,0.21732537978733285,0.4206670706315453,0.26272948239579497,0.08075521977254757,1014,0.6974678175922755,0.8652899341580494,0.8309666351336269,0.773979786784993,0.7749337529122048,0.78852758531623,0.057239572270574156
4583,0.021143722534179687,0.0035868224970701038,0.0016078472137451172,0.00103172553455366,0.2,entropy,4,1.0,24,"{'ccp_alpha': 0.2, 'criterion': 'entropy', 'max_depth': 4, 'max_features': 1.0, 'n_estimators': 24}",0.4008918628686366,0.3427101402346148,0.36293309315564887,0.34992710611188255,0.16699314428937317,0.3246910693320312,0.08136239100842678,371,0.8033756215602426,0.7971348267102489,0.6536716743595163,0.7043222653855717,0.7344283111443071,0.7385865398319773,0.056616945793527114
2174,0.012073373794555664,0.002665367022288299,0.0014904022216796875,0.0008563464000631775,0.1,gini,6,1.0,15,"{'ccp_alpha': 0.1, 'criterion': 'gini', 'max_depth': 6, 'max_features': 1.0, 'n_estimators': 15}",0.23845524161913298,0.3592106040535498,0.33505481671702403,0.38635623073303615,0.16699314428937317,0.29721400748242327,0.08201451892502279,602,0.7326423298779005,0.7257387007930177,0.6938982807418989,0.6666991208521146,0.7061445739179197,0.7050246012365703,0.02360383294720151
