,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_ccp_alpha,param_criterion,param_max_depth,param_max_features,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
87,0.00848546028137207,0.0009031139002832026,0.0012506484985351563,0.0008140233423284752,0.0,gini,2,0.3,16,"{'ccp_alpha': 0.0, 'criterion': 'gini', 'max_depth': 2, 'max_features': 0.3, 'n_estimators': 16}",0.33505481671702403,0.31750031750047625,0.33505481671702403,0.3764037045814055,0.31006201860620214,0.3348151348244264,0.022988012922934748,850,0.7682611522860465,0.6369396432641292,0.775742292388556,0.6076995283506773,0.8083421754093381,0.7193969583397495,0.08093118364918797
4466,0.002874279022216797,0.00017087335647308273,0.0004684925079345703,5.505352934788363e-06,0.2,entropy,3,1.0,3,"{'ccp_alpha': 0.2, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 1.0, 'n_estimators': 3}",0.3427101402346148,0.33942211665106536,0.3733643283161719,0.3436215967445456,0.28005601680560194,0.3358348397503999,0.030464771451339336,837,0.7673667941172609,0.501156876707542,0.836577273299396,0.6289176275160465,0.5389117570241928,0.6545860657328877,0.12916673162012512
943,0.004655075073242187,0.0005556837203127738,0.0006117820739746094,2.098462764098776e-05,0.0,entropy,2,0.3,8,"{'ccp_alpha': 0.0, 'criterion': 'entropy', 'max_depth': 2, 'max_features': 0.3, 'n_estimators': 8}",0.36293309315564887,0.5047524566010766,0.33942211665106536,0.38635623073303615,0.4164043862150075,0.40197365667116697,0.05736286677220454,345,0.8369719575066374,0.7125218610348877,0.7459324808426978,0.8469967210205018,0.7415463934077261,0.7767938827624902,0.054544557181473746
3027,0.0038956642150878907,0.00018168938697120073,0.0004966259002685547,4.5186453782967126e-06,0.1,entropy,6,1.0,4,"{'ccp_alpha': 0.1, 'criterion': 'entropy', 'max_depth': 6, 'max_features': 1.0, 'n_estimators': 4}",0.3574523428645487,0.3296342573721317,0.29838709677419356,0.31006201860620214,0.46078431372549017,0.35126400586851325,0.058299932483001755,708,0.9349424733454217,0.9030587430493606,0.7704398195923122,0.8165131439003713,0.8738356614935513,0.8597579682762035,0.05928523402061429
2359,0.009198236465454101,0.0050250920675214,0.0007883548736572265,0.0003318907746483357,0.1,gini,8,1.0,8,"{'ccp_alpha': 0.1, 'criterion': 'gini', 'max_depth': 8, 'max_features': 1.0, 'n_estimators': 8}",0.4816466835729722,0.33505481671702403,0.4762504762507144,0.3764037045814055,0.3638034375544995,0.40663182373532314,0.06057270632662169,313,0.6280644396942591,0.6283460611816085,0.7333658208103082,0.7221980075082516,0.6391532080454378,0.670225507447973,0.04729645098288221
1055,0.01647815704345703,0.003782415773838394,0.0010704994201660156,3.0552575786087905e-05,0.0,entropy,3,0.3,24,"{'ccp_alpha': 0.0, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 0.3, 'n_estimators': 24}",0.3574523428645487,0.31750031750047625,0.49813548138671787,0.3764037045814055,0.3638034375544995,0.38265905677752954,0.06100902913236512,468,0.967907557062632,0.9355283656723576,0.9362510162412889,0.9073553699010074,0.9065698227812462,0.9307224263317064,0.02265287571727509
2369,0.01593918800354004,0.002446013887787187,0.0013670921325683594,0.0006556978209056307,0.1,gini,8,1.0,18,"{'ccp_alpha': 0.1, 'criterion': 'gini', 'max_depth': 8, 'max_features': 1.0, 'n_estimators': 18}",0.33505481671702403,0.33942211665106536,0.4762504762507144,0.34992710611188255,0.28005601680560194,0.35614210650725764,0.06477340752179446,674,0.8020178132913013,0.7080495083060201,0.7053235229449193,0.6966331899227297,0.7088732215603614,0.7241794512050663,0.039160206529887776
2800,0.011922645568847656,0.003925352325254737,0.0013108253479003906,0.0008532820081752538,0.1,entropy,4,sqrt,17,"{'ccp_alpha': 0.1, 'criterion': 'entropy', 'max_depth': 4, 'max_features': 'sqrt', 'n_estimators': 17}",0.31133467586669866,0.33942211665106536,0.49813548138671787,0.34992710611188255,0.3715802678087692,0.37407992956502667,0.06498848818842526,533,0.9049725810507373,0.903370687345072,0.8718974250032826,0.9380086085197582,0.9374690909223261,0.9111436785682352,0.0247124343314193
4472,0.011113643646240234,0.0035938559303837258,0.0006752967834472656,3.270790096262574e-05,0.2,entropy,3,1.0,9,"{'ccp_alpha': 0.2, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 1.0, 'n_estimators': 9}",0.3574523428645487,0.4786497381671772,0.33505481671702403,0.34992710611188255,0.28005601680560194,0.36022800413324685,0.06511337313315042,638,0.8383500557413601,0.6626821300517237,0.8018608972432429,0.7264462310818295,0.8075912075683739,0.767386104337306,0.06399974925572033
5046,0.009033203125,0.0030205998944756876,0.0006304740905761719,2.580768514471691e-05,0.2,entropy,9,1.0,7,"{'ccp_alpha': 0.2, 'criterion': 'entropy', 'max_depth': 9, 'max_features': 1.0, 'n_estimators': 7}",0.33505481671702403,0.3592106040535498,0.3427101402346148,0.253546276418555,0.45923114679577626,0.349950596843904,0.06572075441666667,722,0.9051562866273132,0.8020178132913013,0.6674452824356145,0.7221980075082516,0.7072403529752628,0.7608115485675487,0.08439371760951182
