,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_ccp_alpha,param_criterion,param_max_depth,param_max_features,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
1346,0.006705570220947266,0.005158105908445588,0.0016016006469726563,0.00019996174046715132,0.0,entropy,7,sqrt,3,"{'ccp_alpha': 0.0, 'criterion': 'entropy', 'max_depth': 7, 'max_features': 'sqrt', 'n_estimators': 3}",0.3429971702850177,0.16826404519685495,0.3582488604159193,0.25930372530182266,0.15032920560056579,0.2558286013600361,0.08590462078559281,28,0.8013659989375255,0.7941078140206295,0.7387121697404576,0.7799132136829409,0.824004206770837,0.787620680630478,0.028306271861961888
3085,0.018215656280517578,0.0004003644442121677,0.0023018836975097655,0.000245048067727345,0.1,entropy,7,sqrt,14,"{'ccp_alpha': 0.1, 'criterion': 'entropy', 'max_depth': 7, 'max_features': 'sqrt', 'n_estimators': 14}",0.3147557901458535,0.296078262731896,0.2763853991962833,0.08411582311380665,0.3844806779921202,0.2711631906359919,0.10037521372281527,15,0.9407461457972747,0.8541746067810597,0.8825585076381235,0.9718096482468942,0.9128534177100859,0.9124284652346877,0.04150644023410365
972,0.016113996505737305,0.0006639023120969418,0.002101612091064453,0.00020017623901367188,0.0,entropy,3,sqrt,13,"{'ccp_alpha': 0.0, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 'sqrt', 'n_estimators': 13}",0.0707549137677225,0.296078262731896,0.296078262731896,0.20754716981132076,0.42519520276218714,0.2591307623610045,0.11700765896866998,26,0.8833264760716715,0.8224019456833982,0.8261737006169794,0.8858262256895878,0.9712873230116563,0.8778031342146587,0.05397973872002468
2632,0.025121498107910156,0.00449167641525594,0.006005191802978515,0.007013119931553152,0.1,entropy,2,log2,17,"{'ccp_alpha': 0.1, 'criterion': 'entropy', 'max_depth': 2, 'max_features': 'log2', 'n_estimators': 17}",0.25928148942086576,0.296078262731896,0.15075567228888181,0.4343722427630694,0.5439115309192039,0.33687983962478335,0.13761930690691987,1,0.7131865153462462,0.745072748715239,0.6465046869555892,0.7706962603660312,0.5830192188106855,0.6916958860387581,0.06841762672797248
5176,0.023219776153564454,0.0006788869028970752,0.0026023387908935547,0.000374482719598458,0.2,entropy,10,0.3,17,"{'ccp_alpha': 0.2, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 0.3, 'n_estimators': 17}",0.38052119532359524,0.4345240946267408,0.0,0.32377847216476696,0.28886325786964756,0.2855374039969501,0.151144966359794,10,0.7688081691232732,0.6994317852404276,0.6708666096703544,0.8623948893667831,0.6493444209915904,0.7301691748784856,0.07742200417335258
1347,0.0055048465728759766,0.0005482487974806861,0.0014011383056640625,0.0002004862611366508,0.0,entropy,7,sqrt,4,"{'ccp_alpha': 0.0, 'criterion': 'entropy', 'max_depth': 7, 'max_features': 'sqrt', 'n_estimators': 4}",0.04287464628562721,0.4345240946267408,0.30618621784789724,0.4716981132075472,0.4125347256243004,0.3335635595184226,0.1554092614754874,2,0.8507692432779841,0.9119262811590247,0.8917198809220747,0.9155537708536575,0.7849261528459116,0.8709790658117305,0.048800206848869584
3414,0.012310552597045898,0.0004002690625900078,0.0015012264251708985,1.1680077279964343e-07,0.1,entropy,10,1.0,7,"{'ccp_alpha': 0.1, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 1.0, 'n_estimators': 7}",0.4244373438135827,0.09869275424396534,0.074019565682974,0.4716981132075472,0.27209737222028324,0.26818902983367054,0.16265025424191726,17,0.88250675218391,0.8297722894620655,0.9133821363143713,0.8858262256895878,0.8547558343366861,0.8732486475973241,0.028589448217139834
2789,0.008907651901245118,0.0018290492875308074,0.001601266860961914,0.00020000936732358565,0.1,entropy,4,sqrt,6,"{'ccp_alpha': 0.1, 'criterion': 'entropy', 'max_depth': 4, 'max_features': 'sqrt', 'n_estimators': 6}",0.040512732722010274,0.296078262731896,0.2344895248052709,0.20754716981132076,0.5431841891442596,0.2643623758429515,0.16308066632479196,21,0.8567401629898405,0.731883077595432,0.7982064349962198,0.8575227256510343,0.7992211434552906,0.8087147089375634,0.046459267996634496
3440,0.015413331985473632,0.004978281499202907,0.001601266860961914,0.0002002478426503818,0.1,entropy,10,0.3,9,"{'ccp_alpha': 0.1, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 0.3, 'n_estimators': 9}",0.19802950859533489,0.4345240946267408,0.2763853991962833,-0.018355577455358808,0.5114564359960938,0.2804079721918188,0.18611674979780538,12,0.9705325214501839,0.8817811728064712,0.9708427648403896,0.9164607928183127,0.9135305870582672,0.9306295677947249,0.03489596522966392
3050,0.0046040058135986325,0.00037463571272998154,0.001301145553588867,0.00024535950550605163,0.1,entropy,6,0.3,3,"{'ccp_alpha': 0.1, 'criterion': 'entropy', 'max_depth': 6, 'max_features': 0.3, 'n_estimators': 3}",0.4068407541644044,0.5222329678670935,0.0251259453814803,0.07547169811320754,0.44011884813566154,0.2939580427323695,0.2030871282837847,9,0.8587510091524,0.7963885293295432,0.8829725016829373,0.8642544437788965,0.7337348740788192,0.8272202716045193,0.055071125573970835
1369,0.0029024124145507813,0.00020022406467906027,0.001701498031616211,0.0009280505051526125,0.0,entropy,7,log2,2,"{'ccp_alpha': 0.0, 'criterion': 'entropy', 'max_depth': 7, 'max_features': 'log2', 'n_estimators': 2}",0.37477711736515446,0.5690901829794961,0.39167472590032015,0.3434014098717226,-0.05314940034527339,0.32515880715428397,0.20486031957518117,3,0.7681228022058271,0.7654685951549455,0.763659149058828,0.7757214109914393,0.5838025366326773,0.7313548988087435,0.07389083105478314
