,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_ccp_alpha,param_criterion,param_max_depth,param_max_features,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
1031,0.039433956146240234,0.004655841155307027,0.003402900695800781,0.0008005142353931323,0.0,entropy,3,1.0,24,"{'ccp_alpha': 0.0, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 1.0, 'n_estimators': 24}",0.3502363984578899,0.3592106040535498,0.38854919337165644,0.38635623073303615,0.35552856456843185,0.36797619823691285,0.016171292124655127,962,0.9686366035843892,0.9377575981974762,0.9073066182706772,0.8799633909719778,0.9381779463633502,0.9263684314775741,0.03024088834913119
3167,0.03242793083190918,0.0020849010228039815,0.0028025627136230467,0.0002452427510974719,0.1,entropy,7,0.3,24,"{'ccp_alpha': 0.1, 'criterion': 'entropy', 'max_depth': 7, 'max_features': 0.3, 'n_estimators': 24}",0.33942211665106536,0.3427101402346148,0.3427101402346148,0.38399085873473177,0.47434164902525694,0.3766349809760568,0.051550536037585054,830,0.9377575981974762,0.8448609511435157,0.8752436456040713,0.8799633909719778,0.9065698227812462,0.8888790817396576,0.031321181878624364
3250,0.014912796020507813,0.000735481497615693,0.0020018577575683593,1.1680077279964343e-07,0.1,entropy,8,0.3,11,"{'ccp_alpha': 0.1, 'criterion': 'entropy', 'max_depth': 8, 'max_features': 0.3, 'n_estimators': 11}",0.32995600879804493,0.3296342573721317,0.3296342573721317,0.38399085873473177,0.4648348401006841,0.36761004447554485,0.052958737098224004,969,0.9045032988925795,0.9042718428653901,0.9059462470773064,0.8493794456607139,0.8417400664101441,0.8811681801812268,0.029179991061562067
725,0.008607292175292968,0.0007355334050624145,0.00150146484375,2.431401974483864e-07,0.0,gini,9,1.0,6,"{'ccp_alpha': 0.0, 'criterion': 'gini', 'max_depth': 9, 'max_features': 1.0, 'n_estimators': 6}",0.49813548138671787,0.4816466835729722,0.38854919337165644,0.564340965749947,0.4772522177007578,0.4819849083564103,0.05620695115405779,44,0.8417801443219116,0.9686366035843892,0.9377575981974762,0.9697814366141521,0.9687760344424214,0.9373463634320702,0.04929910479913166
2897,0.02281961441040039,0.0005104915506328931,0.0027022361755371094,0.00024508697038669384,0.1,entropy,5,sqrt,18,"{'ccp_alpha': 0.1, 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 18}",0.49813548138671787,0.492552054996952,0.3592106040535498,0.38399085873473177,0.47434164902525694,0.44164612963944166,0.058260111958282144,175,0.9377575981974762,0.8752436456040713,0.9377575981974762,0.9094770131784531,0.905367127487688,0.9131205965330329,0.023332462774432614
3394,0.015613460540771484,0.001530994606124509,0.002001667022705078,0.0003164310782926659,0.1,entropy,10,log2,11,"{'ccp_alpha': 0.1, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'n_estimators': 11}",0.4816466835729722,0.36293309315564887,0.3296342573721317,0.3605894301939455,0.31693284552319373,0.3703472619635784,0.05839245680235166,921,0.8769997481067789,0.9059462470773064,0.9686366035843892,0.8791470008114756,0.8103095543588047,0.888207830787751,0.051106359944487964
229,0.016914510726928712,0.001114521299740172,0.002502155303955078,0.000548248764302511,0.0,gini,4,log2,14,"{'ccp_alpha': 0.0, 'criterion': 'gini', 'max_depth': 4, 'max_features': 'log2', 'n_estimators': 14}",0.33942211665106536,0.3733643283161719,0.36114822400537044,0.38399085873473177,0.5077963596336063,0.3931443774681892,0.059211399929132595,612,0.8772288291493412,0.9059462470773064,0.9059462470773064,0.8799633909719778,0.9374690909223261,0.9013107610396516,0.021845136455928404
1007,0.027623701095581054,0.00037446998101107613,0.003302907943725586,0.0004004716979624819,0.0,entropy,3,log2,24,"{'ccp_alpha': 0.0, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 'log2', 'n_estimators': 24}",0.31133467586669866,0.33505481671702403,0.492552054996952,0.3605894301939455,0.3386481059780782,0.36763581675053963,0.06438221112228645,967,0.9073066182706772,0.8752436456040713,0.8752436456040713,0.8218761485708886,0.9374690909223261,0.8834278297944069,0.038505131207553875
341,0.008206939697265625,0.00024500919601185754,0.0015013694763183593,1.784161275279017e-07,0.0,gini,5,1.0,6,"{'ccp_alpha': 0.0, 'criterion': 'gini', 'max_depth': 5, 'max_features': 1.0, 'n_estimators': 6}",0.3574523428645487,0.38854919337165644,0.38854919337165644,0.5346670861496433,0.48651277256732783,0.4311461176649665,0.06758968228053346,231,0.9049072331347428,0.9045032988925795,0.9364089549280081,0.9094770131784531,0.9381779463633502,0.9186948892994267,0.015296062072459485
2901,0.02802410125732422,0.0006329751790567301,0.0030024051666259766,0.00031658191769386466,0.1,entropy,5,sqrt,22,"{'ccp_alpha': 0.1, 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 22}",0.33942211665106536,0.492552054996952,0.5047524566010766,0.5346670861496433,0.4687050089150529,0.4680197446627581,0.06772121384215635,73,0.9073066182706772,0.8433156150066481,0.9059462470773064,0.9393734634316081,0.8738356614935513,0.8939555210559582,0.03272316497677968
