,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_ccp_alpha,param_criterion,param_max_depth,param_max_features,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
129,0.011710119247436524,0.00040044787384890704,0.0017014503479003905,0.00024510657246359664,0.0,gini,3,log2,10,"{'ccp_alpha': 0.0, 'criterion': 'gini', 'max_depth': 3, 'max_features': 'log2', 'n_estimators': 10}",0.33505481671702403,0.31750031750047625,0.17511819922894495,0.3764037045814055,0.2882799596873129,0.2984713995430327,0.06796141224755647,70,0.807391492223792,0.702142762768945,0.7674583532832066,0.6213081251200906,0.813626458968844,0.7423854384729757,0.07240015171144375
128,0.0157135009765625,0.008705863276062768,0.0038033008575439455,0.004121652943857355,0.0,gini,3,log2,9,"{'ccp_alpha': 0.0, 'criterion': 'gini', 'max_depth': 3, 'max_features': 'log2', 'n_estimators': 9}",0.5132649025747366,0.33942211665106536,0.4762504762507144,0.34992710611188255,0.4206670706315453,0.4199063344439888,0.06821417006839962,2,0.6396168625426172,0.6488495426751363,0.8013677674242137,0.680308373470976,0.8157464308828392,0.7171777953991565,0.07595726428710738
1253,0.008006906509399414,0.0003165064459162992,0.001601409912109375,0.00020017623901367185,0.0,entropy,6,sqrt,6,"{'ccp_alpha': 0.0, 'criterion': 'entropy', 'max_depth': 6, 'max_features': 'sqrt', 'n_estimators': 6}",0.20377359689625746,0.3296342573721317,0.20377359689625746,0.3764037045814055,0.27789561413623565,0.27829615397645757,0.06836384396107976,108,0.9024397572846347,0.8086290819629292,0.8375500894631422,0.9061456881770588,0.9374690909223261,0.8784467415620181,0.04769397428575143
3003,0.005604887008666992,0.00020008109886367442,0.0013010501861572266,0.0002451843159498659,0.1,entropy,6,log2,4,"{'ccp_alpha': 0.1, 'criterion': 'entropy', 'max_depth': 6, 'max_features': 'log2', 'n_estimators': 4}",0.15875015875023812,0.3592106040535498,0.3592106040535498,0.38635623073303615,0.3137254901960784,0.3154506175572905,0.08175021549927217,45,0.7702896502816472,0.8034041750942769,0.7705196005314906,0.6152724003092277,0.6758870308382872,0.7270745714109859,0.0702867153429092
729,0.015313053131103515,0.002041456538428509,0.0019017696380615235,0.0002001047347450677,0.0,gini,9,1.0,10,"{'ccp_alpha': 0.0, 'criterion': 'gini', 'max_depth': 9, 'max_features': 1.0, 'n_estimators': 10}",0.264544131657298,0.12453387034667947,0.33942211665106536,0.34992710611188255,0.3131121455425747,0.2783078740619,0.0823547050065338,107,0.967907557062632,0.8720241785838646,0.8688690963738359,0.9073553699010074,0.9688622498696908,0.9170036903582062,0.04407652333206705
228,0.01791548728942871,0.004855965175225967,0.002302074432373047,0.0002452037711521282,0.0,gini,4,log2,13,"{'ccp_alpha': 0.0, 'criterion': 'gini', 'max_depth': 4, 'max_features': 'log2', 'n_estimators': 13}",0.31750031750047625,0.33942211665106536,0.31133467586669866,0.1865117742382477,0.11070186069251192,0.2530941489897999,0.08910825765072844,173,0.9362510162412889,0.8740153421998172,0.9049725810507373,0.7776566867810526,0.9065698227812462,0.8798930898108284,0.054778964677719755
3019,0.026823043823242188,0.0013650234608762022,0.0030026912689208986,0.00044744777426482853,0.1,entropy,6,log2,20,"{'ccp_alpha': 0.1, 'criterion': 'entropy', 'max_depth': 6, 'max_features': 'log2', 'n_estimators': 20}",0.12453387034667947,0.17511819922894495,0.33942211665106536,0.3764037045814055,0.2882799596873129,0.2607515700990816,0.096135965456061,156,0.8698664698574322,0.8740153421998172,0.8353687407311664,0.8748650841110496,0.9381779463633502,0.878458716652563,0.03325542631967143
249,0.013811779022216798,0.00040028099150603215,0.0019016265869140625,0.00020003321628320284,0.0,gini,4,1.0,10,"{'ccp_alpha': 0.0, 'criterion': 'gini', 'max_depth': 4, 'max_features': 1.0, 'n_estimators': 10}",0.24608103457202238,0.49813548138671787,0.3427101402346148,0.34992710611188255,0.22119475133243585,0.3316097027275347,0.09766902938565385,25,0.935340022296544,0.9362510162412889,0.775742292388556,0.8171820104182481,0.9368799484870068,0.8802790579663288,0.06968127938060248
2961,0.013711881637573243,0.0006788869196431394,0.001901721954345703,0.0002003193185375387,0.1,entropy,5,0.3,10,"{'ccp_alpha': 0.1, 'criterion': 'entropy', 'max_depth': 5, 'max_features': 0.3, 'n_estimators': 10}",0.33942211665106536,0.32995600879804493,0.31133467586669866,0.34992710611188255,0.08655446791269229,0.28343887506807675,0.0992575411936535,93,0.8095656586160156,0.773776932854027,0.8740153421998172,0.8760337257353301,0.9078927822450009,0.8482568883300383,0.049062746579314365
59,0.016914558410644532,0.0038165490823420366,0.0021018028259277345,0.00020008092840246623,0.0,gini,2,1.0,12,"{'ccp_alpha': 0.0, 'criterion': 'gini', 'max_depth': 2, 'max_features': 1.0, 'n_estimators': 12}",0.3574523428645487,0.49813548138671787,0.31133467586669866,0.5346670861496433,0.2744302150984869,0.3952039602732191,0.10304406875247656,5,0.6688215804643555,0.6488495426751363,0.703956168128773,0.7131248644188583,0.6779395893020589,0.6825383489978364,0.023402956664126534
