,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_ccp_alpha,param_criterion,param_max_depth,param_max_features,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
271,0.010208606719970703,0.0002451843159498659,0.0015013694763183593,9.536743164062499e-08,0.0,gini,4,0.3,8,"{'ccp_alpha': 0.0, 'criterion': 'gini', 'max_depth': 4, 'max_features': 0.3, 'n_estimators': 8}",0.33942211665106536,0.33942211665106536,0.31133467586669866,0.33756997551928847,0.22119475133243585,0.30978872720411077,0.04556172915111453,93,0.9670691615059425,0.9022981552263626,0.6878953408767935,0.9060002175986097,0.8720316365115254,0.8670589023438466,0.09474660179427993
3054,0.009708309173583984,0.0002451648684780419,0.005204534530639649,0.006428841210349718,0.1,entropy,6,0.3,7,"{'ccp_alpha': 0.1, 'criterion': 'entropy', 'max_depth': 6, 'max_features': 0.3, 'n_estimators': 7}",0.11879774082787287,0.33942211665106536,0.33942211665106536,0.2669258885993638,0.3558350347521794,0.2840805794963094,0.08818931170661815,196,0.8683325963286448,0.8062344418066494,0.8340416037736947,0.9691169433036153,0.9359473601695463,0.8827345890764301,0.061195109076358514
796,0.007306241989135742,0.0018884512886583155,0.001401233673095703,0.00020005705103432543,0.0,gini,10,log2,5,"{'ccp_alpha': 0.0, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'n_estimators': 5}",0.264544131657298,0.4786497381671772,0.33942211665106536,0.46456538905166156,0.485071250072666,0.4064505251199736,0.08877106985271667,5,0.9022981552263626,0.8995063718126838,0.900937462695559,0.8763235987398161,0.936248170689365,0.9030627518327574,0.01915204236393924
314,0.004003286361694336,0.0003163556352154379,0.0012011528015136719,0.000244989632548441,0.0,gini,5,log2,3,"{'ccp_alpha': 0.0, 'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'n_estimators': 3}",0.33505481671702403,0.19145989526687088,0.1466471150213533,0.2669258885993638,0.40594951522653155,0.2692074461662287,0.09392038288408651,279,0.8675713516410082,0.8309666351336269,0.7984640944836785,0.811688805487224,0.8724400335014171,0.836226184049391,0.02949468980460679
56,0.011910200119018555,0.0003744827499568236,0.0020017147064208983,1.784161275279017e-07,0.0,gini,2,1.0,9,"{'ccp_alpha': 0.0, 'criterion': 'gini', 'max_depth': 2, 'max_features': 1.0, 'n_estimators': 9}",0.21997067253202995,0.11879774082787287,0.3733643283161719,0.33756997551928847,0.3638034375544995,0.2827012309499725,0.09859758750030478,206,0.7714170968739269,0.6627689951679255,0.6975509659594981,0.7526682888890602,0.7044257431237492,0.717766218002832,0.039262935602207616
1512,0.001701498031616211,0.00024526218312314495,0.0010008811950683594,1.5078914929239175e-07,0.0,entropy,8,0.3,1,"{'ccp_alpha': 0.0, 'criterion': 'entropy', 'max_depth': 8, 'max_features': 0.3, 'n_estimators': 1}",0.20377359689625746,0.3296342573721317,0.5125542550860149,0.3149996923832631,0.33006601980660233,0.33820556430885385,0.09914398803484362,46,0.4610847550545407,0.687886741156954,0.79953888741122,0.6002414704554763,0.7699765365080723,0.6637456781172527,0.12281027319965777
1132,0.007206153869628906,0.000749073740911938,0.001501321792602539,1.5078914929239175e-07,0.0,entropy,4,0.3,5,"{'ccp_alpha': 0.0, 'criterion': 'entropy', 'max_depth': 4, 'max_features': 0.3, 'n_estimators': 5}",0.2333141313143457,0.5132649025747366,0.33942211665106536,0.476873817559482,0.4206670706315453,0.396708407746235,0.10056374661141605,7,0.8312959876877806,0.7685635067075867,0.7714170968739269,0.8494166650929672,0.8365084691762664,0.8114403451077055,0.034366093570785745
293,0.007406377792358398,0.00020022395111941386,0.0015010833740234375,1.5078914929239175e-07,0.0,gini,5,sqrt,6,"{'ccp_alpha': 0.0, 'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 6}",0.09600307214746386,0.33942211665106536,0.3733643283161719,0.2364733848313912,0.3435921354681384,0.2777710074828461,0.10199650885360807,221,0.967907557062632,0.8674665452966515,0.8323915065569777,0.9380086085197582,0.9027338483326127,0.9017016131537264,0.04832891717900151
801,0.012410688400268554,0.00020017629580703662,0.002001667022705078,2.431401974483864e-07,0.0,gini,10,log2,10,"{'ccp_alpha': 0.0, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'n_estimators': 10}",0.31133467586669866,0.33942211665106536,0.1466471150213533,0.4622367258209525,0.27136385947023145,0.30620089856606025,0.10212562217576752,102,0.933804358978755,0.9342439169288062,0.966998441107814,0.9690510285166632,0.9688622498696908,0.9545919990803459,0.016809484357654145
340,0.0072062015533447266,0.00024508697038669384,0.0015012264251708985,2.86102294921875e-07,0.0,gini,5,1.0,5,"{'ccp_alpha': 0.0, 'criterion': 'gini', 'max_depth': 5, 'max_features': 1.0, 'n_estimators': 5}",0.3951612903225806,0.33942211665106536,0.3951612903225806,0.12488459050258424,0.4010620662570349,0.3311382708111691,0.10554281971504033,57,0.967907557062632,0.8018828029039499,0.8995063718126838,0.9386685945715587,0.8400625389022855,0.8896055730506219,0.06129633468966462
