,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_ccp_alpha,param_criterion,param_max_depth,param_max_features,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
967,0.010609006881713868,0.0008006572936376501,0.0016016960144042969,0.0002001525320560439,0.0,entropy,3,sqrt,8,"{'ccp_alpha': 0.0, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 'sqrt', 'n_estimators': 8}",0.26111648393354675,0.25347238853226545,0.2884526489088942,0.31722063428725766,0.25930092236677876,0.2759126156057486,0.02392506007713318,15,0.8227549364626892,0.7010350913062613,0.8520530555324245,0.7094274218497622,0.8578795194092301,0.7886300049120735,0.06917862041811726
1541,0.0078067779541015625,0.0002451843159498659,0.0015012741088867188,1.784161275279017e-07,0.0,entropy,9,sqrt,6,"{'ccp_alpha': 0.0, 'criterion': 'entropy', 'max_depth': 9, 'max_features': 'sqrt', 'n_estimators': 6}",0.13466054463872648,0.15075567228888181,0.5428101483418094,0.23152118330519877,0.25107861403444603,0.26216523252181256,0.1473044976780723,23,0.8550742746468786,0.8843686050422063,0.8816040586850046,0.9139722086714136,0.9132857448699955,0.8896609783830997,0.02208315537068863
1708,0.007106351852416992,0.0004902615196077568,0.001401233673095703,0.00020017629580703662,0.0,entropy,10,0.3,5,"{'ccp_alpha': 0.0, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 0.3, 'n_estimators': 5}",0.026650089544451305,0.38969154998823285,0.25051599642100686,0.41976832983653334,0.40710993452548694,0.29874718006314227,0.14901178303239632,8,0.9109307394607866,0.9406345957011258,0.8843686050422063,0.9426070038910506,0.9117988072479754,0.9180679502686289,0.021620853081128526
3170,0.004303884506225586,0.0002452427047406079,0.0012009143829345703,0.00024508697038669384,0.1,entropy,8,sqrt,3,"{'ccp_alpha': 0.1, 'criterion': 'entropy', 'max_depth': 8, 'max_features': 'sqrt', 'n_estimators': 3}",0.20935894733965593,0.17271231992693936,0.5386421785549059,0.3142093443338309,0.10919492538753907,0.26882354310857426,0.1504105501312579,17,0.75971599398957,0.7077548277891406,0.7485055362684429,0.711113146141165,0.7016207546167361,0.7257420517610109,0.023629587636014936
290,0.003803396224975586,0.0002451064796983492,0.0015014171600341796,2.431401974483864e-07,0.0,gini,5,sqrt,3,"{'ccp_alpha': 0.0, 'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 3}",0.2884526489088942,0.09869275424396534,0.5428101483418094,0.6181225377691006,0.3687409228350686,0.38336380241976764,0.18482119055364443,2,0.5783187576792987,0.7763955139223272,0.6397634249303028,0.8601178569936412,0.7989163817355561,0.7307023870522252,0.10486185207849433
4988,0.027924060821533203,0.0011584966655325234,0.002802324295043945,0.00024504811412102935,0.2,entropy,8,0.3,21,"{'ccp_alpha': 0.2, 'criterion': 'entropy', 'max_depth': 8, 'max_features': 0.3, 'n_estimators': 21}",0.40004734568283135,0.0,0.5596518804334774,0.32377847216476696,0.10919492538753907,0.2785345247337229,0.2010456313801135,13,0.7357062841926078,0.75971599398957,0.659127719175068,0.661485215627911,0.7050195962240473,0.7042109618418408,0.039828145756867786
3177,0.013111066818237305,0.0003744954820383992,0.0018014907836914062,0.00024528166922875984,0.1,entropy,8,sqrt,10,"{'ccp_alpha': 0.1, 'criterion': 'entropy', 'max_depth': 8, 'max_features': 'sqrt', 'n_estimators': 10}",0.39167472590032015,0.41932960851120765,0.4020151261036848,-0.14425744652115383,0.25107861403444603,0.263968125605701,0.21275215520541338,20,0.7999214301416991,0.9109307394607866,0.8813649655362419,0.8860268758997158,0.8817370653704829,0.8719962152817852,0.037656842419914155
412,0.006805849075317383,0.0008724878358315889,0.0015013694763183593,9.536743164062499e-08,0.0,gini,6,log2,5,"{'ccp_alpha': 0.0, 'criterion': 'gini', 'max_depth': 6, 'max_features': 'log2', 'n_estimators': 5}",0.0807963267832359,-0.074019565682974,0.5428101483418094,0.49082490860702144,0.2818672605010608,0.2644558157100307,0.23550951182726862,19,0.7663603188137591,0.9419943722384388,0.9109339718658971,0.9167832843356868,0.9426166481758779,0.8957377190859319,0.0659540227278243
2932,0.009107828140258789,0.0005837644317326601,0.001701498031616211,0.00024516491484962344,0.1,entropy,5,1.0,5,"{'ccp_alpha': 0.1, 'criterion': 'entropy', 'max_depth': 5, 'max_features': 1.0, 'n_estimators': 5}",0.5276448530110863,-0.13466054463872648,0.4020151261036848,0.1250231203183333,0.4224765915566464,0.2684998292702049,0.24158442592371676,18,0.910848460067827,0.7757304280073506,0.9117532540881473,0.8314451361012298,0.7918302415967493,0.8443215039722609,0.05761726475351247
316,0.00640559196472168,0.00020027166321163282,0.0016013145446777343,0.00020022406467906027,0.0,gini,5,log2,5,"{'ccp_alpha': 0.0, 'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'n_estimators': 5}",0.5276448530110863,0.07242068243779014,0.5539117094069973,-0.10377358490566038,0.23917230155373026,0.25787519230078865,0.255321875563323,24,0.8506258386564451,0.7924156417605628,0.853239353716895,0.831472470717077,0.8828584469375287,0.8421223503577018,0.029797662517106437
