,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_ccp_alpha,param_criterion,param_max_depth,param_max_features,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
3428,0.02622251510620117,0.0009805814482961844,0.0035030364990234373,0.0007752792458719808,0.1,entropy,10,1.0,21,"{'ccp_alpha': 0.1, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 1.0, 'n_estimators': 21}",0.3903354341487251,0.31133467586669866,0.4147806778921701,0.7244179326244428,0.5716619504750294,0.48250613420141325,0.1475479049804571,122,0.6335469680531218,0.6633587778527464,0.7125218610348877,0.6481756407001593,0.6219343562700942,0.6559075207822019,0.03154253302795452
3225,0.01301112174987793,0.0003164311142204995,0.0018015861511230468,0.00024506760796995413,0.1,entropy,8,1.0,10,"{'ccp_alpha': 0.1, 'criterion': 'entropy', 'max_depth': 8, 'max_features': 1.0, 'n_estimators': 10}",0.3903354341487251,0.31133467586669866,0.4147806778921701,0.7244179326244428,0.575649675601062,0.48330367922661976,0.148037630796583,116,0.6362179823924616,0.7022842467419662,0.7125218610348877,0.687901887631845,0.647514258845774,0.6772880473293869,0.03017321306677043
2897,0.022118854522705077,0.0009703313203540459,0.002502250671386719,2.3360154559928684e-07,0.1,entropy,5,sqrt,18,"{'ccp_alpha': 0.1, 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 18}",0.6221710168382552,0.15875015875023812,0.4147806778921701,0.5346670861496433,0.3900119595344697,0.42407617983295526,0.15691818755808018,915,0.6288262010953765,0.6633587778527464,0.7125218610348877,0.6091828441780919,0.6428584481606273,0.6513496264643459,0.03533752772092675
2846,0.019216394424438475,0.0011672466456390477,0.002502250671386719,9.5367431640625e-08,0.1,entropy,4,1.0,15,"{'ccp_alpha': 0.1, 'criterion': 'entropy', 'max_depth': 4, 'max_features': 1.0, 'n_estimators': 15}",0.6221710168382552,0.17511819922894495,0.4147806778921701,0.5346670861496433,0.5716619504750294,0.4636797861168086,0.15967324573230376,256,0.6686997410910202,0.7022842467419662,0.7125218610348877,0.6091828441780919,0.5851120534631923,0.6555601493018316,0.050426610822802774
148,0.0061051368713378905,0.00020017629580703665,0.0015014171600341796,1.9073486328124998e-07,0.0,gini,3,1.0,5,"{'ccp_alpha': 0.0, 'criterion': 'gini', 'max_depth': 3, 'max_features': 1.0, 'n_estimators': 5}",0.6221710168382552,0.17511819922894495,0.4147806778921701,0.5346670861496433,0.5901180354118041,0.46737100310416346,0.16231825816247675,240,0.591931730122358,0.6992305404317226,0.7125218610348877,0.6832133030998374,0.750473587178917,0.6874742043735446,0.052689730387046246
649,0.002802276611328125,0.0004006147491061416,0.001101064682006836,0.0002002478426503818,0.0,gini,8,0.3,2,"{'ccp_alpha': 0.0, 'criterion': 'gini', 'max_depth': 8, 'max_features': 0.3, 'n_estimators': 2}",0.6222446596173303,0.31750031750047625,0.30483638224685217,0.7244179326244428,0.45923114679577626,0.4856460877569756,0.1657311452343795,103,0.5704504006195259,0.6257858626534624,0.6974678175922755,0.7774973545604145,0.7088537425215887,0.6760110355894533,0.07142006088281765
130,0.01251082420349121,0.00031650643873244304,0.002101612091064453,0.00020017629580703665,0.0,gini,3,log2,11,"{'ccp_alpha': 0.0, 'criterion': 'gini', 'max_depth': 3, 'max_features': 'log2', 'n_estimators': 11}",0.6221710168382552,0.15875015875023812,0.4147806778921701,0.5346670861496433,0.5901180354118041,0.4640973950084222,0.16823651584093305,255,0.7022842467419662,0.7419473047988184,0.7125218610348877,0.6063137905848571,0.6859095767069806,0.6897953559735021,0.045555599505345025
184,0.023420095443725586,0.002992664297301274,0.0030026912689208986,0.0007750945896373402,0.0,gini,3,0.3,17,"{'ccp_alpha': 0.0, 'criterion': 'gini', 'max_depth': 3, 'max_features': 0.3, 'n_estimators': 17}",0.6221710168382552,0.15875015875023812,0.26305214040457564,0.5346670861496433,0.5901180354118041,0.4337516875109032,0.18702960851451234,802,0.6654245702746778,0.775742292388556,0.7125218610348877,0.6063137905848571,0.7127393965678529,0.6945483821701662,0.056355921739280355
129,0.014312219619750977,0.0033435224576986275,0.0019016742706298828,0.00020029552634761796,0.0,gini,3,log2,10,"{'ccp_alpha': 0.0, 'criterion': 'gini', 'max_depth': 3, 'max_features': 'log2', 'n_estimators': 10}",0.493914580573631,0.15875015875023812,0.4147806778921701,0.7244179326244428,0.5901180354118041,0.47639627705045723,0.18944646180259944,159,0.6633587778527464,0.7056912472954822,0.7125218610348877,0.687901887631845,0.750473587178917,0.7039894721987756,0.028796299565937197
3309,0.027823972702026366,0.00024532061825971945,0.0037032604217529298,0.001401233681209042,0.1,entropy,9,log2,22,"{'ccp_alpha': 0.1, 'criterion': 'entropy', 'max_depth': 9, 'max_features': 'log2', 'n_estimators': 22}",0.6221710168382552,0.15875015875023812,0.21997067253202995,0.5346670861496433,0.5658828838306512,0.42028836362016353,0.1916070312502326,1013,0.6362179823924616,0.7022842467419662,0.6770074299336731,0.6091828441780919,0.6396005055192652,0.6528586017530917,0.03282169835112874
207,0.02952542304992676,0.012278320238556262,0.002501964569091797,0.0,0.0,gini,4,sqrt,16,"{'ccp_alpha': 0.0, 'criterion': 'gini', 'max_depth': 4, 'max_features': 'sqrt', 'n_estimators': 16}",0.6221710168382552,0.17511819922894495,0.4147806778921701,0.7244179326244428,0.5901180354118041,0.5053211723991234,0.19291416179195395,34,0.7022842467419662,0.775742292388556,0.7125218610348877,0.7526682888890602,0.7431490199312485,0.7372731417971436,0.026789030298267985
162,0.026122570037841797,0.006189090145963959,0.004003190994262695,0.001379619540212425,0.0,gini,3,1.0,19,"{'ccp_alpha': 0.0, 'criterion': 'gini', 'max_depth': 3, 'max_features': 1.0, 'n_estimators': 19}",0.6221710168382552,0.17511819922894495,0.4147806778921701,0.7244179326244428,0.5901180354118041,0.5053211723991234,0.19291416179195395,34,0.6654245702746778,0.7419473047988184,0.7125218610348877,0.7122863520691212,0.7105336442892588,0.7085427464933527,0.02453101402422363
3043,0.0284243106842041,0.005384296082585017,0.002802419662475586,0.0002452232340829889,0.1,entropy,6,1.0,20,"{'ccp_alpha': 0.1, 'criterion': 'entropy', 'max_depth': 6, 'max_features': 1.0, 'n_estimators': 20}",0.6221710168382552,0.15875015875023812,0.2156143862717941,0.5346670861496433,0.5716619504750294,0.420572919696992,0.1934147488608556,1004,0.6288262010953765,0.6633587778527464,0.775742292388556,0.6091828441780919,0.6219343562700942,0.659808894356973,0.060680407588832516
1049,0.02011733055114746,0.0002001286405081905,0.002702188491821289,0.00024512595035412386,0.0,entropy,3,0.3,18,"{'ccp_alpha': 0.0, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 0.3, 'n_estimators': 18}",0.7595197702496869,0.15875015875023812,0.4147806778921701,0.5346670861496433,0.3900119595344697,0.4515459305152416,0.19627760433800948,405,0.7100685823024286,0.7419473047988184,0.7125218610348877,0.6428251701820785,0.6381038012108441,0.6890933439058113,0.04128698241991847
969,0.011710023880004883,0.0002452040029731631,0.0019016742706298828,0.00020029552634761794,0.0,entropy,3,sqrt,10,"{'ccp_alpha': 0.0, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 'sqrt', 'n_estimators': 10}",0.6221710168382552,0.15875015875023812,0.4147806778921701,0.7244179326244428,0.5901180354118041,0.502047564303382,0.19854634247995034,45,0.6311597827294694,0.7419473047988184,0.6688215804643555,0.6566765114907575,0.6037886597410655,0.6604787678448932,0.04646407953294935
1074,0.021918821334838866,0.00037443175657614493,0.003002452850341797,0.0003165064387324431,0.0,entropy,4,sqrt,19,"{'ccp_alpha': 0.0, 'criterion': 'entropy', 'max_depth': 4, 'max_features': 'sqrt', 'n_estimators': 19}",0.6221710168382552,0.0648370535579001,0.4147806778921701,0.5346670861496433,0.5901180354118041,0.44531477396995456,0.2029411627101734,555,0.7022842467419662,0.775742292388556,0.7125218610348877,0.6832133030998374,0.750473587178917,0.7248470580888329,0.033589892409488946
132,0.014912986755371093,0.00037452098740041755,0.002602243423461914,0.0007354036373055109,0.0,gini,3,log2,13,"{'ccp_alpha': 0.0, 'criterion': 'gini', 'max_depth': 3, 'max_features': 'log2', 'n_estimators': 13}",0.7595197702496869,0.15875015875023812,0.37975988512484343,0.5346670861496433,0.5901180354118041,0.48456298713724316,0.2031704756437776,110,0.7125218610348877,0.775742292388556,0.6770074299336731,0.608838559190422,0.750473587178917,0.7049167459452912,0.058582368470451486
993,0.011610126495361328,0.00020022406467906027,0.0019015789031982422,0.00020024778587730886,0.0,entropy,3,log2,10,"{'ccp_alpha': 0.0, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 'log2', 'n_estimators': 10}",0.7595197702496869,0.15875015875023812,0.4147806778921701,0.5916079783099616,0.5901180354118041,0.5029553241227721,0.20373213318331715,43,0.6780488212727607,0.7419473047988184,0.7125218610348877,0.687901887631845,0.67378922706055,0.6988418203597724,0.025396415777577508
1050,0.021718454360961915,0.0002452232340829889,0.00320281982421875,0.0014011144668489134,0.0,entropy,3,0.3,19,"{'ccp_alpha': 0.0, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 0.3, 'n_estimators': 19}",0.6221710168382552,0.04786497381671772,0.4147806778921701,0.5346670861496433,0.5658828838306512,0.43707332770548746,0.20608624550474672,749,0.6686997410910202,0.7419473047988184,0.7125218610348877,0.6091828441780919,0.7105336442892588,0.6885770790784154,0.04604862089817823
183,0.03142709732055664,0.012066105184616656,0.0022019863128662108,0.0004003287320139465,0.0,gini,3,0.3,16,"{'ccp_alpha': 0.0, 'criterion': 'gini', 'max_depth': 3, 'max_features': 0.3, 'n_estimators': 16}",0.6221710168382552,0.04786497381671772,0.4147806778921701,0.5346670861496433,0.5658828838306512,0.43707332770548746,0.20608624550474672,749,0.6655858016129905,0.7371359765401085,0.7125218610348877,0.5710329250416196,0.750473587178917,0.6873500302817046,0.06496182812181978
2803,0.025121402740478516,0.001961196911402791,0.0027024269104003905,0.0002452232340829889,0.1,entropy,4,sqrt,20,"{'ccp_alpha': 0.1, 'criterion': 'entropy', 'max_depth': 4, 'max_features': 'sqrt', 'n_estimators': 20}",0.7595197702496869,0.17511819922894495,0.26305214040457564,0.5346670861496433,0.3900119595344697,0.42447383111346404,0.20679513957717327,913,0.6350593156927631,0.6633587778527464,0.7125218610348877,0.6091828441780919,0.6859095767069806,0.6612064750930939,0.036437004786774474
