,Name,Stage,Features,Train MCC,Train Stdev,Test MCC,Test Stdev,Params
0,XGBoost Classifier,Baseline,572,1.0,0.0,0.3959637985756146,0.21515734449228055,"{'alpha': 0.2, 'gamma': 0, 'lambda': 1, 'max_depth': 3, 'n_estimators': 13, 'subsample': 1}"
1,XGBoost Classifier,SFS,286,0.9292142326690828,0.0381056840061977,0.8025968706661952,0.13792315437963507,"{'alpha': 0.0, 'gamma': 0, 'lambda': 1, 'max_depth': 3, 'n_estimators': 13, 'subsample': 1}"
2,XGBoost Classifier,SFS + PCA w/75% variance,23,0.7431495618328552,0.046500241179870824,0.291419597478017,0.08514080577730293,"{'alpha': 0.0, 'gamma': 0, 'lambda': 1, 'max_depth': 2, 'n_estimators': 10, 'subsample': 0.5}"
3,XGBoost Classifier,SFS + PCA w/80% variance,27,0.6574439771793837,0.040442434721771336,0.28097051858134653,0.08538158440441485,"{'alpha': 0.0, 'gamma': 1, 'lambda': 1, 'max_depth': 2, 'n_estimators': 7, 'subsample': 0.5}"
4,XGBoost Classifier,SFS + PCA w/85% variance,31,0.6671305433534588,0.01910682576593237,0.40106970825900196,0.06699715191938187,"{'alpha': 0.0, 'gamma': 2, 'lambda': 1, 'max_depth': 2, 'n_estimators': 24, 'subsample': 0.5}"
5,XGBoost Classifier,SFS + PCA w/90% variance,36,0.5378444111592797,0.05734639276970187,0.369418301973241,0.16912062690198668,"{'alpha': 0.0, 'gamma': 3, 'lambda': 1, 'max_depth': 2, 'n_estimators': 24, 'subsample': 0.5}"
6,XGBoost Classifier,SFS + PCA w/95% variance,43,0.9619427774423663,0.011966874985436998,0.39783451124648667,0.06652489909901382,"{'alpha': 0.0, 'gamma': 0, 'lambda': 1, 'max_depth': 3, 'n_estimators': 19, 'subsample': 0.5}"
7,XGBoost Classifier,SFS + PCA w/100% variance,73,0.744975942810316,0.02695845201315821,0.40677846307724475,0.1260439183766038,"{'alpha': 0.0, 'gamma': 2, 'lambda': 1, 'max_depth': 2, 'n_estimators': 21, 'subsample': 0.5}"
