,Name,Stage,Features Selected,Train MCC,Train Stdev,Test MCC,Test Stdev,Params
0,XGBoost Classifier,Baseline,572,0.8783383578199567,0.029885722149430388,0.3580841729074227,0.2495364977444044,"{'alpha': 0.0, 'gamma': 0, 'lambda': 1, 'max_depth': 2, 'n_estimators': 7, 'subsample': 0.5}"
1,XGBoost Classifier,rfe,39,0.9303135710612127,0.013736128942256308,0.5270893219965955,0.16127215182252588,"{'alpha': 0.0, 'gamma': 0, 'lambda': 1, 'max_depth': 4, 'n_estimators': 7, 'subsample': 0.5}"
2,XGBoost Classifier,PCA 75% variance,8,0.9103930682181611,0.03220125821129494,0.5916827419729127,0.0855147309639099,"{'alpha': 0.0, 'gamma': 0, 'lambda': 1, 'max_depth': 2, 'n_estimators': 12, 'subsample': 0.5}"
3,XGBoost Classifier,PCA 80% variance,10,0.7889056100146993,0.029614097577191394,0.5448316804930938,0.1329765922053991,"{'alpha': 0.0, 'gamma': 2, 'lambda': 1, 'max_depth': 3, 'n_estimators': 18, 'subsample': 0.5}"
4,XGBoost Classifier,PCA 85% variance,11,0.7882451866888535,0.04966513526974627,0.6025081566237913,0.09248526611266983,"{'alpha': 0.0, 'gamma': 2, 'lambda': 1, 'max_depth': 2, 'n_estimators': 16, 'subsample': 0.5}"
5,XGBoost Classifier,PCA 90% variance,14,1.0,0.0,0.5334734252966665,0.12562844581316354,"{'alpha': 0.0, 'gamma': 0, 'lambda': 1, 'max_depth': 4, 'n_estimators': 13, 'subsample': 1}"
6,XGBoost Classifier,PCA 95% variance,19,0.9883832858801611,0.014228700292170361,0.6229212886683608,0.09663360506694059,"{'alpha': 0.0, 'gamma': 0, 'lambda': 1, 'max_depth': 4, 'n_estimators': 14, 'subsample': 0.5}"
7,XGBoost Classifier,PCA 100% variance,39,0.7097706759621022,0.05534132614714737,0.39220086040590735,0.1832475980018627,"{'alpha': 0.0, 'gamma': 3, 'lambda': 1, 'max_depth': 3, 'n_estimators': 14, 'subsample': 0.5}"
