,Name,Stage,Features,Train MCC,Train Stdev,Test MCC,Test Stdev,Params
0,XGBoost Classifier,Baseline,572,0.5302473845412796,0.05656197634917291,0.36707959545661506,0.10509527991566252,"{'alpha': 0.8, 'gamma': 3, 'lambda': 1, 'max_depth': 2, 'n_estimators': 8, 'subsample': 0.5}"
1,XGBoost Classifier,SFS,286,0.5075094695954416,0.11062509711793234,0.49958768649065355,0.11746732401254956,"{'alpha': 0.0, 'gamma': 3, 'lambda': 1, 'max_depth': 2, 'n_estimators': 11, 'subsample': 0.5}"
2,XGBoost Classifier,SFS + PCA w/75% variance,19,0.8430216913017743,0.07960881840102944,0.3467240016892382,0.15954386570411763,"{'alpha': 0.0, 'gamma': 1, 'lambda': 1, 'max_depth': 3, 'n_estimators': 3, 'subsample': 1}"
3,XGBoost Classifier,SFS + PCA w/80% variance,22,0.6032137842608831,0.10145145565268841,0.3633243985527074,0.1501736342296314,"{'alpha': 0.0, 'gamma': 3, 'lambda': 1, 'max_depth': 3, 'n_estimators': 2, 'subsample': 1}"
4,XGBoost Classifier,SFS + PCA w/85% variance,27,0.5744609738853829,0.09479561140499973,0.34081598311818667,0.11118079171778604,"{'alpha': 0.0, 'gamma': 3, 'lambda': 1, 'max_depth': 2, 'n_estimators': 2, 'subsample': 1}"
5,XGBoost Classifier,SFS + PCA w/90% variance,33,0.6282687790148481,0.11884300528012004,0.3633243985527074,0.1501736342296314,"{'alpha': 0.0, 'gamma': 3, 'lambda': 1, 'max_depth': 3, 'n_estimators': 2, 'subsample': 1}"
6,XGBoost Classifier,SFS + PCA w/95% variance,42,0.8333068016497212,0.04193429985409001,0.4014163779484031,0.15556709086646128,"{'alpha': 0.0, 'gamma': 1, 'lambda': 1, 'max_depth': 2, 'n_estimators': 3, 'subsample': 1}"
7,XGBoost Classifier,SFS + PCA w/100% variance,71,0.9940552848204323,0.0118894303591353,0.39441401175250784,0.19339320930827766,"{'alpha': 0.0, 'gamma': 0, 'lambda': 1, 'max_depth': 3, 'n_estimators': 7, 'subsample': 1}"
