,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_break_ties,param_class_weight,param_gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
7,0.0070059776306152345,0.0008375113115021066,0.006405401229858399,0.00020053394483393106,1,False,balanced,0.01,"{'C': 1, 'break_ties': False, 'class_weight': 'balanced', 'gamma': 0.01}",0.07034685744158127,0.33942211665106536,0.3733643283161719,0.13129303902760125,0.48553038055886144,0.27999134439905626,0.15527963365075487,92,0.6819782048655684,0.75099161970545,0.7365719827106416,0.6483201275311696,0.5712021147967209,0.6778128099219101,0.06490113671248804
19,0.006805896759033203,0.0002451844086856641,0.006705713272094726,0.0004004479306287464,1,True,balanced,0.01,"{'C': 1, 'break_ties': True, 'class_weight': 'balanced', 'gamma': 0.01}",0.07034685744158127,0.33942211665106536,0.3733643283161719,0.13129303902760125,0.48553038055886144,0.27999134439905626,0.15527963365075487,92,0.6819782048655684,0.75099161970545,0.7365719827106416,0.6483201275311696,0.5712021147967209,0.6778128099219101,0.06490113671248804
393,0.006605625152587891,0.00020027166321163282,0.006405258178710937,0.0008005381109787134,81,False,balanced,0.0001,"{'C': 81, 'break_ties': False, 'class_weight': 'balanced', 'gamma': 0.0001}",0.07034685744158127,0.33942211665106536,0.4220811446494876,0.13129303902760125,0.48553038055886144,0.2897347076657194,0.1622067536845824,82,0.6623103694164437,0.7266655744858547,0.7365719827106416,0.6033894493178743,0.5309796238703293,0.6519833999602287,0.07725618122687039
405,0.00660548210144043,0.00020010479155872665,0.006005287170410156,0.0,81,True,balanced,0.0001,"{'C': 81, 'break_ties': True, 'class_weight': 'balanced', 'gamma': 0.0001}",0.07034685744158127,0.33942211665106536,0.4220811446494876,0.13129303902760125,0.48553038055886144,0.2897347076657194,0.1622067536845824,82,0.6623103694164437,0.7266655744858547,0.7365719827106416,0.6033894493178743,0.5309796238703293,0.6519833999602287,0.07725618122687039
134,0.007506275177001953,0.0010496421266365658,0.01110997200012207,0.009213333102272209,26,True,,0.001,"{'C': 26, 'break_ties': True, 'class_weight': None, 'gamma': 0.001}",0.04120428217151646,0.33942211665106536,0.33942211665106536,0.3488372093023256,0.575649675601062,0.3289070800754069,0.16986650665027547,21,0.933804358978755,0.8014632045468768,0.699454637990666,0.8770362737837162,0.7429736263787707,0.8109464203357568,0.08556002740401841
122,0.009808588027954101,0.006613655938032396,0.006305217742919922,0.0006006956549953135,26,False,,0.001,"{'C': 26, 'break_ties': False, 'class_weight': None, 'gamma': 0.001}",0.04120428217151646,0.33942211665106536,0.33942211665106536,0.3488372093023256,0.575649675601062,0.3289070800754069,0.16986650665027547,21,0.933804358978755,0.8014632045468768,0.699454637990666,0.8770362737837162,0.7429736263787707,0.8109464203357568,0.08556002740401841
89,0.008307123184204101,0.0033585308200934677,0.014011859893798828,0.011314638194464117,16,True,,auto,"{'C': 16, 'break_ties': True, 'class_weight': None, 'gamma': 'auto'}",0.03225806451612903,0.33942211665106536,0.33942211665106536,0.3488372093023256,0.575649675601062,0.3271178365443294,0.17290742144646928,23,0.933804358978755,0.8014632045468768,0.8014632045468768,0.8770362737837162,0.7768314507948982,0.8381196985302246,0.05850418871735664
77,0.008907556533813477,0.004020947458580928,0.012510871887207032,0.013262564938729082,16,False,,auto,"{'C': 16, 'break_ties': False, 'class_weight': None, 'gamma': 'auto'}",0.03225806451612903,0.33942211665106536,0.33942211665106536,0.3488372093023256,0.575649675601062,0.3271178365443294,0.17290742144646928,23,0.933804358978755,0.8014632045468768,0.8014632045468768,0.8770362737837162,0.7768314507948982,0.8381196985302246,0.05850418871735664
44,0.006705856323242188,0.0002453014874761437,0.006205177307128907,0.00024530120940142845,6,True,balanced,0.001,"{'C': 6, 'break_ties': True, 'class_weight': 'balanced', 'gamma': 0.001}",0.03225806451612903,0.33942211665106536,0.4220811446494876,0.11744739098372006,0.48553038055886144,0.2793478194718527,0.17536137975219027,94,0.7933240300651132,0.7266655744858547,0.7185854363208832,0.5615405490534671,0.5309796238703293,0.6662190427591295,0.10178309057635805
32,0.009508085250854493,0.005509190590504007,0.0063054561614990234,0.0002452817155782597,6,False,balanced,0.001,"{'C': 6, 'break_ties': False, 'class_weight': 'balanced', 'gamma': 0.001}",0.03225806451612903,0.33942211665106536,0.4220811446494876,0.11744739098372006,0.48553038055886144,0.2793478194718527,0.17536137975219027,94,0.7933240300651132,0.7266655744858547,0.7185854363208832,0.5615405490534671,0.5309796238703293,0.6662190427591295,0.10178309057635805
158,0.009308242797851562,0.0032833335823148554,0.012810850143432617,0.008159514481320991,31,True,,0.001,"{'C': 31, 'break_ties': True, 'class_weight': None, 'gamma': 0.001}",0.03225806451612903,0.33942211665106536,0.49813548138671787,0.3488372093023256,0.575649675601062,0.3588605094914599,0.18630219272229975,9,0.933804358978755,0.8014632045468768,0.834404865555095,0.8770362737837162,0.8400625389022855,0.8573542483533456,0.045125353636323404
146,0.006505632400512695,3.8738433859996607e-07,0.006905937194824218,0.0012010455282389656,31,False,,0.001,"{'C': 31, 'break_ties': False, 'class_weight': None, 'gamma': 0.001}",0.03225806451612903,0.33942211665106536,0.49813548138671787,0.3488372093023256,0.575649675601062,0.3588605094914599,0.18630219272229975,9,0.933804358978755,0.8014632045468768,0.834404865555095,0.8770362737837162,0.8400625389022855,0.8573542483533456,0.045125353636323404
230,0.007906723022460937,0.001961561914089088,0.008107328414916992,0.0021090124654173444,46,True,,0.001,"{'C': 46, 'break_ties': True, 'class_weight': None, 'gamma': 0.001}",0.03225806451612903,0.33942211665106536,0.3296342573721317,0.3488372093023256,0.6251156015916666,0.33505344988666363,0.18764836379455246,19,0.9670691615059425,0.834404865555095,0.900937462695559,0.8770362737837162,0.8718992204470815,0.8902693967974787,0.043921375807354925
218,0.008007001876831055,0.0025122108701062253,0.006305313110351563,0.0004005909391761215,46,False,,0.001,"{'C': 46, 'break_ties': False, 'class_weight': None, 'gamma': 0.001}",0.03225806451612903,0.33942211665106536,0.3296342573721317,0.3488372093023256,0.6251156015916666,0.33505344988666363,0.18764836379455246,19,0.9670691615059425,0.834404865555095,0.900937462695559,0.8770362737837162,0.8718992204470815,0.8902693967974787,0.043921375807354925
278,0.00880746841430664,0.004614943604235173,0.008607578277587891,0.004709467518030957,56,True,,0.001,"{'C': 56, 'break_ties': True, 'class_weight': None, 'gamma': 0.001}",0.03225806451612903,0.33942211665106536,0.20377359689625746,0.3488372093023256,0.6251156015916666,0.3098813177914888,0.19498532927194903,29,0.9670691615059425,0.8683325963286448,0.900937462695559,0.8770362737837162,0.904205545176504,0.9035162078980733,0.03459819781074157
266,0.011009550094604493,0.006005036832499479,0.00810689926147461,0.002992594133232592,56,False,,0.001,"{'C': 56, 'break_ties': False, 'class_weight': None, 'gamma': 0.001}",0.03225806451612903,0.33942211665106536,0.20377359689625746,0.3488372093023256,0.6251156015916666,0.3098813177914888,0.19498532927194903,29,0.9670691615059425,0.8683325963286448,0.900937462695559,0.8770362737837162,0.904205545176504,0.9035162078980733,0.03459819781074157
254,0.007306480407714843,0.0014710603354330205,0.008507299423217773,0.0026669573932976308,51,True,,0.001,"{'C': 51, 'break_ties': True, 'class_weight': None, 'gamma': 0.001}",0.03225806451612903,0.33942211665106536,0.20377359689625746,0.3488372093023256,0.6251156015916666,0.3098813177914888,0.19498532927194903,29,0.9670691615059425,0.8683325963286448,0.900937462695559,0.8770362737837162,0.904205545176504,0.9035162078980733,0.03459819781074157
161,0.008907651901245118,0.005309125100819169,0.011409664154052734,0.0068424196724317776,31,True,,auto,"{'C': 31, 'break_ties': True, 'class_weight': None, 'gamma': 'auto'}",0.03225806451612903,0.33942211665106536,0.20377359689625746,0.3488372093023256,0.6251156015916666,0.3098813177914888,0.19498532927194903,29,0.9670691615059425,0.8683325963286448,0.900937462695559,0.8770362737837162,0.904205545176504,0.9035162078980733,0.03459819781074157
149,0.011109685897827149,0.009460122266722533,0.006105184555053711,0.0002003908937421167,31,False,,auto,"{'C': 31, 'break_ties': False, 'class_weight': None, 'gamma': 'auto'}",0.03225806451612903,0.33942211665106536,0.20377359689625746,0.3488372093023256,0.6251156015916666,0.3098813177914888,0.19498532927194903,29,0.9670691615059425,0.8683325963286448,0.900937462695559,0.8770362737837162,0.904205545176504,0.9035162078980733,0.03459819781074157
242,0.007806968688964844,0.002113808964894865,0.01150979995727539,0.007726850955095052,51,False,,0.001,"{'C': 51, 'break_ties': False, 'class_weight': None, 'gamma': 0.001}",0.03225806451612903,0.33942211665106536,0.20377359689625746,0.3488372093023256,0.6251156015916666,0.3098813177914888,0.19498532927194903,29,0.9670691615059425,0.8683325963286448,0.900937462695559,0.8770362737837162,0.904205545176504,0.9035162078980733,0.03459819781074157
369,0.006805896759033203,0.0006004572175006812,0.0068057537078857425,0.0011235925703364906,76,False,balanced,0.0001,"{'C': 76, 'break_ties': False, 'class_weight': 'balanced', 'gamma': 0.0001}",0.07034685744158127,0.6350006350009525,0.4220811446494876,0.13129303902760125,0.48553038055886144,0.34885041133569683,0.21485881158074596,15,0.6623103694164437,0.7266655744858547,0.7365719827106416,0.6033894493178743,0.5309796238703293,0.6519833999602287,0.07725618122687039
381,0.015713214874267578,0.012272752023018165,0.011910390853881837,0.011061246855735245,76,True,balanced,0.0001,"{'C': 76, 'break_ties': True, 'class_weight': 'balanced', 'gamma': 0.0001}",0.07034685744158127,0.6350006350009525,0.4220811446494876,0.13129303902760125,0.48553038055886144,0.34885041133569683,0.21485881158074596,15,0.6623103694164437,0.7266655744858547,0.7365719827106416,0.6033894493178743,0.5309796238703293,0.6519833999602287,0.07725618122687039
206,0.010909509658813477,0.005691983165875845,0.007506322860717773,0.0008952154117069203,41,True,,0.001,"{'C': 41, 'break_ties': True, 'class_weight': None, 'gamma': 0.001}",0.03225806451612903,0.33942211665106536,0.3296342573721317,0.3488372093023256,0.7301460438146051,0.35605953833125137,0.22172747657434225,11,0.9670691615059425,0.834404865555095,0.8674665452966515,0.8770362737837162,0.8400625389022855,0.8772078770087381,0.04771131391027211
194,0.008907604217529296,0.0048043489488713825,0.008407354354858398,0.005057833632321715,41,False,,0.001,"{'C': 41, 'break_ties': False, 'class_weight': None, 'gamma': 0.001}",0.03225806451612903,0.33942211665106536,0.3296342573721317,0.3488372093023256,0.7301460438146051,0.35605953833125137,0.22172747657434225,11,0.9670691615059425,0.834404865555095,0.8674665452966515,0.8770362737837162,0.8400625389022855,0.8772078770087381,0.04771131391027211
137,0.0076065540313720705,0.002459870849905849,0.012310361862182618,0.012112369700384778,26,True,,auto,"{'C': 26, 'break_ties': True, 'class_weight': None, 'gamma': 'auto'}",0.03225806451612903,0.33942211665106536,0.3296342573721317,0.3488372093023256,0.7301460438146051,0.35605953833125137,0.22172747657434225,11,0.9670691615059425,0.834404865555095,0.900937462695559,0.8770362737837162,0.8718992204470815,0.8902693967974787,0.043921375807354925
125,0.00660557746887207,0.0003744317565761449,0.006105375289916992,0.00020005716468871038,26,False,,auto,"{'C': 26, 'break_ties': False, 'class_weight': None, 'gamma': 'auto'}",0.03225806451612903,0.33942211665106536,0.3296342573721317,0.3488372093023256,0.7301460438146051,0.35605953833125137,0.22172747657434225,11,0.9670691615059425,0.834404865555095,0.900937462695559,0.8770362737837162,0.8718992204470815,0.8902693967974787,0.043921375807354925
113,0.013011360168457031,0.010405891630781419,0.01471257209777832,0.0132915690314036,21,True,,auto,"{'C': 21, 'break_ties': True, 'class_weight': None, 'gamma': 'auto'}",0.03225806451612903,0.33942211665106536,0.49813548138671787,0.3488372093023256,0.7301460438146051,0.38975978313416854,0.2278701889070075,1,0.9670691615059425,0.834404865555095,0.8674665452966515,0.8770362737837162,0.8400625389022855,0.8772078770087381,0.04771131391027211
170,0.009207725524902344,0.003616869912752016,0.007706785202026367,0.0029283422239651698,36,False,,0.001,"{'C': 36, 'break_ties': False, 'class_weight': None, 'gamma': 0.001}",0.03225806451612903,0.33942211665106536,0.49813548138671787,0.3488372093023256,0.7301460438146051,0.38975978313416854,0.2278701889070075,1,0.9670691615059425,0.834404865555095,0.8674665452966515,0.8770362737837162,0.8400625389022855,0.8772078770087381,0.04771131391027211
101,0.008106756210327148,0.002459744740091075,0.013711929321289062,0.007392751303609983,21,False,,auto,"{'C': 21, 'break_ties': False, 'class_weight': None, 'gamma': 'auto'}",0.03225806451612903,0.33942211665106536,0.49813548138671787,0.3488372093023256,0.7301460438146051,0.38975978313416854,0.2278701889070075,1,0.9670691615059425,0.834404865555095,0.8674665452966515,0.8770362737837162,0.8400625389022855,0.8772078770087381,0.04771131391027211
182,0.01841573715209961,0.01354786731279481,0.009207773208618163,0.005413699713248737,36,True,,0.001,"{'C': 36, 'break_ties': True, 'class_weight': None, 'gamma': 0.001}",0.03225806451612903,0.33942211665106536,0.49813548138671787,0.3488372093023256,0.7301460438146051,0.38975978313416854,0.2278701889070075,1,0.9670691615059425,0.834404865555095,0.8674665452966515,0.8770362737837162,0.8400625389022855,0.8772078770087381,0.04771131391027211
98,0.006505632400512695,0.0003165064459162992,0.006705856323242188,0.0005103232502232392,21,False,,0.001,"{'C': 21, 'break_ties': False, 'class_weight': None, 'gamma': 0.001}",0.1466471150213533,0.33942211665106536,0.0,0.476873817559482,0.7312724241271307,0.3388430946718063,0.2548754722387646,17,0.8359235311216594,0.7685635067075867,0.6253920429404838,0.8152044617150268,0.7088398582741854,0.7507846801517883,0.07641636005984073
110,0.009308052062988282,0.004182174619270113,0.008807229995727538,0.005358005461964392,21,True,,0.001,"{'C': 21, 'break_ties': True, 'class_weight': None, 'gamma': 0.001}",0.1466471150213533,0.33942211665106536,0.0,0.476873817559482,0.7312724241271307,0.3388430946718063,0.2548754722387646,17,0.8359235311216594,0.7685635067075867,0.6253920429404838,0.8152044617150268,0.7088398582741854,0.7507846801517883,0.07641636005984073
65,0.00840744972229004,0.0022020275358317592,0.0072060108184814455,0.0008722417129160055,11,True,,auto,"{'C': 11, 'break_ties': True, 'class_weight': None, 'gamma': 'auto'}",0.1466471150213533,0.33942211665106536,0.0,0.6537014466829248,0.7312724241271307,0.37420862049649484,0.2823604898106836,5,0.8014632045468768,0.7332395322404621,0.6253920429404838,0.7849581299519468,0.6402111216198046,0.7170528062599149,0.0725321976135887
53,0.00640559196472168,0.00020015264565621105,0.006205368041992188,0.0002451454751137547,11,False,,auto,"{'C': 11, 'break_ties': False, 'class_weight': None, 'gamma': 'auto'}",0.1466471150213533,0.33942211665106536,0.0,0.6537014466829248,0.7312724241271307,0.37420862049649484,0.2823604898106836,5,0.8014632045468768,0.7332395322404621,0.6253920429404838,0.7849581299519468,0.6402111216198046,0.7170528062599149,0.0725321976135887
237,0.007206249237060547,0.0006006797835567849,0.00660548210144043,0.0004901546112107904,46,True,balanced,0.0001,"{'C': 46, 'break_ties': True, 'class_weight': 'balanced', 'gamma': 0.0001}",0.04120428217151646,0.0,0.5132649025747366,0.13129303902760125,0.7838940385932954,0.29393125247343,0.3049224403091835,43,0.8368291661888548,0.6713839465197915,0.7263641943918967,0.5522797777311478,0.6827619017071702,0.6939237973077722,0.0918367953347462
225,0.00810704231262207,0.0019356170514625735,0.014912891387939452,0.012304710980763222,46,False,balanced,0.0001,"{'C': 46, 'break_ties': False, 'class_weight': 'balanced', 'gamma': 0.0001}",0.04120428217151646,0.0,0.5132649025747366,0.13129303902760125,0.7838940385932954,0.29393125247343,0.3049224403091835,43,0.8368291661888548,0.6713839465197915,0.7263641943918967,0.5522797777311478,0.6827619017071702,0.6939237973077722,0.0918367953347462
74,0.010309076309204102,0.0055602274678713945,0.018815994262695312,0.011742900474535556,16,False,,0.001,"{'C': 16, 'break_ties': False, 'class_weight': None, 'gamma': 0.001}",0.1466471150213533,0.0,0.0,0.6537014466829248,0.7312724241271307,0.30632419716628173,0.3207546561409108,39,0.699454637990666,0.7332395322404621,0.6253920429404838,0.7246980901434306,0.5311192466929535,0.6627807100015992,0.07599452340036587
86,0.0065056800842285155,0.00031665733558140574,0.007306241989135742,0.0018616107798426476,16,True,,0.001,"{'C': 16, 'break_ties': True, 'class_weight': None, 'gamma': 0.001}",0.1466471150213533,0.0,0.0,0.6537014466829248,0.7312724241271307,0.30632419716628173,0.3207546561409108,39,0.699454637990666,0.7332395322404621,0.6253920429404838,0.7246980901434306,0.5311192466929535,0.6627807100015992,0.07599452340036587
