<<<<<<< HEAD
,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_gamma,param_lambda,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
20908,0.017114686965942382,0.0011146968652214777,0.0023020267486572265,0.0002450676079699542,0.8,0,1,5,15,0.5,"{'alpha': 0.8, 'gamma': 0, 'lambda': 1, 'max_depth': 5, 'n_estimators': 15, 'subsample': 0.5}",0.3502363984578899,0.49813548138671787,0.12453387034667947,0.18604651162790697,0.5716619504750294,0.3461228424588447,0.1724637685054639,145,0.966998441107814,0.933804358978755,0.9007223872682951,0.9690510285166632,0.9039727364152199,0.9349097904573493,0.029402066135429214
412,0.020017004013061522,0.005267762062405381,0.002101755142211914,0.0002003432100448629,0.0,0,1,10,15,0.5,"{'alpha': 0.0, 'gamma': 0, 'lambda': 1, 'max_depth': 10, 'n_estimators': 15, 'subsample': 0.5}",0.3502363984578899,0.49813548138671787,0.12453387034667947,0.18604651162790697,0.5716619504750294,0.3461228424588447,0.1724637685054639,145,0.966998441107814,0.933804358978755,0.9007223872682951,0.9690510285166632,0.9039727364152199,0.9349097904573493,0.029402066135429214
20956,0.017114734649658202,0.000490251877518773,0.0022019386291503907,0.00024526218312314495,0.8,0,1,6,15,0.5,"{'alpha': 0.8, 'gamma': 0, 'lambda': 1, 'max_depth': 6, 'n_estimators': 15, 'subsample': 0.5}",0.3502363984578899,0.49813548138671787,0.12453387034667947,0.18604651162790697,0.5716619504750294,0.3461228424588447,0.1724637685054639,145,0.966998441107814,0.933804358978755,0.9007223872682951,0.9690510285166632,0.9039727364152199,0.9349097904573493,0.029402066135429214
5692,0.016914510726928712,0.0005838298555368314,0.0021018028259277345,0.00020008098522288512,0.2,0,5,3,15,0.5,"{'alpha': 0.2, 'gamma': 0, 'lambda': 5, 'max_depth': 3, 'n_estimators': 15, 'subsample': 0.5}",0.3502363984578899,0.49813548138671787,0.12453387034667947,0.18604651162790697,0.5716619504750294,0.3461228424588447,0.1724637685054639,145,0.966998441107814,0.933804358978755,0.9007223872682951,0.9690510285166632,0.9039727364152199,0.9349097904573493,0.029402066135429214
11308,0.01741476058959961,0.0005836744396285315,0.0020018577575683593,1.9073486328124998e-07,0.4,0,9,3,15,0.5,"{'alpha': 0.4, 'gamma': 0, 'lambda': 9, 'max_depth': 3, 'n_estimators': 15, 'subsample': 0.5}",0.3502363984578899,0.49813548138671787,0.12453387034667947,0.18604651162790697,0.5716619504750294,0.3461228424588447,0.1724637685054639,145,0.966998441107814,0.933804358978755,0.9007223872682951,0.9690510285166632,0.9039727364152199,0.9349097904573493,0.029402066135429214
16060,0.01791548728942871,0.0009173176194079969,0.0024021148681640627,0.0005835681396897802,0.6000000000000001,0,5,3,15,0.5,"{'alpha': 0.6000000000000001, 'gamma': 0, 'lambda': 5, 'max_depth': 3, 'n_estimators': 15, 'subsample': 0.5}",0.3502363984578899,0.49813548138671787,0.12453387034667947,0.18604651162790697,0.5716619504750294,0.3461228424588447,0.1724637685054639,145,0.966998441107814,0.933804358978755,0.9007223872682951,0.9690510285166632,0.9039727364152199,0.9349097904573493,0.029402066135429214
5836,0.019216489791870118,0.0041580250569409295,0.002001667022705078,3.2340669551493016e-07,0.2,0,5,6,15,0.5,"{'alpha': 0.2, 'gamma': 0, 'lambda': 5, 'max_depth': 6, 'n_estimators': 15, 'subsample': 0.5}",0.3502363984578899,0.49813548138671787,0.12453387034667947,0.18604651162790697,0.5716619504750294,0.3461228424588447,0.1724637685054639,145,0.966998441107814,0.933804358978755,0.9007223872682951,0.9690510285166632,0.9039727364152199,0.9349097904573493,0.029402066135429214
21676,0.01841564178466797,0.002820305626272488,0.002602291107177734,0.0008007646152702805,0.8,0,9,3,15,0.5,"{'alpha': 0.8, 'gamma': 0, 'lambda': 9, 'max_depth': 3, 'n_estimators': 15, 'subsample': 0.5}",0.3502363984578899,0.49813548138671787,0.12453387034667947,0.18604651162790697,0.5716619504750294,0.3461228424588447,0.1724637685054639,145,0.966998441107814,0.933804358978755,0.9007223872682951,0.9690510285166632,0.9039727364152199,0.9349097904573493,0.029402066135429214
11356,0.01721477508544922,0.0004004241562059707,0.0021018505096435545,0.0002001763526003853,0.4,0,9,4,15,0.5,"{'alpha': 0.4, 'gamma': 0, 'lambda': 9, 'max_depth': 4, 'n_estimators': 15, 'subsample': 0.5}",0.3502363984578899,0.49813548138671787,0.12453387034667947,0.18604651162790697,0.5716619504750294,0.3461228424588447,0.1724637685054639,145,0.966998441107814,0.933804358978755,0.9007223872682951,0.9690510285166632,0.9039727364152199,0.9349097904573493,0.029402066135429214
11404,0.017815256118774415,0.0006003856753613721,0.0021018028259277345,0.00020008104204328783,0.4,0,9,5,15,0.5,"{'alpha': 0.4, 'gamma': 0, 'lambda': 9, 'max_depth': 5, 'n_estimators': 15, 'subsample': 0.5}",0.3502363984578899,0.49813548138671787,0.12453387034667947,0.18604651162790697,0.5716619504750294,0.3461228424588447,0.1724637685054639,145,0.966998441107814,0.933804358978755,0.9007223872682951,0.9690510285166632,0.9039727364152199,0.9349097904573493,0.029402066135429214
