,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_gamma,param_lambda,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
5480,0.013111352920532227,0.002355802656338944,0.0035030364990234373,0.0017623821468399224,0.2,0,1,8,5,0.5,"{'alpha': 0.2, 'gamma': 0, 'lambda': 1, 'max_depth': 8, 'n_estimators': 5, 'subsample': 0.5}",0.4841503155153184,0.38885688552390946,0.4786497381671772,0.3605894301939455,0.22454435656953592,0.3873581451939773,0.09479453494234114,5617,0.8721347308027722,0.7741994132869645,0.8071440691715162,0.8146324820952106,0.9060336380965455,0.8348288666906016,0.04756494413441472
1208,0.010108613967895507,0.0015634905273968435,0.003302860260009766,0.0021137728278358987,0.0,0,9,9,5,0.5,"{'alpha': 0.0, 'gamma': 0, 'lambda': 9, 'max_depth': 9, 'n_estimators': 5, 'subsample': 0.5}",0.4841503155153184,0.38885688552390946,0.4786497381671772,0.3605894301939455,0.22454435656953592,0.3873581451939773,0.09479453494234114,5617,0.8721347308027722,0.7741994132869645,0.8071440691715162,0.8146324820952106,0.9060336380965455,0.8348288666906016,0.04756494413441472
16376,0.012911033630371094,0.0013578652094352883,0.003102684020996094,0.0009703952446734379,0.6000000000000001,0,5,10,5,0.5,"{'alpha': 0.6000000000000001, 'gamma': 0, 'lambda': 5, 'max_depth': 10, 'n_estimators': 5, 'subsample': 0.5}",0.4841503155153184,0.38885688552390946,0.4786497381671772,0.3605894301939455,0.22454435656953592,0.3873581451939773,0.09479453494234114,5617,0.8721347308027722,0.7741994132869645,0.8071440691715162,0.8146324820952106,0.9060336380965455,0.8348288666906016,0.04756494413441472
26504,0.012710952758789062,0.005263975436403591,0.0031026363372802734,0.001961238283951107,1.0,0,5,5,5,0.5,"{'alpha': 1.0, 'gamma': 0, 'lambda': 5, 'max_depth': 5, 'n_estimators': 5, 'subsample': 0.5}",0.4841503155153184,0.38885688552390946,0.4786497381671772,0.3605894301939455,0.22454435656953592,0.3873581451939773,0.09479453494234114,5617,0.8721347308027722,0.7741994132869645,0.8071440691715162,0.8146324820952106,0.9060336380965455,0.8348288666906016,0.04756494413441472
16712,0.009007740020751952,0.0010008573574700535,0.0025020122528076174,0.0003163556855263989,0.6000000000000001,0,9,8,5,0.5,"{'alpha': 0.6000000000000001, 'gamma': 0, 'lambda': 9, 'max_depth': 8, 'n_estimators': 5, 'subsample': 0.5}",0.4841503155153184,0.38885688552390946,0.4786497381671772,0.3605894301939455,0.22454435656953592,0.3873581451939773,0.09479453494234114,5617,0.8721347308027722,0.7741994132869645,0.8071440691715162,0.8146324820952106,0.9060336380965455,0.8348288666906016,0.04756494413441472
21848,0.011009550094604493,0.0023040979931927396,0.0020015716552734377,9.536743164062499e-08,0.8,0,9,7,5,0.5,"{'alpha': 0.8, 'gamma': 0, 'lambda': 9, 'max_depth': 7, 'n_estimators': 5, 'subsample': 0.5}",0.4841503155153184,0.38885688552390946,0.4786497381671772,0.3605894301939455,0.22454435656953592,0.3873581451939773,0.09479453494234114,5617,0.8721347308027722,0.7741994132869645,0.8071440691715162,0.8146324820952106,0.9060336380965455,0.8348288666906016,0.04756494413441472
6344,0.011210012435913085,0.0010778890872146635,0.003202676773071289,0.0011672016900099017,0.2,0,9,8,5,0.5,"{'alpha': 0.2, 'gamma': 0, 'lambda': 9, 'max_depth': 8, 'n_estimators': 5, 'subsample': 0.5}",0.4841503155153184,0.38885688552390946,0.4786497381671772,0.3605894301939455,0.22454435656953592,0.3873581451939773,0.09479453494234114,5617,0.8721347308027722,0.7741994132869645,0.8071440691715162,0.8146324820952106,0.9060336380965455,0.8348288666906016,0.04756494413441472
21224,0.013111257553100586,0.0035582510603437345,0.0029024124145507813,0.0008609462211903513,0.8,0,5,3,5,0.5,"{'alpha': 0.8, 'gamma': 0, 'lambda': 5, 'max_depth': 3, 'n_estimators': 5, 'subsample': 0.5}",0.4841503155153184,0.38885688552390946,0.4786497381671772,0.3605894301939455,0.22454435656953592,0.3873581451939773,0.09479453494234114,5617,0.8721347308027722,0.7741994132869645,0.8071440691715162,0.8146324820952106,0.9060336380965455,0.8348288666906016,0.04756494413441472
21464,0.011910390853881837,0.0038813743987248595,0.0030025482177734376,0.0006330882495892327,0.8,0,5,8,5,0.5,"{'alpha': 0.8, 'gamma': 0, 'lambda': 5, 'max_depth': 8, 'n_estimators': 5, 'subsample': 0.5}",0.4841503155153184,0.38885688552390946,0.4786497381671772,0.3605894301939455,0.22454435656953592,0.3873581451939773,0.09479453494234114,5617,0.8721347308027722,0.7741994132869645,0.8071440691715162,0.8146324820952106,0.9060336380965455,0.8348288666906016,0.04756494413441472
26312,0.00950794219970703,0.002260276306508344,0.0024022579193115233,0.0003744700113704745,1.0,0,1,10,5,0.5,"{'alpha': 1.0, 'gamma': 0, 'lambda': 1, 'max_depth': 10, 'n_estimators': 5, 'subsample': 0.5}",0.4841503155153184,0.38885688552390946,0.4786497381671772,0.3605894301939455,0.22454435656953592,0.3873581451939773,0.09479453494234114,5617,0.8721347308027722,0.7741994132869645,0.8071440691715162,0.8146324820952106,0.9060336380965455,0.8348288666906016,0.04756494413441472
