,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_gamma,param_lambda,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
17058,0.01601376533508301,0.005463551481382677,0.00270233154296875,0.0009280864951608037,0.6000000000000001,1,1,6,10,0.5,"{'alpha': 0.6000000000000001, 'gamma': 1, 'lambda': 1, 'max_depth': 6, 'n_estimators': 10, 'subsample': 0.5}",0.28931878117892235,0.12453387034667947,0.33942211665106536,0.3764037045814055,0.3883678186903087,0.3036092582896763,0.09595605045968472,3187,0.8720241785838646,0.8683325963286448,0.8674665452966515,0.8377778216377042,0.8718992204470815,0.8635000724587893,0.012991739323045341
7458,0.015713596343994142,0.0021605724298945747,0.0027022361755371094,0.0011673038886081094,0.2,1,9,4,10,0.5,"{'alpha': 0.2, 'gamma': 1, 'lambda': 9, 'max_depth': 4, 'n_estimators': 10, 'subsample': 0.5}",0.28931878117892235,0.12453387034667947,0.33942211665106536,0.3764037045814055,0.3883678186903087,0.3036092582896763,0.09595605045968472,3187,0.8720241785838646,0.8683325963286448,0.8674665452966515,0.8377778216377042,0.8718992204470815,0.8635000724587893,0.012991739323045341
6978,0.015513420104980469,0.00209960251244093,0.0029025554656982424,0.0008007943722275608,0.2,1,5,3,10,0.5,"{'alpha': 0.2, 'gamma': 1, 'lambda': 5, 'max_depth': 3, 'n_estimators': 10, 'subsample': 0.5}",0.28931878117892235,0.12453387034667947,0.33942211665106536,0.3764037045814055,0.3883678186903087,0.3036092582896763,0.09595605045968472,3187,0.8720241785838646,0.8683325963286448,0.8674665452966515,0.8377778216377042,0.8718992204470815,0.8635000724587893,0.012991739323045341
12258,0.014812850952148437,0.002602248926834764,0.003002643585205078,0.0020018816129138924,0.4,1,5,5,10,0.5,"{'alpha': 0.4, 'gamma': 1, 'lambda': 5, 'max_depth': 5, 'n_estimators': 10, 'subsample': 0.5}",0.28931878117892235,0.12453387034667947,0.33942211665106536,0.3764037045814055,0.3883678186903087,0.3036092582896763,0.09595605045968472,3187,0.8720241785838646,0.8683325963286448,0.8674665452966515,0.8377778216377042,0.8718992204470815,0.8635000724587893,0.012991739323045341
12882,0.018315792083740234,0.003699169610760873,0.0021016597747802734,0.00020015247525593619,0.4,1,9,9,10,0.5,"{'alpha': 0.4, 'gamma': 1, 'lambda': 9, 'max_depth': 9, 'n_estimators': 10, 'subsample': 0.5}",0.28931878117892235,0.12453387034667947,0.33942211665106536,0.3764037045814055,0.3883678186903087,0.3036092582896763,0.09595605045968472,3187,0.8720241785838646,0.8683325963286448,0.8674665452966515,0.8377778216377042,0.8718992204470815,0.8635000724587893,0.012991739323045341
1554,0.014111852645874024,0.0017161732386537598,0.002502298355102539,0.00054820524110248,0.0,1,1,7,10,0.5,"{'alpha': 0.0, 'gamma': 1, 'lambda': 1, 'max_depth': 7, 'n_estimators': 10, 'subsample': 0.5}",0.28931878117892235,0.12453387034667947,0.33942211665106536,0.3764037045814055,0.3883678186903087,0.3036092582896763,0.09595605045968472,3187,0.8720241785838646,0.8683325963286448,0.8674665452966515,0.8377778216377042,0.8718992204470815,0.8635000724587893,0.012991739323045341
27522,0.015613269805908204,0.0016565803576859023,0.0020015716552734377,2.3360154559928687e-07,1.0,1,1,8,10,0.5,"{'alpha': 1.0, 'gamma': 1, 'lambda': 1, 'max_depth': 8, 'n_estimators': 10, 'subsample': 0.5}",0.28931878117892235,0.12453387034667947,0.33942211665106536,0.3764037045814055,0.3883678186903087,0.3036092582896763,0.09595605045968472,3187,0.8720241785838646,0.8683325963286448,0.8674665452966515,0.8377778216377042,0.8718992204470815,0.8635000724587893,0.012991739323045341
27378,0.015013456344604492,0.0023039944307055886,0.002701854705810547,0.0006789501866739609,1.0,1,1,5,10,0.5,"{'alpha': 1.0, 'gamma': 1, 'lambda': 1, 'max_depth': 5, 'n_estimators': 10, 'subsample': 0.5}",0.28931878117892235,0.12453387034667947,0.33942211665106536,0.3764037045814055,0.3883678186903087,0.3036092582896763,0.09595605045968472,3187,0.8720241785838646,0.8683325963286448,0.8674665452966515,0.8377778216377042,0.8718992204470815,0.8635000724587893,0.012991739323045341
6834,0.012911033630371094,0.0008608963423068174,0.0027025222778320314,0.0006787533566446536,0.2,1,1,9,10,0.5,"{'alpha': 0.2, 'gamma': 1, 'lambda': 1, 'max_depth': 9, 'n_estimators': 10, 'subsample': 0.5}",0.28931878117892235,0.12453387034667947,0.33942211665106536,0.3764037045814055,0.3883678186903087,0.3036092582896763,0.09595605045968472,3187,0.8720241785838646,0.8683325963286448,0.8674665452966515,0.8377778216377042,0.8718992204470815,0.8635000724587893,0.012991739323045341
22434,0.024420833587646483,0.014313977688040687,0.0022019386291503907,0.00024516482210645157,0.8,1,1,10,10,0.5,"{'alpha': 0.8, 'gamma': 1, 'lambda': 1, 'max_depth': 10, 'n_estimators': 10, 'subsample': 0.5}",0.28931878117892235,0.12453387034667947,0.33942211665106536,0.3764037045814055,0.3883678186903087,0.3036092582896763,0.09595605045968472,3187,0.8720241785838646,0.8683325963286448,0.8674665452966515,0.8377778216377042,0.8718992204470815,0.8635000724587893,0.012991739323045341
