,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_gamma,param_lambda,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
21610,0.00860733985900879,0.0010208895960852147,0.0020018577575683593,1.1680077279964343e-07,0.8,0,9,2,6,0.5,"{'alpha': 0.8, 'gamma': 0, 'lambda': 9, 'max_depth': 2, 'n_estimators': 6, 'subsample': 0.5}",0.2741752908499247,0.3001225239993905,0.4687513037111616,0.1909571848992503,0.5388602512436507,0.35457331094067557,0.12899399748296123,181,0.8274229834850373,0.7073938643277202,0.8579607844137891,0.8066859349320512,0.8575558763702233,0.8114038887057642,0.055487847606170176
25930,0.008807516098022461,0.0006003698070898709,0.002102041244506836,0.0002003193185375387,1.0,0,1,2,6,0.5,"{'alpha': 1.0, 'gamma': 0, 'lambda': 1, 'max_depth': 2, 'n_estimators': 6, 'subsample': 0.5}",0.2741752908499247,0.3001225239993905,0.4687513037111616,0.1909571848992503,0.5388602512436507,0.35457331094067557,0.12899399748296123,181,0.8274229834850373,0.7073938643277202,0.8579607844137891,0.8066859349320512,0.8575558763702233,0.8114038887057642,0.055487847606170176
6058,0.008106756210327148,0.00037446998101107613,0.0020018100738525392,9.536743164062499e-08,0.2,0,9,2,6,0.5,"{'alpha': 0.2, 'gamma': 0, 'lambda': 9, 'max_depth': 2, 'n_estimators': 6, 'subsample': 0.5}",0.2741752908499247,0.3001225239993905,0.4687513037111616,0.1909571848992503,0.5388602512436507,0.35457331094067557,0.12899399748296123,181,0.8274229834850373,0.7073938643277202,0.8579607844137891,0.8066859349320512,0.8575558763702233,0.8114038887057642,0.055487847606170176
10,0.008406877517700195,0.00020027177674422517,0.0023019790649414064,0.0004003286752172009,0.0,0,1,2,6,0.5,"{'alpha': 0.0, 'gamma': 0, 'lambda': 1, 'max_depth': 2, 'n_estimators': 6, 'subsample': 0.5}",0.2741752908499247,0.3001225239993905,0.4687513037111616,0.1909571848992503,0.5388602512436507,0.35457331094067557,0.12899399748296123,181,0.8274229834850373,0.7073938643277202,0.8579607844137891,0.8066859349320512,0.8575558763702233,0.8114038887057642,0.055487847606170176
16426,0.00860733985900879,0.0012420608989207654,0.0020018577575683593,1.1680077279964343e-07,0.6000000000000001,0,9,2,6,0.5,"{'alpha': 0.6000000000000001, 'gamma': 0, 'lambda': 9, 'max_depth': 2, 'n_estimators': 6, 'subsample': 0.5}",0.2741752908499247,0.3001225239993905,0.4687513037111616,0.1909571848992503,0.5388602512436507,0.35457331094067557,0.12899399748296123,181,0.8274229834850373,0.7073938643277202,0.8579607844137891,0.8066859349320512,0.8575558763702233,0.8114038887057642,0.055487847606170176
5626,0.008407211303710938,0.0008008301642935199,0.002001523971557617,0.00031628026759951807,0.2,0,5,2,6,0.5,"{'alpha': 0.2, 'gamma': 0, 'lambda': 5, 'max_depth': 2, 'n_estimators': 6, 'subsample': 0.5}",0.2741752908499247,0.3001225239993905,0.4687513037111616,0.1909571848992503,0.5388602512436507,0.35457331094067557,0.12899399748296123,181,0.8274229834850373,0.7073938643277202,0.8579607844137891,0.8066859349320512,0.8575558763702233,0.8114038887057642,0.055487847606170176
21178,0.00860733985900879,0.0005836499360638271,0.0019016265869140625,0.0002001527592563137,0.8,0,5,2,6,0.5,"{'alpha': 0.8, 'gamma': 0, 'lambda': 5, 'max_depth': 2, 'n_estimators': 6, 'subsample': 0.5}",0.2741752908499247,0.3001225239993905,0.4687513037111616,0.1909571848992503,0.5388602512436507,0.35457331094067557,0.12899399748296123,181,0.8274229834850373,0.7073938643277202,0.8579607844137891,0.8066859349320512,0.8575558763702233,0.8114038887057642,0.055487847606170176
10810,0.008507251739501953,0.000633163709700206,0.002001523971557617,1.5078914929239175e-07,0.4,0,5,2,6,0.5,"{'alpha': 0.4, 'gamma': 0, 'lambda': 5, 'max_depth': 2, 'n_estimators': 6, 'subsample': 0.5}",0.2741752908499247,0.3001225239993905,0.4687513037111616,0.1909571848992503,0.5388602512436507,0.35457331094067557,0.12899399748296123,181,0.8274229834850373,0.7073938643277202,0.8579607844137891,0.8066859349320512,0.8575558763702233,0.8114038887057642,0.055487847606170176
5194,0.008507442474365235,0.0003165065105709973,0.002101564407348633,0.00020020027252629666,0.2,0,1,2,6,0.5,"{'alpha': 0.2, 'gamma': 0, 'lambda': 1, 'max_depth': 2, 'n_estimators': 6, 'subsample': 0.5}",0.2741752908499247,0.3001225239993905,0.4687513037111616,0.1909571848992503,0.5388602512436507,0.35457331094067557,0.12899399748296123,181,0.8274229834850373,0.7073938643277202,0.8579607844137891,0.8066859349320512,0.8575558763702233,0.8114038887057642,0.055487847606170176
26362,0.008307266235351562,0.00040032867521720087,0.0018015861511230468,0.0002451650075927603,1.0,0,5,2,6,0.5,"{'alpha': 1.0, 'gamma': 0, 'lambda': 5, 'max_depth': 2, 'n_estimators': 6, 'subsample': 0.5}",0.2741752908499247,0.3001225239993905,0.4687513037111616,0.1909571848992503,0.5388602512436507,0.35457331094067557,0.12899399748296123,181,0.8274229834850373,0.7073938643277202,0.8579607844137891,0.8066859349320512,0.8575558763702233,0.8114038887057642,0.055487847606170176
