,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_break_ties,param_class_weight,param_gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
159,0.0008008480072021484,0.00024547644520972494,0.001000833511352539,4.370284743266907e-07,1000,True,,0.0001,"{'C': 1000, 'break_ties': True, 'class_weight': None, 'gamma': 0.0001}",0.21639460572527427,0.296078262731896,0.4220811446494876,0.4766563309782377,0.37052413631667824,0.3563468960803148,0.09188612239336102,11,0.7160080454940287,0.6718978647000933,0.669126742597076,0.7490520663299833,0.7335009706259555,0.7079171379494273,0.03229291076750828
147,0.0007007122039794922,0.0002454763062715024,0.000900888442993164,0.00020010490518599622,1000,False,,0.0001,"{'C': 1000, 'break_ties': False, 'class_weight': None, 'gamma': 0.0001}",0.21639460572527427,0.296078262731896,0.4220811446494876,0.4766563309782377,0.37052413631667824,0.3563468960803148,0.09188612239336102,11,0.7160080454940287,0.6718978647000933,0.669126742597076,0.7490520663299833,0.7335009706259555,0.7079171379494273,0.03229291076750828
74,0.0009008407592773438,0.0002003193185375387,0.0009008407592773438,0.0003746356520380383,100,False,,0.001,"{'C': 100, 'break_ties': False, 'class_weight': None, 'gamma': 0.001}",0.21639460572527427,0.296078262731896,0.4220811446494876,0.4766563309782377,0.5439115309192039,0.3910243750008199,0.11931651840592271,7,0.7160080454940287,0.6718978647000933,0.669126742597076,0.7228601954197215,0.7335009706259555,0.702678763767375,0.026863247169775808
86,0.0007005214691162109,0.0002451453823632284,0.0011011600494384766,0.00020008092840246623,100,True,,0.001,"{'C': 100, 'break_ties': True, 'class_weight': None, 'gamma': 0.001}",0.21639460572527427,0.296078262731896,0.4220811446494876,0.4766563309782377,0.5439115309192039,0.3910243750008199,0.11931651840592271,7,0.7160080454940287,0.6718978647000933,0.669126742597076,0.7228601954197215,0.7335009706259555,0.702678763767375,0.026863247169775808
92,0.0007006645202636719,0.000245418010117247,0.0007007122039794922,0.0002451843159498659,100,True,balanced,0.001,"{'C': 100, 'break_ties': True, 'class_weight': 'balanced', 'gamma': 0.001}",0.1620509308880411,0.24618298195866545,0.2410364942271103,0.5186074506036453,0.3220338983050847,0.2979823511965094,0.12137319944140867,22,0.7839416404259816,0.7297359420691322,0.8191247345925837,0.7467391313985245,0.7360593761188113,0.7631201649210066,0.03371995418617327
165,0.001000833511352539,1.784161275279017e-07,0.0007007598876953125,0.0002453402665425506,1000,True,balanced,0.0001,"{'C': 1000, 'break_ties': True, 'class_weight': 'balanced', 'gamma': 0.0001}",0.1620509308880411,0.24618298195866545,0.2410364942271103,0.5186074506036453,0.3220338983050847,0.2979823511965094,0.12137319944140867,22,0.7839416404259816,0.7297359420691322,0.8191247345925837,0.7467391313985245,0.7360593761188113,0.7631201649210066,0.03371995418617327
37,0.0008006572723388671,0.0002452232804435336,0.0010009765625,2.86102294921875e-07,10,True,,0.01,"{'C': 10, 'break_ties': True, 'class_weight': None, 'gamma': 0.01}",0.21639460572527427,0.296078262731896,0.296078262731896,0.4766563309782377,0.5439115309192039,0.3658237986173016,0.12333454817383445,9,0.7160080454940287,0.7050914791283872,0.669126742597076,0.7228601954197215,0.7335009706259555,0.7093174866530338,0.02211860973380818
25,0.0006004810333251953,0.00020031937529033837,0.0009007453918457031,0.00020015241845581234,10,False,,0.01,"{'C': 10, 'break_ties': False, 'class_weight': None, 'gamma': 0.01}",0.21639460572527427,0.296078262731896,0.296078262731896,0.4766563309782377,0.5439115309192039,0.3658237986173016,0.12333454817383445,9,0.7160080454940287,0.7050914791283872,0.669126742597076,0.7228601954197215,0.7335009706259555,0.7093174866530338,0.02211860973380818
31,0.0007005214691162109,0.00024514552148900476,0.0007007122039794922,0.0002451844086856641,10,False,balanced,0.01,"{'C': 10, 'break_ties': False, 'class_weight': 'balanced', 'gamma': 0.01}",0.1620509308880411,0.24618298195866545,0.2410364942271103,0.5186074506036453,0.3583831122226939,0.30525219398003123,0.12366308233014449,19,0.7839416404259816,0.7522391059412183,0.8191247345925837,0.7253582610820953,0.7360593761188113,0.7633446236321381,0.03419485012219128
43,0.0008005142211914062,0.0002451065724635967,0.0008010387420654297,0.00024504848527018763,10,True,balanced,0.01,"{'C': 10, 'break_ties': True, 'class_weight': 'balanced', 'gamma': 0.01}",0.1620509308880411,0.24618298195866545,0.2410364942271103,0.5186074506036453,0.3583831122226939,0.30525219398003123,0.12366308233014449,19,0.7839416404259816,0.7522391059412183,0.8191247345925837,0.7253582610820953,0.7360593761188113,0.7633446236321381,0.03419485012219128
