,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_ccp_alpha,param_criterion,param_max_depth,param_max_features,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
887,0.03543047904968262,0.001020562277197056,0.009107685089111328,0.0008609185565411748,0.0,entropy,2,sqrt,24,"{'ccp_alpha': 0.0, 'criterion': 'entropy', 'max_depth': 2, 'max_features': 'sqrt', 'n_estimators': 24}",0.28426762180748055,0.24618298195866545,0.4039816339161795,0.32377847216476696,0.23288900389583278,0.2982199427485851,0.06165941592948271,76,0.8327975077072446,0.7130998292845335,0.7553073505134009,0.6557450886366413,0.8041889290635933,0.7522277410410828,0.06331008142354112
437,0.023119688034057617,0.00124196101282539,0.006806135177612305,0.00040024522073394813,0.0,gini,6,1.0,6,"{'ccp_alpha': 0.0, 'criterion': 'gini', 'max_depth': 6, 'max_features': 1.0, 'n_estimators': 6}",0.24618298195866545,0.1875916198442167,0.4020151261036848,0.24089383065593703,0.3129493890633537,0.2779265895251715,0.0737075979743621,137,0.8804552952951078,0.9419943722384388,0.9404626035847402,0.913870679762047,0.9118119186801518,0.9177189739120971,0.02256037263893359
337,0.01181015968322754,0.0009280247918991947,0.006205368041992188,0.0004003405739594229,0.0,gini,5,1.0,2,"{'ccp_alpha': 0.0, 'criterion': 'gini', 'max_depth': 5, 'max_features': 1.0, 'n_estimators': 2}",0.1875916198442167,0.25347238853226545,0.19738550848793068,0.2823419577959951,0.4134053154015559,0.2668393580123928,0.08124607997568078,189,0.6965877308786889,0.5804048891229148,0.695097173566424,0.7204642842411376,0.8227396165834222,0.7030587388785176,0.07716954428297362
3201,0.024620771408081055,0.007044602975813151,0.007006168365478516,3.015782985847835e-07,0.1,entropy,8,log2,10,"{'ccp_alpha': 0.1, 'criterion': 'entropy', 'max_depth': 8, 'max_features': 'log2', 'n_estimators': 10}",0.14976057446828844,0.26932108927745296,0.1875916198442167,0.31722063428725766,0.37582301400141443,0.259943386375726,0.08267011878394771,217,0.8503760312788662,0.8818229255536046,0.6955774469867366,0.7094274218497622,0.7641156000740281,0.7802638851485996,0.07440472589164954
771,0.010308790206909179,0.0002451259039751712,0.006305503845214844,0.00024512595035412386,0.0,gini,10,sqrt,4,"{'ccp_alpha': 0.0, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'n_estimators': 4}",0.2695690340429192,0.2995211489365769,0.3582488604159193,0.1250231203183333,0.3812675250152699,0.28672593774580374,0.09017706818118873,109,0.8804552952951078,0.7610863253174048,0.7924156417605628,0.8847449131095635,0.7990128651010262,0.823543008116733,0.04991224235708794
816,0.008807754516601563,0.0004002333077948645,0.0063053607940673825,0.00040043601236396077,0.0,gini,10,1.0,1,"{'ccp_alpha': 0.0, 'criterion': 'gini', 'max_depth': 10, 'max_features': 1.0, 'n_estimators': 1}",0.2695690340429192,0.26111648393354675,0.26111648393354675,0.1250231203183333,0.42018290340800896,0.267401605127271,0.09348525154887345,185,0.6687207650138965,0.820098677187906,0.7509036500152111,0.7669381739282565,0.6562966414548066,0.7325915815200152,0.06176230425683945
1788,0.03523035049438476,0.0010779289126080197,0.007906770706176758,0.0015633989420859409,0.1,gini,2,1.0,13,"{'ccp_alpha': 0.1, 'criterion': 'gini', 'max_depth': 2, 'max_features': 1.0, 'n_estimators': 13}",0.13466054463872648,0.24618298195866545,0.44411739409784406,0.3335899410182448,0.2603778219616477,0.2837857367350257,0.10235909307488003,119,0.7322014926805404,0.730239449268363,0.881764605156202,0.7678360167478127,0.7612870140454717,0.7746657155796779,0.05562860766582491
2356,0.0201171875,0.0009702231635905721,0.006405305862426758,0.0003742788197984815,0.1,gini,8,1.0,5,"{'ccp_alpha': 0.1, 'criterion': 'gini', 'max_depth': 8, 'max_features': 1.0, 'n_estimators': 5}",0.17271231992693936,0.26932108927745296,0.4020151261036848,0.13930903806377162,0.39056673294247163,0.27478486126286406,0.10806973421976467,151,0.6702020667144822,0.6327490271173778,0.75971599398957,0.7832091004340223,0.7314441101164993,0.7154640596743903,0.056023942859998586
2693,0.013411808013916015,0.0005834455113116107,0.00710606575012207,0.0008006096028230813,0.1,entropy,3,sqrt,6,"{'ccp_alpha': 0.1, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 'sqrt', 'n_estimators': 6}",0.15075567228888181,0.24618298195866545,0.4020151261036848,0.11013346473215285,0.37582301400141443,0.2569820518169599,0.11672440882372237,238,0.7073371039487506,0.7539200701785782,0.7342871509990727,0.7445375624137761,0.7930816117447131,0.7466326998569781,0.02796981664956084
4684,0.016914558410644532,0.0009702083618094703,0.006505441665649414,0.00031650658240953524,0.2,entropy,5,0.3,5,"{'ccp_alpha': 0.2, 'criterion': 'entropy', 'max_depth': 5, 'max_features': 0.3, 'n_estimators': 5}",0.2884526489088942,0.1875916198442167,0.44411739409784406,0.25930372530182266,0.5219167504794158,0.3402764277264387,0.12355653466624843,26,0.7717127791395061,0.791156472475576,0.8514548632818617,0.8043031626619568,0.6785579832816353,0.7794370521681072,0.056883186117294426
