,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_break_ties,param_class_weight,param_gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
281,0.0009007453918457031,0.00020015247525593619,0.001100778579711914,0.00020003321628320284,56,True,,auto,"{'C': 56, 'break_ties': True, 'class_weight': None, 'gamma': 'auto'}",0.3150630189063022,0.24618298195866545,0.2410364942271103,0.23862250691966452,0.37052413631667824,0.2822858276656841,0.05248190532946261,41,0.9709901832329761,0.9436853723733581,0.9412360688956434,0.9454757578040066,0.9181368650092948,0.9439048494630559,0.0167764277554122
359,0.001100778579711914,0.00020015241845581234,0.001100921630859375,0.00020020010216655938,71,True,balanced,auto,"{'C': 71, 'break_ties': True, 'class_weight': 'balanced', 'gamma': 'auto'}",0.3150630189063022,0.24618298195866545,0.2410364942271103,0.23862250691966452,0.37052413631667824,0.2822858276656841,0.05248190532946261,41,0.9709901832329761,0.9436853723733581,0.9436853723733581,0.9454757578040066,0.9181368650092948,0.9443947101585988,0.016727035625797772
371,0.000900888442993164,0.00020034315329881506,0.0010007858276367188,1.9073486328125e-07,76,False,balanced,auto,"{'C': 76, 'break_ties': False, 'class_weight': 'balanced', 'gamma': 'auto'}",0.3150630189063022,0.24618298195866545,0.2410364942271103,0.23862250691966452,0.37052413631667824,0.2822858276656841,0.05248190532946261,41,0.9709901832329761,0.9436853723733581,0.9436853723733581,0.9454757578040066,0.9181368650092948,0.9443947101585988,0.016727035625797772
197,0.002602100372314453,0.0034583360554816672,0.0010010719299316407,0.0003165065824095352,41,False,,auto,"{'C': 41, 'break_ties': False, 'class_weight': None, 'gamma': 'auto'}",0.3150630189063022,0.24618298195866545,0.2410364942271103,0.23862250691966452,0.37052413631667824,0.2822858276656841,0.05248190532946261,41,0.9709901832329761,0.9436853723733581,0.9412360688956434,0.9454757578040066,0.9181368650092948,0.9439048494630559,0.0167764277554122
383,0.0010007381439208984,1.9073486328124998e-07,0.0010007381439208984,1.1680077279964342e-07,76,True,balanced,auto,"{'C': 76, 'break_ties': True, 'class_weight': 'balanced', 'gamma': 'auto'}",0.3150630189063022,0.24618298195866545,0.2410364942271103,0.23862250691966452,0.37052413631667824,0.2822858276656841,0.05248190532946261,41,0.9709901832329761,0.9436853723733581,0.9436853723733581,0.9454757578040066,0.9181368650092948,0.9443947101585988,0.016727035625797772
395,0.0009008407592773438,0.00020008092840246628,0.0010008811950683594,3.371747880871523e-07,81,False,balanced,auto,"{'C': 81, 'break_ties': False, 'class_weight': 'balanced', 'gamma': 'auto'}",0.3150630189063022,0.24618298195866545,0.2410364942271103,0.23862250691966452,0.37052413631667824,0.2822858276656841,0.05248190532946261,41,0.9709901832329761,0.9436853723733581,0.9436853723733581,0.9454757578040066,0.9181368650092948,0.9443947101585988,0.016727035625797772
353,0.0008006572723388671,0.0002451259039751712,0.0010007381439208984,1.1680077279964343e-07,71,True,,auto,"{'C': 71, 'break_ties': True, 'class_weight': None, 'gamma': 'auto'}",0.3150630189063022,0.24618298195866545,0.2410364942271103,0.23862250691966452,0.37052413631667824,0.2822858276656841,0.05248190532946261,41,0.9709901832329761,0.9436853723733581,0.9712490823305877,0.9454757578040066,0.9181368650092948,0.9499074521500447,0.01983769708141753
407,0.0009006500244140625,0.00020010473474506765,0.0012012004852294921,0.00024504811412102935,81,True,balanced,auto,"{'C': 81, 'break_ties': True, 'class_weight': 'balanced', 'gamma': 'auto'}",0.3150630189063022,0.24618298195866545,0.2410364942271103,0.23862250691966452,0.37052413631667824,0.2822858276656841,0.05248190532946261,41,0.9709901832329761,0.9436853723733581,0.9436853723733581,0.9454757578040066,0.9181368650092948,0.9443947101585988,0.016727035625797772
419,0.0010007381439208984,3.568322550558034e-07,0.0018013954162597657,0.0016013860942115255,86,False,balanced,auto,"{'C': 86, 'break_ties': False, 'class_weight': 'balanced', 'gamma': 'auto'}",0.3150630189063022,0.24618298195866545,0.2410364942271103,0.23862250691966452,0.37052413631667824,0.2822858276656841,0.05248190532946261,41,0.9709901832329761,0.9436853723733581,0.9436853723733581,0.9454757578040066,0.9181368650092948,0.9443947101585988,0.016727035625797772
173,0.0006005764007568359,0.00020015241845581234,0.0007004737854003906,0.0002450870167730141,36,False,,auto,"{'C': 36, 'break_ties': False, 'class_weight': None, 'gamma': 'auto'}",0.3150630189063022,0.24618298195866545,0.2410364942271103,0.23862250691966452,0.37052413631667824,0.2822858276656841,0.05248190532946261,41,0.9709901832329761,0.9436853723733581,0.9412360688956434,0.9454757578040066,0.9181368650092948,0.9439048494630559,0.0167764277554122
431,0.0009005546569824218,0.00020005705103432546,0.001101207733154297,0.00020005705103432543,86,True,balanced,auto,"{'C': 86, 'break_ties': True, 'class_weight': 'balanced', 'gamma': 'auto'}",0.3150630189063022,0.24618298195866545,0.2410364942271103,0.23862250691966452,0.37052413631667824,0.2822858276656841,0.05248190532946261,41,0.9709901832329761,0.9436853723733581,0.9436853723733581,0.9454757578040066,0.9181368650092948,0.9443947101585988,0.016727035625797772
443,0.0008008480072021484,0.00024537898388307384,0.0009006023406982422,0.00020008104204328783,91,False,balanced,auto,"{'C': 91, 'break_ties': False, 'class_weight': 'balanced', 'gamma': 'auto'}",0.3150630189063022,0.24618298195866545,0.2410364942271103,0.23862250691966452,0.37052413631667824,0.2822858276656841,0.05248190532946261,41,0.9709901832329761,0.9436853723733581,0.9436853723733581,0.9454757578040066,0.9181368650092948,0.9443947101585988,0.016727035625797772
455,0.0009006977081298829,0.0003744063726666927,0.0007005691528320313,0.00024530111670978654,91,True,balanced,auto,"{'C': 91, 'break_ties': True, 'class_weight': 'balanced', 'gamma': 'auto'}",0.3150630189063022,0.24618298195866545,0.2410364942271103,0.23862250691966452,0.37052413631667824,0.2822858276656841,0.05248190532946261,41,0.9709901832329761,0.9436853723733581,0.9436853723733581,0.9454757578040066,0.9181368650092948,0.9443947101585988,0.016727035625797772
467,0.0009007930755615234,0.00020005710786152598,0.000600433349609375,0.00020010484837236947,96,False,balanced,auto,"{'C': 96, 'break_ties': False, 'class_weight': 'balanced', 'gamma': 'auto'}",0.3150630189063022,0.24618298195866545,0.2410364942271103,0.23862250691966452,0.37052413631667824,0.2822858276656841,0.05248190532946261,41,0.9709901832329761,0.9436853723733581,0.9436853723733581,0.9454757578040066,0.9181368650092948,0.9443947101585988,0.016727035625797772
185,0.0007004261016845704,0.0002452232804435336,0.0008008480072021484,0.0002454763988969928,36,True,,auto,"{'C': 36, 'break_ties': True, 'class_weight': None, 'gamma': 'auto'}",0.3150630189063022,0.24618298195866545,0.2410364942271103,0.23862250691966452,0.37052413631667824,0.2822858276656841,0.05248190532946261,41,0.9709901832329761,0.9436853723733581,0.9412360688956434,0.9454757578040066,0.9181368650092948,0.9439048494630559,0.0167764277554122
209,0.0005004405975341797,1.5078914929239175e-07,0.0005003929138183594,1.784161275279017e-07,41,True,,auto,"{'C': 41, 'break_ties': True, 'class_weight': None, 'gamma': 'auto'}",0.3150630189063022,0.24618298195866545,0.2410364942271103,0.23862250691966452,0.37052413631667824,0.2822858276656841,0.05248190532946261,41,0.9709901832329761,0.9436853723733581,0.9412360688956434,0.9454757578040066,0.9181368650092948,0.9439048494630559,0.0167764277554122
335,0.0010010719299316407,2.3360154559928684e-07,0.0016013145446777343,0.0009703264369918164,66,True,balanced,auto,"{'C': 66, 'break_ties': True, 'class_weight': 'balanced', 'gamma': 'auto'}",0.3150630189063022,0.24618298195866545,0.2410364942271103,0.23862250691966452,0.37052413631667824,0.2822858276656841,0.05248190532946261,41,0.9709901832329761,0.9436853723733581,0.9436853723733581,0.9454757578040066,0.9181368650092948,0.9443947101585988,0.016727035625797772
341,0.0007005214691162109,0.0002450481605147048,0.001201295852661133,0.0006789010062859892,71,False,,auto,"{'C': 71, 'break_ties': False, 'class_weight': None, 'gamma': 'auto'}",0.3150630189063022,0.24618298195866545,0.2410364942271103,0.23862250691966452,0.37052413631667824,0.2822858276656841,0.05248190532946261,41,0.9709901832329761,0.9436853723733581,0.9712490823305877,0.9454757578040066,0.9181368650092948,0.9499074521500447,0.01983769708141753
275,0.0007005691528320313,0.00024530120940142845,0.0008007526397705078,0.0002452038175163527,56,False,balanced,auto,"{'C': 56, 'break_ties': False, 'class_weight': 'balanced', 'gamma': 'auto'}",0.3150630189063022,0.24618298195866545,0.2410364942271103,0.23862250691966452,0.37052413631667824,0.2822858276656841,0.05248190532946261,41,0.9709901832329761,0.9436853723733581,0.9436853723733581,0.9454757578040066,0.9181368650092948,0.9443947101585988,0.016727035625797772
287,0.0010007381439208984,2.431401974483864e-07,0.0010008811950683594,1.5078914929239175e-07,56,True,balanced,auto,"{'C': 56, 'break_ties': True, 'class_weight': 'balanced', 'gamma': 'auto'}",0.3150630189063022,0.24618298195866545,0.2410364942271103,0.23862250691966452,0.37052413631667824,0.2822858276656841,0.05248190532946261,41,0.9709901832329761,0.9436853723733581,0.9436853723733581,0.9454757578040066,0.9181368650092948,0.9443947101585988,0.016727035625797772
293,0.0008007526397705078,0.0002450091496108039,0.0009006977081298829,0.00020024789942343872,61,False,,auto,"{'C': 61, 'break_ties': False, 'class_weight': None, 'gamma': 'auto'}",0.3150630189063022,0.24618298195866545,0.2410364942271103,0.23862250691966452,0.37052413631667824,0.2822858276656841,0.05248190532946261,41,0.9709901832329761,0.9436853723733581,0.9712490823305877,0.9454757578040066,0.9181368650092948,0.9499074521500447,0.01983769708141753
269,0.0009006023406982422,0.00020008087158203126,0.0008006572723388671,0.00024532061825971945,56,False,,auto,"{'C': 56, 'break_ties': False, 'class_weight': None, 'gamma': 'auto'}",0.3150630189063022,0.24618298195866545,0.2410364942271103,0.23862250691966452,0.37052413631667824,0.2822858276656841,0.05248190532946261,41,0.9709901832329761,0.9436853723733581,0.9412360688956434,0.9454757578040066,0.9181368650092948,0.9439048494630559,0.0167764277554122
