,Features Selected,Train Accuracy Score,Train MCC Score,Test Accuracy Score,Test MCC Score
0,28.0,0.986323787258913,0.9771958965413365,0.8095238095238095,0.6751220069488245
1,34.0,0.986323787258913,0.9771958965413365,0.7952380952380953,0.654056403938222
2,40.0,0.986323787258913,0.9771958965413365,0.7952380952380953,0.654056403938222
3,45.0,1.0,1.0,0.7952380952380953,0.654056403938222
4,51.0,1.0,1.0,0.7952380952380953,0.654056403938222
5,57.0,1.0,1.0,0.781904761904762,0.6184899275320876
