,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_break_ties,param_class_weight,param_gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
157,0.0010006427764892578,1.5078914929239175e-07,0.0012011528015136719,0.0002451843159498659,31,True,,0.01,"{'C': 31, 'break_ties': True, 'class_weight': None, 'gamma': 0.01}",0.411877235523957,0.17511819922894495,0.49493401319706737,0.3764037045814055,0.37424059428255985,0.36651474936278694,0.10520397520306672,76,0.9024397572846347,0.9670691615059425,0.8998552473449543,0.9037978111540832,0.9681218127178343,0.9282567580014899,0.032146628649988324
133,0.0013013362884521484,0.0002449313133924773,0.0012009143829345703,0.00024518450142142724,26,True,,0.01,"{'C': 26, 'break_ties': True, 'class_weight': None, 'gamma': 0.01}",0.411877235523957,0.17511819922894495,0.49493401319706737,0.3764037045814055,0.37424059428255985,0.36651474936278694,0.10520397520306672,76,0.9024397572846347,0.9670691615059425,0.8998552473449543,0.9037978111540832,0.9681218127178343,0.9282567580014899,0.032146628649988324
377,0.001300954818725586,0.0002453012094014284,0.0012010097503662109,0.0002453012094014284,76,True,,auto,"{'C': 76, 'break_ties': True, 'class_weight': None, 'gamma': 'auto'}",0.411877235523957,0.17511819922894495,0.49493401319706737,0.3764037045814055,0.37424059428255985,0.36651474936278694,0.10520397520306672,76,0.9024397572846347,0.9670691615059425,0.8998552473449543,0.9037978111540832,0.9366496721285885,0.9219623298836407,0.026268414345579038
353,0.001801443099975586,0.0008130552244216951,0.00150146484375,0.00031635598020472386,71,True,,auto,"{'C': 71, 'break_ties': True, 'class_weight': None, 'gamma': 'auto'}",0.411877235523957,0.17511819922894495,0.49493401319706737,0.3764037045814055,0.37424059428255985,0.36651474936278694,0.10520397520306672,76,0.9024397572846347,0.9670691615059425,0.8998552473449543,0.9037978111540832,0.9366496721285885,0.9219623298836407,0.026268414345579038
365,0.001401233673095703,0.00020029563986668407,0.0010008811950683594,2.611744678045111e-07,76,False,,auto,"{'C': 76, 'break_ties': False, 'class_weight': None, 'gamma': 'auto'}",0.411877235523957,0.17511819922894495,0.49493401319706737,0.3764037045814055,0.37424059428255985,0.36651474936278694,0.10520397520306672,76,0.9024397572846347,0.9670691615059425,0.8998552473449543,0.9037978111540832,0.9366496721285885,0.9219623298836407,0.026268414345579038
169,0.0009006023406982422,0.0003745719200715973,0.000900888442993164,0.0003743935343117354,36,False,,0.01,"{'C': 36, 'break_ties': False, 'class_weight': None, 'gamma': 0.01}",0.411877235523957,0.17511819922894495,0.49493401319706737,0.3764037045814055,0.37424059428255985,0.36651474936278694,0.10520397520306672,76,0.9024397572846347,0.9670691615059425,0.8998552473449543,0.9037978111540832,0.9681218127178343,0.9282567580014899,0.032146628649988324
425,0.001901721954345703,0.0008003235857638942,0.0012008190155029298,0.00024526227582950095,86,True,,auto,"{'C': 86, 'break_ties': True, 'class_weight': None, 'gamma': 'auto'}",0.411877235523957,0.17511819922894495,0.49493401319706737,0.3764037045814055,0.37424059428255985,0.36651474936278694,0.10520397520306672,76,0.9024397572846347,0.9670691615059425,0.8998552473449543,0.9037978111540832,0.9681218127178343,0.9282567580014899,0.032146628649988324
145,0.0010006427764892578,2.611744678045111e-07,0.0008007526397705078,0.0002452039102447755,31,False,,0.01,"{'C': 31, 'break_ties': False, 'class_weight': None, 'gamma': 0.01}",0.411877235523957,0.17511819922894495,0.49493401319706737,0.3764037045814055,0.37424059428255985,0.36651474936278694,0.10520397520306672,76,0.9024397572846347,0.9670691615059425,0.8998552473449543,0.9037978111540832,0.9681218127178343,0.9282567580014899,0.032146628649988324
181,0.0013010978698730468,0.0002451259967330677,0.001101064682006836,0.00020000936732358565,36,True,,0.01,"{'C': 36, 'break_ties': True, 'class_weight': None, 'gamma': 0.01}",0.411877235523957,0.17511819922894495,0.49493401319706737,0.3764037045814055,0.37424059428255985,0.36651474936278694,0.10520397520306672,76,0.9024397572846347,0.9670691615059425,0.8998552473449543,0.9037978111540832,0.9681218127178343,0.9282567580014899,0.032146628649988324
389,0.0012011528015136719,0.0002451844086856641,0.0012010097503662109,0.00024530120940142845,81,False,,auto,"{'C': 81, 'break_ties': False, 'class_weight': None, 'gamma': 'auto'}",0.411877235523957,0.17511819922894495,0.49493401319706737,0.3764037045814055,0.37424059428255985,0.36651474936278694,0.10520397520306672,76,0.9024397572846347,0.9670691615059425,0.8998552473449543,0.9037978111540832,0.9681218127178343,0.9282567580014899,0.032146628649988324
