,Name,Stage,Features,Train MCC,Train Stdev,Test MCC,Test Stdev,Params
0,SVC with RBF Kernel,Baseline,572,0.8856168761774741,0.025437564787717366,0.3316380758489731,0.10298906874502266,"{'C': 31, 'break_ties': False, 'class_weight': None, 'gamma': 0.001}"
1,SVC with RBF Kernel,SFS,286,0.899320703750513,0.036075398004814976,0.3987246315845797,0.13448621067724553,"{'C': 26, 'break_ties': False, 'class_weight': None, 'gamma': 'auto'}"
2,SVC with RBF Kernel,SFS + PCA w/75% variance,19,0.713916778092846,0.08769325544312094,0.44628616681932043,0.16950484524808157,"{'C': 71, 'break_ties': True, 'class_weight': None, 'gamma': 0.001}"
3,SVC with RBF Kernel,SFS + PCA w/80% variance,23,0.8010107415640835,0.046954662930840024,0.40414163922599605,0.12934976736825088,"{'C': 96, 'break_ties': True, 'class_weight': None, 'gamma': 0.001}"
4,SVC with RBF Kernel,SFS + PCA w/85% variance,27,0.8201051092166385,0.02585039835374838,0.39989230228250594,0.12233152833814169,"{'C': 96, 'break_ties': False, 'class_weight': None, 'gamma': 0.001}"
5,SVC with RBF Kernel,SFS + PCA w/90% variance,33,0.8544891427110682,0.04183412217416178,0.3919118810600099,0.13591523159156216,"{'C': 86, 'break_ties': False, 'class_weight': None, 'gamma': 0.001}"
6,SVC with RBF Kernel,SFS + PCA w/95% variance,42,0.8604520848315189,0.03804470990723816,0.4156545991434745,0.1391105547516937,"{'C': 71, 'break_ties': False, 'class_weight': None, 'gamma': 0.001}"
7,SVC with RBF Kernel,SFS + PCA w/100% variance,71,0.8869947046083849,0.04175017685668209,0.36309520506427184,0.1092759321523054,"{'C': 81, 'break_ties': False, 'class_weight': None, 'gamma': 0.001}"
