,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_gamma,param_lambda,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
17096,0.04734063148498535,0.00783984606980354,0.011710119247436524,0.0005102858406136998,0.6000000000000001,1,1,7,5,0.5,"{'alpha': 0.6000000000000001, 'gamma': 1, 'lambda': 1, 'max_depth': 7, 'n_estimators': 5, 'subsample': 0.5}",0.0,0.33942211665106536,0.33942211665106536,0.3488372093023256,0.4077862096248241,0.28709353044585606,0.14579318350215545,4354,0.7250071824837365,0.7320420890535713,0.7332395322404621,0.6770013479991197,0.678301584518325,0.7091183472590429,0.0258494065496565
17240,0.03813261985778808,0.0013201264532430946,0.010709285736083984,0.000244989632548441,0.6000000000000001,1,1,10,5,0.5,"{'alpha': 0.6000000000000001, 'gamma': 1, 'lambda': 1, 'max_depth': 10, 'n_estimators': 5, 'subsample': 0.5}",0.0,0.33942211665106536,0.33942211665106536,0.3488372093023256,0.4077862096248241,0.28709353044585606,0.14579318350215545,4354,0.7250071824837365,0.7320420890535713,0.7332395322404621,0.6770013479991197,0.678301584518325,0.7091183472590429,0.0258494065496565
16952,0.03793234825134277,0.0011147610960539408,0.011509895324707031,0.0008952153558296315,0.6000000000000001,1,1,4,5,0.5,"{'alpha': 0.6000000000000001, 'gamma': 1, 'lambda': 1, 'max_depth': 4, 'n_estimators': 5, 'subsample': 0.5}",0.0,0.33942211665106536,0.33942211665106536,0.3488372093023256,0.4077862096248241,0.28709353044585606,0.14579318350215545,4354,0.7250071824837365,0.7320420890535713,0.7332395322404621,0.6770013479991197,0.678301584518325,0.7091183472590429,0.0258494065496565
17000,0.03903365135192871,0.000895108738150086,0.011009550094604493,0.0007750638049206497,0.6000000000000001,1,1,5,5,0.5,"{'alpha': 0.6000000000000001, 'gamma': 1, 'lambda': 1, 'max_depth': 5, 'n_estimators': 5, 'subsample': 0.5}",0.0,0.33942211665106536,0.33942211665106536,0.3488372093023256,0.4077862096248241,0.28709353044585606,0.14579318350215545,4354,0.7250071824837365,0.7320420890535713,0.7332395322404621,0.6770013479991197,0.678301584518325,0.7091183472590429,0.0258494065496565
17144,0.03853302001953125,0.001415257468369723,0.01080942153930664,0.0006005764480808871,0.6000000000000001,1,1,8,5,0.5,"{'alpha': 0.6000000000000001, 'gamma': 1, 'lambda': 1, 'max_depth': 8, 'n_estimators': 5, 'subsample': 0.5}",0.0,0.33942211665106536,0.33942211665106536,0.3488372093023256,0.4077862096248241,0.28709353044585606,0.14579318350215545,4354,0.7250071824837365,0.7320420890535713,0.7332395322404621,0.6770013479991197,0.678301584518325,0.7091183472590429,0.0258494065496565
17048,0.037432289123535155,0.0007356307738113184,0.010609006881713868,0.00020022395111941386,0.6000000000000001,1,1,6,5,0.5,"{'alpha': 0.6000000000000001, 'gamma': 1, 'lambda': 1, 'max_depth': 6, 'n_estimators': 5, 'subsample': 0.5}",0.0,0.33942211665106536,0.33942211665106536,0.3488372093023256,0.4077862096248241,0.28709353044585606,0.14579318350215545,4354,0.7250071824837365,0.7320420890535713,0.7332395322404621,0.6770013479991197,0.678301584518325,0.7091183472590429,0.0258494065496565
17192,0.03863315582275391,0.001829054513620517,0.01080942153930664,0.00024508697038669384,0.6000000000000001,1,1,9,5,0.5,"{'alpha': 0.6000000000000001, 'gamma': 1, 'lambda': 1, 'max_depth': 9, 'n_estimators': 5, 'subsample': 0.5}",0.0,0.33942211665106536,0.33942211665106536,0.3488372093023256,0.4077862096248241,0.28709353044585606,0.14579318350215545,4354,0.7250071824837365,0.7320420890535713,0.7332395322404621,0.6770013479991197,0.678301584518325,0.7091183472590429,0.0258494065496565
16904,0.0397341251373291,0.0017220808959480932,0.010709381103515625,0.0002452038175163527,0.6000000000000001,1,1,3,5,0.5,"{'alpha': 0.6000000000000001, 'gamma': 1, 'lambda': 1, 'max_depth': 3, 'n_estimators': 5, 'subsample': 0.5}",0.0,0.33942211665106536,0.33942211665106536,0.3488372093023256,0.4077862096248241,0.28709353044585606,0.14579318350215545,4354,0.7250071824837365,0.7320420890535713,0.7332395322404621,0.6770013479991197,0.678301584518325,0.7091183472590429,0.0258494065496565
8180,0.0649557113647461,0.005430525712836592,0.012310791015625,0.0036170572807300697,0.2,2,1,10,11,0.5,"{'alpha': 0.2, 'gamma': 2, 'lambda': 1, 'max_depth': 10, 'n_estimators': 11, 'subsample': 0.5}",0.19145989526687088,0.33942211665106536,0.49813548138671787,0.6537014466829248,0.3900119595344697,0.4145461799044097,0.15504544894477698,66,0.9007223872682951,0.834404865555095,0.7320420890535713,0.8770362737837162,0.7417610826536774,0.817193339662871,0.06898590589305693
7892,0.08176984786987304,0.009778704522980108,0.014912939071655274,0.00547634158348267,0.2,2,1,4,11,0.5,"{'alpha': 0.2, 'gamma': 2, 'lambda': 1, 'max_depth': 4, 'n_estimators': 11, 'subsample': 0.5}",0.19145989526687088,0.33942211665106536,0.49813548138671787,0.6537014466829248,0.3900119595344697,0.4145461799044097,0.15504544894477698,66,0.9007223872682951,0.834404865555095,0.7320420890535713,0.8770362737837162,0.7417610826536774,0.817193339662871,0.06898590589305693
7844,0.060151863098144534,0.0003747886191410448,0.01100935935974121,0.0007754639783516651,0.2,2,1,3,11,0.5,"{'alpha': 0.2, 'gamma': 2, 'lambda': 1, 'max_depth': 3, 'n_estimators': 11, 'subsample': 0.5}",0.19145989526687088,0.33942211665106536,0.49813548138671787,0.6537014466829248,0.3900119595344697,0.4145461799044097,0.15504544894477698,66,0.9007223872682951,0.834404865555095,0.7320420890535713,0.8770362737837162,0.7417610826536774,0.817193339662871,0.06898590589305693
8132,0.06705746650695801,0.006897941929446072,0.010709190368652343,0.0002451649148496235,0.2,2,1,9,11,0.5,"{'alpha': 0.2, 'gamma': 2, 'lambda': 1, 'max_depth': 9, 'n_estimators': 11, 'subsample': 0.5}",0.19145989526687088,0.33942211665106536,0.49813548138671787,0.6537014466829248,0.3900119595344697,0.4145461799044097,0.15504544894477698,66,0.9007223872682951,0.834404865555095,0.7320420890535713,0.8770362737837162,0.7417610826536774,0.817193339662871,0.06898590589305693
7796,0.05414628982543945,0.0010204407321656582,0.011009645462036134,3.5040231839893024e-07,0.2,2,1,2,11,0.5,"{'alpha': 0.2, 'gamma': 2, 'lambda': 1, 'max_depth': 2, 'n_estimators': 11, 'subsample': 0.5}",0.19145989526687088,0.33942211665106536,0.49813548138671787,0.6537014466829248,0.3900119595344697,0.4145461799044097,0.15504544894477698,66,0.9007223872682951,0.834404865555095,0.7320420890535713,0.8770362737837162,0.7417610826536774,0.817193339662871,0.06898590589305693
