,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_gamma,param_lambda,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
6726,0.03422942161560059,0.0014365015549198707,0.010709142684936524,0.00024491187368242556,0.2,1,1,7,4,0.5,"{'alpha': 0.2, 'gamma': 1, 'lambda': 1, 'max_depth': 7, 'n_estimators': 4, 'subsample': 0.5}",0.2835891290540719,-0.023782574707724703,0.31575448897533626,0.34112114616897665,0.3689323936863109,0.2571229166353942,0.14325018566461922,1150,0.7982902773235792,0.7978154806900569,0.6541431724279672,0.831530956921251,0.747082451964996,0.76577246786557,0.06199799638692055
6678,0.036130666732788086,0.003709874179831537,0.011009645462036134,0.0008374827912767929,0.2,1,1,6,4,0.5,"{'alpha': 0.2, 'gamma': 1, 'lambda': 1, 'max_depth': 6, 'n_estimators': 4, 'subsample': 0.5}",0.2835891290540719,-0.023782574707724703,0.31575448897533626,0.34112114616897665,0.3689323936863109,0.2571229166353942,0.14325018566461922,1150,0.7982902773235792,0.7978154806900569,0.6541431724279672,0.831530956921251,0.747082451964996,0.76577246786557,0.06199799638692055
6774,0.033528709411621095,0.0005481616895591894,0.011610031127929688,0.001357640227590227,0.2,1,1,8,4,0.5,"{'alpha': 0.2, 'gamma': 1, 'lambda': 1, 'max_depth': 8, 'n_estimators': 4, 'subsample': 0.5}",0.2835891290540719,-0.023782574707724703,0.31575448897533626,0.34112114616897665,0.3689323936863109,0.2571229166353942,0.14325018566461922,1150,0.7982902773235792,0.7978154806900569,0.6541431724279672,0.831530956921251,0.747082451964996,0.76577246786557,0.06199799638692055
6822,0.036230850219726565,0.0013276356626167644,0.012210655212402343,0.0012894489982877768,0.2,1,1,9,4,0.5,"{'alpha': 0.2, 'gamma': 1, 'lambda': 1, 'max_depth': 9, 'n_estimators': 4, 'subsample': 0.5}",0.2835891290540719,-0.023782574707724703,0.31575448897533626,0.34112114616897665,0.3689323936863109,0.2571229166353942,0.14325018566461922,1150,0.7982902773235792,0.7978154806900569,0.6541431724279672,0.831530956921251,0.747082451964996,0.76577246786557,0.06199799638692055
6534,0.0363309383392334,0.004929688586287299,0.011409759521484375,0.0008606801600306263,0.2,1,1,3,4,0.5,"{'alpha': 0.2, 'gamma': 1, 'lambda': 1, 'max_depth': 3, 'n_estimators': 4, 'subsample': 0.5}",0.2835891290540719,-0.023782574707724703,0.31575448897533626,0.34112114616897665,0.3689323936863109,0.2571229166353942,0.14325018566461922,1150,0.7982902773235792,0.7978154806900569,0.6541431724279672,0.831530956921251,0.747082451964996,0.76577246786557,0.06199799638692055
6870,0.034029150009155275,0.0010496875942293895,0.011009502410888671,0.0010009765738575923,0.2,1,1,10,4,0.5,"{'alpha': 0.2, 'gamma': 1, 'lambda': 1, 'max_depth': 10, 'n_estimators': 4, 'subsample': 0.5}",0.2835891290540719,-0.023782574707724703,0.31575448897533626,0.34112114616897665,0.3689323936863109,0.2571229166353942,0.14325018566461922,1150,0.7982902773235792,0.7978154806900569,0.6541431724279672,0.831530956921251,0.747082451964996,0.76577246786557,0.06199799638692055
6630,0.034929943084716794,0.0026175582995543742,0.010909461975097656,0.0005835845271548665,0.2,1,1,5,4,0.5,"{'alpha': 0.2, 'gamma': 1, 'lambda': 1, 'max_depth': 5, 'n_estimators': 4, 'subsample': 0.5}",0.2835891290540719,-0.023782574707724703,0.31575448897533626,0.34112114616897665,0.3689323936863109,0.2571229166353942,0.14325018566461922,1150,0.7982902773235792,0.7978154806900569,0.6541431724279672,0.831530956921251,0.747082451964996,0.76577246786557,0.06199799638692055
6582,0.034429502487182614,0.0013576191454066616,0.010709142684936524,0.00040043595558243147,0.2,1,1,4,4,0.5,"{'alpha': 0.2, 'gamma': 1, 'lambda': 1, 'max_depth': 4, 'n_estimators': 4, 'subsample': 0.5}",0.2835891290540719,-0.023782574707724703,0.31575448897533626,0.34112114616897665,0.3689323936863109,0.2571229166353942,0.14325018566461922,1150,0.7982902773235792,0.7978154806900569,0.6541431724279672,0.831530956921251,0.747082451964996,0.76577246786557,0.06199799638692055
29911,0.043136978149414064,0.0010686085043090062,0.011109590530395508,0.0009704837677823021,1.0,3,1,4,4,1,"{'alpha': 1.0, 'gamma': 3, 'lambda': 1, 'max_depth': 4, 'n_estimators': 4, 'subsample': 1}",0.2741752908499247,-0.036563621206356534,0.35979603906462737,0.27028123880866767,0.3872983346207417,0.25099745642752097,0.15100696051604984,1460,0.8280103501940665,0.4933700971832095,0.6778047101621039,0.808832374759944,0.5870756986180538,0.6790186461834755,0.128039443129444
30151,0.04553918838500977,0.001379636826916989,0.010609149932861328,0.00020003344361899285,1.0,3,1,9,4,1,"{'alpha': 1.0, 'gamma': 3, 'lambda': 1, 'max_depth': 9, 'n_estimators': 4, 'subsample': 1}",0.2741752908499247,-0.036563621206356534,0.35979603906462737,0.27028123880866767,0.3872983346207417,0.25099745642752097,0.15100696051604984,1460,0.8280103501940665,0.4933700971832095,0.6778047101621039,0.808832374759944,0.5870756986180538,0.6790186461834755,0.128039443129444
