,Name,Stage,Features Selected,Train MCC,Train Stdev,Test MCC,Test Stdev,Params
0,Random Forest Classifier,Baseline,572,0.8054535065473664,0.05237968430591577,0.616860218335922,0.1458386081844578,"{'ccp_alpha': 0.2, 'criterion': 'entropy', 'max_depth': 8, 'max_features': 1.0, 'n_estimators': 5}"
1,Random Forest Classifier,rfe,556,0.8649461032779436,0.043720298923886604,0.6058376517585947,0.07179994106156054,"{'ccp_alpha': 0.1, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 1.0, 'n_estimators': 9}"
2,Random Forest Classifier,PCA 75% variance,24,0.866567527952413,0.06828202517946928,0.5503200433114872,0.12265241132771776,"{'ccp_alpha': 0.1, 'criterion': 'entropy', 'max_depth': 4, 'max_features': 0.3, 'n_estimators': 17}"
3,Random Forest Classifier,PCA 80% variance,29,0.905052326991914,0.0446171300295891,0.583727583362549,0.08707582332927039,"{'ccp_alpha': 0.0, 'criterion': 'gini', 'max_depth': 4, 'max_features': 0.3, 'n_estimators': 13}"
4,Random Forest Classifier,PCA 85% variance,33,0.9561138424245609,0.014445124818179928,0.5267585325272461,0.19942782892979016,"{'ccp_alpha': 0.1, 'criterion': 'entropy', 'max_depth': 8, 'max_features': 0.3, 'n_estimators': 23}"
5,Random Forest Classifier,PCA 90% variance,39,0.7875868412955154,0.01754534244795726,0.4989659478012595,0.10548555946243761,"{'ccp_alpha': 0.2, 'criterion': 'entropy', 'max_depth': 7, 'max_features': 1.0, 'n_estimators': 23}"
6,Random Forest Classifier,PCA 95% variance,47,0.9935815114125264,0.012836977174947207,0.5234394965864665,0.11978600354680476,"{'ccp_alpha': 0.0, 'criterion': 'gini', 'max_depth': 8, 'max_features': 0.3, 'n_estimators': 23}"
7,Random Forest Classifier,PCA 100% variance,73,0.955750358809411,0.032359519824788116,0.5403933974134005,0.1620537603860313,"{'ccp_alpha': 0.0, 'criterion': 'gini', 'max_depth': 10, 'max_features': 0.3, 'n_estimators': 11}"
