,Name,Stage,Features Selected,Train MCC,Train Stdev,Test MCC,Test Stdev,Params
0,Random Forest Classifier,Baseline,572,0.7983283104159608,0.04959007495459171,0.5699149291846473,0.248170871635857,"{'ccp_alpha': 0.1, 'criterion': 'entropy', 'max_depth': 7, 'max_features': 'log2', 'n_estimators': 10}"
1,Random Forest Classifier,rfe,29,0.7027356475168794,0.075493317412913,0.5258815109065773,0.22306648135678075,"{'ccp_alpha': 0.0, 'criterion': 'gini', 'max_depth': 8, 'max_features': 'log2', 'n_estimators': 5}"
2,Random Forest Classifier,PCA 75% variance,8,0.7696190827633751,0.06977231928767517,0.5780909369721347,0.23455288819362152,"{'ccp_alpha': 0.0, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'n_estimators': 6}"
3,Random Forest Classifier,PCA 80% variance,10,0.791525236912066,0.05773529184375261,0.5264920270901022,0.28093040364594063,"{'ccp_alpha': 0.0, 'criterion': 'gini', 'max_depth': 6, 'max_features': 'sqrt', 'n_estimators': 17}"
4,Random Forest Classifier,PCA 85% variance,12,0.7382979765970263,0.0510103407402777,0.5170028086787793,0.25013974371450104,"{'ccp_alpha': 0.0, 'criterion': 'gini', 'max_depth': 3, 'max_features': 1.0, 'n_estimators': 19}"
5,Random Forest Classifier,PCA 90% variance,14,0.791525236912066,0.05773529184375261,0.5419741075814677,0.11667740517010285,"{'ccp_alpha': 0.0, 'criterion': 'gini', 'max_depth': 6, 'max_features': 'sqrt', 'n_estimators': 13}"
6,Random Forest Classifier,PCA 95% variance,17,0.7647888486251115,0.04741555676493489,0.5106498215828548,0.11480765454566993,"{'ccp_alpha': 0.0, 'criterion': 'gini', 'max_depth': 4, 'max_features': 0.3, 'n_estimators': 11}"
7,Random Forest Classifier,PCA 100% variance,29,0.7846630715887253,0.06218739375921485,0.483062267132201,0.10766157152706658,"{'ccp_alpha': 0.0, 'criterion': 'gini', 'max_depth': 8, 'max_features': 'sqrt', 'n_estimators': 9}"
