,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_gamma,param_lambda,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
1036,0.013899278640747071,0.0029221668795865116,0.0024995326995849608,1.548069294047158e-06,0.0,0,9,5,15,0.5,"{'alpha': 0.0, 'gamma': 0, 'lambda': 9, 'max_depth': 5, 'n_estimators': 15, 'subsample': 0.5}",0.3296342573721317,0.4762504762507144,0.6350006350009525,0.33756997551928847,0.45923114679577626,0.44753729818777266,0.11144293106996246,4735,0.8998552473449543,0.900937462695559,0.9007223872682951,0.8424263622307109,0.8369741309793852,0.8761831181037809,0.0298401952021191
15916,0.011399650573730468,0.0004897652599601235,0.0022001743316650392,0.0002449510393147379,0.6000000000000001,0,1,9,15,0.5,"{'alpha': 0.6000000000000001, 'gamma': 0, 'lambda': 1, 'max_depth': 9, 'n_estimators': 15, 'subsample': 0.5}",0.3296342573721317,0.4762504762507144,0.6350006350009525,0.33756997551928847,0.45923114679577626,0.44753729818777266,0.11144293106996246,4735,0.8998552473449543,0.900937462695559,0.9007223872682951,0.8424263622307109,0.8369741309793852,0.8761831181037809,0.0298401952021191
16540,0.012900257110595703,0.002354188090559328,0.0021999359130859377,0.0002442699700687249,0.6000000000000001,0,9,4,15,0.5,"{'alpha': 0.6000000000000001, 'gamma': 0, 'lambda': 9, 'max_depth': 4, 'n_estimators': 15, 'subsample': 0.5}",0.3296342573721317,0.4762504762507144,0.6350006350009525,0.33756997551928847,0.45923114679577626,0.44753729818777266,0.11144293106996246,4735,0.8998552473449543,0.900937462695559,0.9007223872682951,0.8424263622307109,0.8369741309793852,0.8761831181037809,0.0298401952021191
21772,0.012199592590332032,0.0010290022841346457,0.002199411392211914,0.00024596465163744723,0.8,0,9,5,15,0.5,"{'alpha': 0.8, 'gamma': 0, 'lambda': 9, 'max_depth': 5, 'n_estimators': 15, 'subsample': 0.5}",0.3296342573721317,0.4762504762507144,0.6350006350009525,0.33756997551928847,0.45923114679577626,0.44753729818777266,0.11144293106996246,4735,0.8998552473449543,0.900937462695559,0.9007223872682951,0.8424263622307109,0.8369741309793852,0.8761831181037809,0.0298401952021191
26764,0.011499309539794922,0.0008943092610090418,0.0020006179809570314,5.917393515582492e-07,1.0,0,5,10,15,0.5,"{'alpha': 1.0, 'gamma': 0, 'lambda': 5, 'max_depth': 10, 'n_estimators': 15, 'subsample': 0.5}",0.3296342573721317,0.4762504762507144,0.6350006350009525,0.33756997551928847,0.45923114679577626,0.44753729818777266,0.11144293106996246,4735,0.8998552473449543,0.900937462695559,0.9007223872682951,0.8424263622307109,0.8369741309793852,0.8761831181037809,0.0298401952021191
21820,0.013099956512451171,0.001157359818993038,0.002199602127075195,0.00024493214887551967,0.8,0,9,6,15,0.5,"{'alpha': 0.8, 'gamma': 0, 'lambda': 9, 'max_depth': 6, 'n_estimators': 15, 'subsample': 0.5}",0.3296342573721317,0.4762504762507144,0.6350006350009525,0.33756997551928847,0.45923114679577626,0.44753729818777266,0.11144293106996246,4735,0.8998552473449543,0.900937462695559,0.9007223872682951,0.8424263622307109,0.8369741309793852,0.8761831181037809,0.0298401952021191
21916,0.014299726486206055,0.003443394401190883,0.0023998737335205076,0.00020024852392600207,0.8,0,9,8,15,0.5,"{'alpha': 0.8, 'gamma': 0, 'lambda': 9, 'max_depth': 8, 'n_estimators': 15, 'subsample': 0.5}",0.3296342573721317,0.4762504762507144,0.6350006350009525,0.33756997551928847,0.45923114679577626,0.44753729818777266,0.11144293106996246,4735,0.8998552473449543,0.900937462695559,0.9007223872682951,0.8424263622307109,0.8369741309793852,0.8761831181037809,0.0298401952021191
16348,0.013800334930419923,0.0028738232624052973,0.0022003173828125,0.0002448342387098438,0.6000000000000001,0,5,9,15,0.5,"{'alpha': 0.6000000000000001, 'gamma': 0, 'lambda': 5, 'max_depth': 9, 'n_estimators': 15, 'subsample': 0.5}",0.3296342573721317,0.4762504762507144,0.6350006350009525,0.33756997551928847,0.45923114679577626,0.44753729818777266,0.11144293106996246,4735,0.8998552473449543,0.900937462695559,0.9007223872682951,0.8424263622307109,0.8369741309793852,0.8761831181037809,0.0298401952021191
26908,0.012199640274047852,0.0011228324640757698,0.002200031280517578,0.0002447762448033702,1.0,0,9,4,15,0.5,"{'alpha': 1.0, 'gamma': 0, 'lambda': 9, 'max_depth': 4, 'n_estimators': 15, 'subsample': 0.5}",0.3296342573721317,0.4762504762507144,0.6350006350009525,0.33756997551928847,0.45923114679577626,0.44753729818777266,0.11144293106996246,4735,0.8998552473449543,0.900937462695559,0.9007223872682951,0.8424263622307109,0.8369741309793852,0.8761831181037809,0.0298401952021191
16204,0.011199951171875,0.0007483919626029868,0.002299594879150391,0.000244931452639849,0.6000000000000001,0,5,6,15,0.5,"{'alpha': 0.6000000000000001, 'gamma': 0, 'lambda': 5, 'max_depth': 6, 'n_estimators': 15, 'subsample': 0.5}",0.3296342573721317,0.4762504762507144,0.6350006350009525,0.33756997551928847,0.45923114679577626,0.44753729818777266,0.11144293106996246,4735,0.8998552473449543,0.900937462695559,0.9007223872682951,0.8424263622307109,0.8369741309793852,0.8761831181037809,0.0298401952021191
