,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_ccp_alpha,param_criterion,param_max_depth,param_max_features,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
979,0.02984342575073242,0.0034953132826729956,0.0073795318603515625,0.000952179774794943,0.0,entropy,3,sqrt,20,"{'ccp_alpha': 0.0, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 'sqrt', 'n_estimators': 20}",0.32995600879804493,0.4220811446494876,0.3296342573721317,0.34992710611188255,0.3900119595344697,0.36432209529320325,0.036297566368664345,178,0.967907557062632,0.9049725810507373,0.8095656586160156,0.9380086085197582,0.9374690909223261,0.9115846992342937,0.05475781913934181
3127,0.04532942771911621,0.0018258135049097598,0.0075261592864990234,0.0023949341016046917,0.1,entropy,7,1.0,8,"{'ccp_alpha': 0.1, 'criterion': 'entropy', 'max_depth': 7, 'max_features': 1.0, 'n_estimators': 8}",0.32995600879804493,0.3296342573721317,0.36293309315564887,0.38399085873473177,0.2744302150984869,0.3361888866318089,0.037138192093589095,371,0.967907557062632,0.935340022296544,0.9027433267317767,0.9397114907207436,0.905367127487688,0.9302139048598768,0.02412172316405474
958,0.045982980728149415,0.005920467636048124,0.008591461181640624,0.0024253811878218634,0.0,entropy,2,0.3,23,"{'ccp_alpha': 0.0, 'criterion': 'entropy', 'max_depth': 2, 'max_features': 0.3, 'n_estimators': 23}",0.32995600879804493,0.2333141313143457,0.3592106040535498,0.34992710611188255,0.3131121455425747,0.3171039991640795,0.044837871328304156,544,0.935340022296544,0.807391492223792,0.8020178132913013,0.7465923886177563,0.840904482623226,0.826449239810524,0.06229504889228276
3084,0.026673364639282226,0.003016585945772505,0.007801628112792969,0.0013960730842615984,0.1,entropy,7,sqrt,13,"{'ccp_alpha': 0.1, 'criterion': 'entropy', 'max_depth': 7, 'max_features': 'sqrt', 'n_estimators': 13}",0.32995600879804493,0.36293309315564887,0.36293309315564887,0.266198568749975,0.4023739080814782,0.3448789343881592,0.04554310253534631,298,0.9362510162412889,0.8693697140381191,0.8397170405438027,0.9377637130801688,0.9368799484870068,0.9039962864780773,0.0414554288250926
5078,0.04636540412902832,0.003491285673708489,0.008840131759643554,0.0026540561686278132,0.2,entropy,9,0.3,15,"{'ccp_alpha': 0.2, 'criterion': 'entropy', 'max_depth': 9, 'max_features': 0.3, 'n_estimators': 15}",0.32995600879804493,0.27419354838709675,0.3592106040535498,0.34992710611188255,0.4206670706315453,0.34679086759642386,0.047276976315579,287,0.9021987310230968,0.8039734764095122,0.8013677674242137,0.7451696733241778,0.7103829952149817,0.7926185286791964,0.06515731977445223
4394,0.012219524383544922,0.0013965225400124676,0.007180500030517578,0.0012598511245139183,0.2,entropy,2,0.3,3,"{'ccp_alpha': 0.2, 'criterion': 'entropy', 'max_depth': 2, 'max_features': 0.3, 'n_estimators': 3}",0.31750031750047625,0.3427101402346148,0.3592106040535498,0.430730492253948,0.27789561413623565,0.34560943363576496,0.05062465036000094,295,0.8737954317281383,0.625976072575348,0.6321224905483936,0.5789721841704807,0.774529671302575,0.6970791700649872,0.10995589850633809
1919,0.05180821418762207,0.005098745476544016,0.007639789581298828,0.0009487050241507173,0.1,gini,3,0.3,24,"{'ccp_alpha': 0.1, 'criterion': 'gini', 'max_depth': 3, 'max_features': 0.3, 'n_estimators': 24}",0.32995600879804493,0.36293309315564887,0.31133467586669866,0.34992710611188255,0.2193817272381392,0.3147065222340828,0.05078784185403894,570,0.836577273299396,0.6974678175922755,0.7371359765401085,0.7154742651378921,0.6411345030179249,0.7255579671175194,0.06399593031409866
1813,0.03011298179626465,0.0035891558776507595,0.006578636169433594,0.00035206749027368327,0.1,gini,2,0.3,14,"{'ccp_alpha': 0.1, 'criterion': 'gini', 'max_depth': 2, 'max_features': 0.3, 'n_estimators': 14}",0.32995600879804493,0.3592106040535498,0.4786497381671772,0.38399085873473177,0.4206670706315453,0.3944948560770098,0.05155114781150424,73,0.767995373989632,0.6282674499085009,0.5501984764949578,0.7438455264862242,0.7092518985529458,0.6799117450864521,0.08024931646236104
223,0.01792292594909668,0.0056582542226056385,0.006937837600708008,0.001997850431655961,0.0,gini,4,log2,8,"{'ccp_alpha': 0.0, 'criterion': 'gini', 'max_depth': 4, 'max_features': 'log2', 'n_estimators': 8}",0.49813548138671787,0.4786497381671772,0.4816466835729722,0.38399085873473177,0.3780756226875627,0.4440996769098324,0.05195305258801423,19,0.9355283656723576,0.805641191803947,0.8033756215602426,0.8767082677079142,0.7859061528298816,0.8414319199148685,0.0564108689728326
2587,0.05249886512756348,0.008036637124259546,0.00822138786315918,0.0016228697516686963,0.1,gini,10,0.3,20,"{'ccp_alpha': 0.1, 'criterion': 'gini', 'max_depth': 10, 'max_features': 0.3, 'n_estimators': 20}",0.32995600879804493,0.2333141313143457,0.31750031750047625,0.34992710611188255,0.2193817272381392,0.2900158581925777,0.05318690637317747,897,0.869780116657943,0.7002473771964275,0.6992305404317226,0.679363930113824,0.6785200716868816,0.7254284072173597,0.07277383665647118
2387,0.033797168731689455,0.008318461413148655,0.006779861450195312,0.0005932162497628296,0.1,gini,8,0.3,12,"{'ccp_alpha': 0.1, 'criterion': 'gini', 'max_depth': 8, 'max_features': 0.3, 'n_estimators': 12}",0.32995600879804493,0.33505481671702403,0.31750031750047625,0.1865117742382477,0.3131121455425747,0.2964270125592735,0.055534022548006275,803,0.9049725810507373,0.6281439358556494,0.6321224905483936,0.6770013479991197,0.6742344408001225,0.7032949592508045,0.10288141472461261
2481,0.02515072822570801,0.0015922900669130163,0.006962871551513672,0.0011076451425602813,0.1,gini,9,0.3,10,"{'ccp_alpha': 0.1, 'criterion': 'gini', 'max_depth': 9, 'max_features': 0.3, 'n_estimators': 10}",0.49813548138671787,0.3592106040535498,0.3592106040535498,0.34992710611188255,0.4206670706315453,0.39743017324744906,0.05631966763659875,71,0.6980722779481275,0.6975830227138526,0.5487354001746687,0.811076885443067,0.6411345030179249,0.6793204178595281,0.08550500883455303
1916,0.04737401008605957,0.00741941837198248,0.007038736343383789,0.00032767774891552455,0.1,gini,3,0.3,21,"{'ccp_alpha': 0.1, 'criterion': 'gini', 'max_depth': 3, 'max_features': 0.3, 'n_estimators': 21}",0.49813548138671787,0.3592106040535498,0.3427101402346148,0.34992710611188255,0.4206670706315453,0.39413008048366205,0.058887381153851906,76,0.935340022296544,0.6970235074697545,0.6992657562375263,0.642412045601739,0.6411345030179249,0.7230351669246977,0.10910797346363153
4373,0.03292522430419922,0.004772786422693147,0.009291553497314453,0.005527042488094442,0.2,entropy,2,1.0,6,"{'ccp_alpha': 0.2, 'criterion': 'entropy', 'max_depth': 2, 'max_features': 1.0, 'n_estimators': 6}",0.32995600879804493,0.27419354838709675,0.3592106040535498,0.42857142857142855,0.2669258885993638,0.3317714956818968,0.05940808100058381,403,0.9362510162412889,0.7673667941172609,0.6983394332670172,0.7802031779239458,0.7417792168963655,0.7847879276891757,0.08073248963212162
201,0.026639556884765624,0.015042058893805109,0.005589008331298828,0.0002966262117706612,0.0,gini,4,sqrt,10,"{'ccp_alpha': 0.0, 'criterion': 'gini', 'max_depth': 4, 'max_features': 'sqrt', 'n_estimators': 10}",0.32995600879804493,0.3733643283161719,0.19572034031470317,0.266198568749975,0.27789561413623565,0.2886269720630261,0.06023013591743146,916,0.967907557062632,0.9038611199011745,0.967907557062632,0.8760337257353301,0.9372340425531915,0.9305888004629921,0.036111392987474296
2895,0.02648296356201172,0.0020112340707687634,0.0067230224609375,0.00022987317928108795,0.1,entropy,5,sqrt,16,"{'ccp_alpha': 0.1, 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 16}",0.32995600879804493,0.3296342573721317,0.20377359689625746,0.34992710611188255,0.22485600745729664,0.28762939532712267,0.06067824744913485,927,0.9021987310230968,0.8700606854724083,0.9362510162412889,0.8762435938512099,0.905608457003184,0.8980724967182375,0.023632936464083324
4948,0.03152017593383789,0.003558839671114492,0.006848955154418945,0.00047144098150783155,0.2,entropy,8,1.0,5,"{'ccp_alpha': 0.2, 'criterion': 'entropy', 'max_depth': 8, 'max_features': 1.0, 'n_estimators': 5}",0.32995600879804493,0.38854919337165644,0.3592106040535498,0.38399085873473177,0.2223243229499719,0.33680619758159097,0.06092407077070305,366,0.8018996264920133,0.836577273299396,0.7351183283039049,0.7562193966997133,0.7909430338743191,0.7841515317338693,0.035479675741849126
2390,0.036174440383911134,0.005867985769200579,0.007904052734375,0.001887097696017379,0.1,gini,8,0.3,15,"{'ccp_alpha': 0.1, 'criterion': 'gini', 'max_depth': 8, 'max_features': 0.3, 'n_estimators': 15}",0.17434741848535126,0.3296342573721317,0.31133467586669866,0.34992710611188255,0.3131121455425747,0.29567112067572776,0.062235333425173504,815,0.8013677674242137,0.7419473047988184,0.7344762264916505,0.7476345567205134,0.6469914426758667,0.7344834596222126,0.04971322570809492
2485,0.03492693901062012,0.007462363643103679,0.007926273345947265,0.002696099326982281,0.1,gini,9,0.3,14,"{'ccp_alpha': 0.1, 'criterion': 'gini', 'max_depth': 9, 'max_features': 0.3, 'n_estimators': 14}",0.49813548138671787,0.493914580573631,0.492552054996952,0.34992710611188255,0.39053938137319943,0.4450137208884765,0.06242119303808088,18,0.8691733242198493,0.6245055463540673,0.5883245357980731,0.7526682888890602,0.7750964471065862,0.7219536284735272,0.10275607181123018
1820,0.04671158790588379,0.007315407696787891,0.007899141311645508,0.001282109901364284,0.1,gini,2,0.3,21,"{'ccp_alpha': 0.1, 'criterion': 'gini', 'max_depth': 2, 'max_features': 0.3, 'n_estimators': 21}",0.17434741848535126,0.32995600879804493,0.31750031750047625,0.34992710611188255,0.3131121455425747,0.29696859928766595,0.06262729780385645,794,0.8358481297046798,0.775742292388556,0.6643225604646941,0.743853396572794,0.775533611282203,0.7590599980825854,0.05595090499546038
2393,0.045932579040527347,0.006974390215754824,0.008968067169189454,0.0034196372442079643,0.1,gini,8,0.3,18,"{'ccp_alpha': 0.1, 'criterion': 'gini', 'max_depth': 8, 'max_features': 0.3, 'n_estimators': 18}",0.19572034031470317,0.33505481671702403,0.31133467586669866,0.34992710611188255,0.2193817272381392,0.2822837332496895,0.06269649713679509,988,0.9024397572846347,0.5882877006897881,0.703956168128773,0.7202285325607101,0.742544494981393,0.7314913307290598,0.10073515021108138
3025,0.01573920249938965,0.002368444822331104,0.007359123229980469,0.0013247008929734797,0.1,entropy,6,1.0,2,"{'ccp_alpha': 0.1, 'criterion': 'entropy', 'max_depth': 6, 'max_features': 1.0, 'n_estimators': 2}",0.49813548138671787,0.3733643283161719,0.4762504762507144,0.34992710611188255,0.49047531817192297,0.43763054204748186,0.06287599902700096,20,0.802953934000978,0.7328988932751118,0.7327599966159025,0.6488888028689521,0.6373482746133362,0.7109699802748561,0.061140752225042165
2989,0.022985076904296874,0.0009189587799314504,0.007180404663085937,0.0011846664599591153,0.1,entropy,6,sqrt,14,"{'ccp_alpha': 0.1, 'criterion': 'entropy', 'max_depth': 6, 'max_features': 'sqrt', 'n_estimators': 14}",0.17434741848535126,0.3296342573721317,0.33505481671702403,0.34992710611188255,0.31006201860620214,0.29980512345851834,0.06401464033354241,757,0.9362510162412889,0.9049822963973558,0.8712613352569397,0.9060002175986097,0.8728949934318986,0.8982779717852185,0.024169101735713242
203,0.02151637077331543,0.00711397854508038,0.01524801254272461,0.011960599642326847,0.0,gini,4,sqrt,12,"{'ccp_alpha': 0.0, 'criterion': 'gini', 'max_depth': 4, 'max_features': 'sqrt', 'n_estimators': 12}",0.49813548138671787,0.4816466835729722,0.36293309315564887,0.38399085873473177,0.5288981043238034,0.45112084423477483,0.06553627934879515,10,0.967907557062632,0.967907557062632,0.9049725810507373,0.9691169433036153,0.9688622498696908,0.9557533776698616,0.02539513683954175
2486,0.03829383850097656,0.006887834425705684,0.009131860733032227,0.004594566681878007,0.1,gini,9,0.3,15,"{'ccp_alpha': 0.1, 'criterion': 'gini', 'max_depth': 9, 'max_features': 0.3, 'n_estimators': 15}",0.49813548138671787,0.33942211665106536,0.31750031750047625,0.34992710611188255,0.4206670706315453,0.38513041845633744,0.06623496131947842,106,0.697234878848411,0.661154412367543,0.663868063294698,0.6823957796629649,0.7075964142550623,0.6824499096857358,0.018164405614195335
2899,0.031596040725708006,0.0013883014046744038,0.009186029434204102,0.0026743128196820196,0.1,entropy,5,sqrt,20,"{'ccp_alpha': 0.1, 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 20}",0.32995600879804493,0.33505481671702403,0.21997067253202995,0.38399085873473177,0.2193817272381392,0.297670816803994,0.0664191849926645,784,0.9021987310230968,0.8355394617245749,0.869780116657943,0.9062574755263487,0.8739343806350327,0.8775420331133992,0.025573454563358976
1805,0.013931512832641602,0.0008373715327516188,0.009575748443603515,0.005111731352067123,0.1,gini,2,0.3,6,"{'ccp_alpha': 0.1, 'criterion': 'gini', 'max_depth': 2, 'max_features': 0.3, 'n_estimators': 6}",0.33942211665106536,0.492552054996952,0.31750031750047625,0.34992710611188255,0.31006201860620214,0.36189272277331563,0.06689853923529736,189,0.7733974881181306,0.6655552239186713,0.5487354001746687,0.7176125252583843,0.7750964471065862,0.6960794169152882,0.08405645195587368
2008,0.038502740859985354,0.004124009765923939,0.009535408020019532,0.003278627931416109,0.1,gini,4,0.3,17,"{'ccp_alpha': 0.1, 'criterion': 'gini', 'max_depth': 4, 'max_features': 0.3, 'n_estimators': 17}",0.3296342573721317,0.49813548138671787,0.3427101402346148,0.34992710611188255,0.3131121455425747,0.36670382612958435,0.06689941174182681,164,0.8355394617245749,0.6684754671637944,0.7702437434044402,0.7122863520691212,0.6411345030179249,0.7255359054759711,0.07022053002124351
1516,0.01762223243713379,0.003647984765143263,0.006373739242553711,0.0013303820086912755,0.0,entropy,8,0.3,5,"{'ccp_alpha': 0.0, 'criterion': 'entropy', 'max_depth': 8, 'max_features': 0.3, 'n_estimators': 5}",0.3296342573721317,0.3592106040535498,0.5161290322580645,0.34992710611188255,0.4164043862150075,0.3942610772021272,0.06739849717236186,75,0.9373758207773942,0.967907557062632,0.9359347225627245,0.9060002175986097,0.8483083206701187,0.919105327734296,0.04045406569099864
2365,0.05854153633117676,0.006119615627118644,0.006569099426269531,0.0005240691884455162,0.1,gini,8,1.0,14,"{'ccp_alpha': 0.1, 'criterion': 'gini', 'max_depth': 8, 'max_features': 1.0, 'n_estimators': 14}",0.17434741848535126,0.3427101402346148,0.31750031750047625,0.34992710611188255,0.3558350347521794,0.3080640034169009,0.06812358579481662,651,0.8688690963738359,0.8391662776410229,0.6643225604646941,0.8142721158180253,0.7103829952149817,0.7794026091025119,0.07848433680181097
3284,0.034303903579711914,0.0011626761701609403,0.010019254684448243,0.003499785793767149,0.1,entropy,9,sqrt,21,"{'ccp_alpha': 0.1, 'criterion': 'entropy', 'max_depth': 9, 'max_features': 'sqrt', 'n_estimators': 21}",0.32995600879804493,0.3592106040535498,0.36293309315564887,0.1865117742382477,0.3638034375544995,0.32048298355999816,0.06814180106565716,513,0.967907557062632,0.9049725810507373,0.9362510162412889,0.9380086085197582,0.9374690909223261,0.9369217707593485,0.01991381612434608
953,0.04160308837890625,0.007290263104790231,0.007963991165161133,0.0016951023943693132,0.0,entropy,2,0.3,18,"{'ccp_alpha': 0.0, 'criterion': 'entropy', 'max_depth': 2, 'max_features': 0.3, 'n_estimators': 18}",0.20377359689625746,0.24608103457202238,0.3296342573721317,0.38399085873473177,0.3638034375544995,0.30545663702592857,0.06931296163591634,689,0.9024397572846347,0.8720241785838646,0.8720241785838646,0.7849581299519468,0.7775675101179246,0.8418027509044469,0.05071684732877507
