,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_ccp_alpha,param_criterion,param_max_depth,param_max_features,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
2672,0.022000455856323244,0.0005475965745260676,0.007499885559082031,0.000999236179403321,0.1,entropy,2,0.3,9,"{'ccp_alpha': 0.1, 'criterion': 'entropy', 'max_depth': 2, 'max_features': 0.3, 'n_estimators': 9}",0.2695690340429192,0.1875916198442167,0.3258930709700556,0.276432802575278,0.3436215967445456,0.280621624835403,0.0544293819907753,211,0.8178283552957103,0.7909796859778212,0.673338940896019,0.7957424350112057,0.7618036604793802,0.7679386155320274,0.05055623710946736
2579,0.02609906196594238,0.0002003488278240403,0.007201337814331054,0.00024477708081569897,0.1,gini,10,0.3,12,"{'ccp_alpha': 0.1, 'criterion': 'gini', 'max_depth': 10, 'max_features': 0.3, 'n_estimators': 12}",0.24618298195866545,0.25347238853226545,0.38969154998823285,0.20604084592303354,0.31693284552319373,0.28246412238507823,0.06431667446749614,195,0.6579583447160954,0.6917948718883771,0.5590903167495709,0.6722741807951343,0.6722667173443475,0.650676886298705,0.0470411990314021
4758,0.03690018653869629,0.0055625105369160755,0.006600284576416015,0.00019972502963900256,0.2,entropy,6,1.0,7,"{'ccp_alpha': 0.2, 'criterion': 'entropy', 'max_depth': 6, 'max_features': 1.0, 'n_estimators': 7}",0.28426762180748055,0.15075567228888181,0.296078262731896,0.3335899410182448,0.21912524504463884,0.2567633485782284,0.06458905030513469,414,0.8185241977675164,0.8825756007200307,0.7255593383396685,0.7633439645197734,0.7024304356745233,0.7784867074043025,0.06519611011997946
4402,0.03119974136352539,0.00378833011090717,0.007500123977661133,0.0010493021598457783,0.2,entropy,2,0.3,11,"{'ccp_alpha': 0.2, 'criterion': 'entropy', 'max_depth': 2, 'max_features': 0.3, 'n_estimators': 11}",0.2695690340429192,0.296078262731896,0.15075567228888181,0.2823419577959951,0.3671115491071762,0.2731712951933737,0.06990302216108049,254,0.7237647086186884,0.8199202949161607,0.6338130089657431,0.5845602713310938,0.6354213193663132,0.6794959206395997,0.08333187491726006
4686,0.02250046730041504,0.002627438889690237,0.006799650192260742,0.0005995280511485421,0.2,entropy,5,0.3,7,"{'ccp_alpha': 0.2, 'criterion': 'entropy', 'max_depth': 5, 'max_features': 0.3, 'n_estimators': 7}",0.28426762180748055,0.38969154998823285,0.38969154998823285,0.25930372530182266,0.19920476822239894,0.3044318430616336,0.07490569452447643,103,0.8190494723649262,0.8181623428976118,0.6754271127858583,0.7708711958609733,0.6347164059123954,0.7436453059643531,0.07549709044937912
2721,0.01900010108947754,0.0005480748623430664,0.00729985237121582,0.0005998854109157404,0.1,entropy,3,log2,10,"{'ccp_alpha': 0.1, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 'log2', 'n_estimators': 10}",0.28426762180748055,0.11134044285378082,0.24618298195866545,0.2823419577959951,0.3386481059780782,0.2525562220788,0.07653382244478817,464,0.7307931122154179,0.8172061866095711,0.6374343536841828,0.798419840918495,0.6067609595849478,0.7181228906025229,0.08406872660314464
874,0.01930060386657715,0.0004001985099837042,0.008800554275512695,0.0020645086853764635,0.0,entropy,2,sqrt,11,"{'ccp_alpha': 0.0, 'criterion': 'entropy', 'max_depth': 2, 'max_features': 'sqrt', 'n_estimators': 11}",0.40004734568283135,0.2695690340429192,0.28426762180748055,0.2823419577959951,0.4687050089150529,0.3409861936488558,0.0794441551396355,33,0.710517260981104,0.5985979737794942,0.7139541492183071,0.689585421974885,0.7641156000740281,0.6953540812055637,0.0542200198849964
33,0.016999149322509767,0.00031522566691578673,0.007100582122802734,0.00020039611306754026,0.0,gini,2,log2,10,"{'ccp_alpha': 0.0, 'criterion': 'gini', 'max_depth': 2, 'max_features': 'log2', 'n_estimators': 10}",0.09869275424396534,0.25347238853226545,0.2884526489088942,0.28038607704602214,0.3386481059780782,0.2519303949418451,0.08142200508105488,471,0.7635742417656841,0.6469179420889456,0.7020090731048241,0.6914072066436306,0.6048067816155016,0.6817430490437172,0.053539572459738984
4799,0.05909872055053711,0.0021997908469070116,0.00870051383972168,0.0009276910674894628,0.2,entropy,6,0.3,24,"{'ccp_alpha': 0.2, 'criterion': 'entropy', 'max_depth': 6, 'max_features': 0.3, 'n_estimators': 24}",0.14484136487558028,0.2695690340429192,0.38969154998823285,0.2823419577959951,0.3386481059780782,0.2850184025361611,0.08213167612970547,184,0.8509675741544641,0.854389253063811,0.7353286526793575,0.8832102101699922,0.7314441101164993,0.8110679600368249,0.06441990072278352
4486,0.09630036354064941,0.008140168617801072,0.008099555969238281,0.0004889090700249315,0.2,entropy,3,1.0,23,"{'ccp_alpha': 0.2, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 1.0, 'n_estimators': 23}",0.14976057446828844,0.2695690340429192,0.4039816339161795,0.276432802575278,0.23145502494313785,0.26623981398916063,0.08229846227922775,324,0.8801097158060133,0.878978900383242,0.7992055197649269,0.8533246336870188,0.8224151501284103,0.8468067839539224,0.03177245619620347
