,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_ccp_alpha,param_criterion,param_max_depth,param_max_features,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
773,0.005917692184448242,0.0014932601155530766,0.0025607585906982423,2.8459469631686102e-05,0.0,gini,10,sqrt,6,"{'ccp_alpha': 0.0, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'n_estimators': 6}",0.21004201260420147,0.38969154998823285,0.36991501890585793,0.2823419577959951,0.37052413631667824,0.32450293512219314,0.0682768110179153,42,0.9119262811590247,0.9436853723733581,0.885333824827884,0.9143291778242709,0.9443103998023932,0.9199170111973862,0.022140663171846178
460,0.007775592803955078,0.0025634817264567314,0.0025476455688476563,1.6074858854565895e-05,0.0,gini,6,0.3,5,"{'ccp_alpha': 0.0, 'criterion': 'gini', 'max_depth': 6, 'max_features': 0.3, 'n_estimators': 5}",0.15006126199969524,0.24618298195866545,0.296078262731896,0.3611730459561101,0.37052413631667824,0.284803937792609,0.08118432167468381,131,0.912265700804065,0.8517850977197995,0.9412360688956434,0.8568712410271581,0.8833991672341279,0.8891114551361587,0.03381837680572177
4624,0.016181278228759765,0.010065648691199417,0.0029245853424072266,5.5228900935031155e-05,0.2,entropy,5,sqrt,17,"{'ccp_alpha': 0.2, 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'n_estimators': 17}",0.2970442628930023,0.25051599642100686,0.4419799999392736,0.4132996237946096,0.23288900389583278,0.327145777388745,0.0851727042833615,38,0.788778519521548,0.6990014319114686,0.791792947546456,0.7105981588953068,0.7030520430599212,0.7386446201869401,0.04233950986437426
2692,0.0061226367950439455,0.0024873246650780802,0.002754020690917969,0.00046875203687565543,0.1,entropy,3,sqrt,5,"{'ccp_alpha': 0.1, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 'sqrt', 'n_estimators': 5}",0.3078967686872781,0.11134044285378082,0.38969154998823285,0.23862250691966452,0.37052413631667824,0.28361508095312693,0.1010919227206375,137,0.8227549364626892,0.7613836647999705,0.6695525636831496,0.7210714591543996,0.6429425271754855,0.7235410302551389,0.06433107519255617
4726,0.01704854965209961,0.0035527535540564727,0.0031099319458007812,3.7956058080046496e-05,0.2,entropy,6,sqrt,23,"{'ccp_alpha': 0.2, 'criterion': 'entropy', 'max_depth': 6, 'max_features': 'sqrt', 'n_estimators': 23}",0.3217979514674192,0.4345240946267408,0.2695690340429192,0.274981157418816,0.5439115309192039,0.36895675369501985,0.10568021045690147,8,0.8547861759734404,0.6679838204039458,0.8230540940210181,0.7698693154055182,0.7030520430599212,0.7637490897727688,0.07028144855014584
1543,0.008696794509887695,0.0032945028759539014,0.0026288509368896486,3.9410930073613846e-05,0.0,entropy,9,sqrt,8,"{'ccp_alpha': 0.0, 'criterion': 'entropy', 'max_depth': 9, 'max_features': 'sqrt', 'n_estimators': 8}",0.2475368857441686,0.24618298195866545,0.4345240946267408,0.10186932065428747,0.2896520413957854,0.26395306487592957,0.10640612812192674,208,0.9407461457972747,0.9436853723733581,0.9426828243857794,0.9723902000962474,0.8848298151083008,0.9368668715521922,0.028513604274706967
3146,0.005889463424682617,0.0014476879657279642,0.002452564239501953,3.525384525012447e-05,0.1,entropy,7,0.3,3,"{'ccp_alpha': 0.1, 'criterion': 'entropy', 'max_depth': 7, 'max_features': 0.3, 'n_estimators': 3}",0.1105140711413677,0.24618298195866545,0.4020151261036848,0.3611730459561101,0.3687409228350686,0.29772522959897935,0.10737770508081193,100,0.9119262811590247,0.8009118541033434,0.793830968299572,0.7743985216679078,0.7973354702623963,0.8156806190984488,0.048988788878831645
4798,0.026187801361083986,0.0035532016398098177,0.004398727416992187,0.0025462823975195693,0.2,entropy,6,0.3,23,"{'ccp_alpha': 0.2, 'criterion': 'entropy', 'max_depth': 6, 'max_features': 0.3, 'n_estimators': 23}",0.320844473959874,0.15075567228888181,0.20935894733965593,0.46084037168961867,0.22662980454966827,0.27368585396553974,0.10836494009968614,174,0.9415231339426009,0.8222071911539226,0.8817946924743395,0.8568712410271581,0.798693927765419,0.8602180372726881,0.04963327978812365
555,0.006532478332519531,0.0014184300099424794,0.003522348403930664,0.0020563878922746186,0.0,gini,7,0.3,4,"{'ccp_alpha': 0.0, 'criterion': 'gini', 'max_depth': 7, 'max_features': 0.3, 'n_estimators': 4}",0.2289220045071188,0.296078262731896,0.38634556974669615,0.08411582311380665,0.37582301400141443,0.2742569348201864,0.11096359685878508,171,0.8844181828381452,0.8236321089366462,0.885764334881576,0.8612859534777659,0.8269969581271475,0.8564195076522563,0.026867924844877877
487,0.008167791366577148,0.0029983708550018837,0.005667448043823242,0.003981640018791939,0.0,gini,7,sqrt,8,"{'ccp_alpha': 0.0, 'criterion': 'gini', 'max_depth': 7, 'max_features': 'sqrt', 'n_estimators': 8}",0.320844473959874,0.4345240946267408,0.11195276887997478,0.38895558795273394,0.34407069330646306,0.3200695237451573,0.11111649650835657,52,0.9709901832329761,0.9712490823305877,0.9119262811590247,0.9454757578040066,0.9443103998023932,0.9487903408657978,0.021850598619623497
