,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_ccp_alpha,param_criterion,param_max_depth,param_max_features,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
2467,0.02197418212890625,0.0030304171061658505,0.0014787673950195312,0.000951836132926853,0.1,gini,9,1.0,20,"{'ccp_alpha': 0.1, 'criterion': 'gini', 'max_depth': 9, 'max_features': 1.0, 'n_estimators': 20}",0.2695690340429192,0.24618298195866545,0.4020151261036848,0.3611730459561101,0.23145502494313785,0.3020790426009035,0.06730281441411703,115,0.8182347029359398,0.7870006894869613,0.6333263820554589,0.7340083079031701,0.6982922907089462,0.7341724746180953,0.06529108277430998
4493,0.0052392005920410155,0.0015582758280573387,0.0008534908294677735,0.0005371312564015037,0.2,entropy,3,0.3,6,"{'ccp_alpha': 0.2, 'criterion': 'entropy', 'max_depth': 3, 'max_features': 0.3, 'n_estimators': 6}",0.296078262731896,0.24618298195866545,0.41932960851120765,0.4402448337309984,0.4008918628686366,0.36054550996028084,0.07572343682254033,17,0.7239536729258511,0.7573571309889096,0.57578762807727,0.7411634953042774,0.6681252418683324,0.6932774338329281,0.06599515335667075
2611,0.011122465133666992,0.0021977627760100833,0.0012534141540527343,0.00047107006641432876,0.1,entropy,2,sqrt,20,"{'ccp_alpha': 0.1, 'criterion': 'entropy', 'max_depth': 2, 'max_features': 'sqrt', 'n_estimators': 20}",0.28426762180748055,0.40004734568283135,0.40004734568283135,0.2823419577959951,0.1690308509457033,0.3071470243829683,0.08657456341302987,96,0.748888641181846,0.7353286526793575,0.47243867780526516,0.6161493690610871,0.7017633145043237,0.6549137310463758,0.10226685449534875
957,0.014565849304199218,0.0027363397547904866,0.0015222549438476563,0.0009935657743922821,0.0,entropy,2,0.3,22,"{'ccp_alpha': 0.0, 'criterion': 'entropy', 'max_depth': 2, 'max_features': 0.3, 'n_estimators': 22}",0.13466054463872648,0.25347238853226545,0.26932108927745296,0.20754716981132076,0.4008918628686366,0.25317861102568046,0.08741696765131458,404,0.8512479478180957,0.8512479478180957,0.7072691394815699,0.7340083079031701,0.8252192692835159,0.7937985224608894,0.06107428289268385
1974,0.008115768432617188,0.0016846809715831638,0.00065155029296875,4.979225757698154e-05,0.1,gini,4,1.0,7,"{'ccp_alpha': 0.1, 'criterion': 'gini', 'max_depth': 4, 'max_features': 1.0, 'n_estimators': 7}",0.13466054463872648,0.296078262731896,0.4020151261036848,0.24089383065593703,0.21912524504463884,0.2585546018349766,0.08854971662816934,359,0.7239536729258511,0.7329847570901816,0.6612401236486788,0.7395499736093983,0.6670414117765034,0.7049539878101225,0.03373976774010912
4564,0.007193088531494141,0.0019461020115960714,0.0008289813995361328,0.0005143870318325762,0.2,entropy,4,1.0,5,"{'ccp_alpha': 0.2, 'criterion': 'entropy', 'max_depth': 4, 'max_features': 1.0, 'n_estimators': 5}",0.2995211489365769,0.30483638224685217,0.38969154998823285,0.16757831697804315,0.1336306209562122,0.2590516038211834,0.09476139583244524,355,0.7020090731048241,0.7869487498986777,0.7275701188918313,0.7947614443658718,0.8231482705171932,0.7668875313556798,0.04494385732175185
2191,0.006697559356689453,0.002901798857817631,0.0006441116333007812,2.869418858528699e-05,0.1,gini,6,0.3,8,"{'ccp_alpha': 0.1, 'criterion': 'gini', 'max_depth': 6, 'max_features': 0.3, 'n_estimators': 8}",0.24618298195866545,0.25347238853226545,0.5222329678670935,0.28038607704602214,0.3086066999241838,0.3221762230656461,0.1024191768925268,61,0.756239127795137,0.7338261918151762,0.4189367985527367,0.6424194895327706,0.7013883112499067,0.6505619837891455,0.12198395740024957
2682,0.013291740417480468,0.0036761049364192892,0.001447582244873047,0.0010094114951106961,0.1,entropy,2,0.3,19,"{'ccp_alpha': 0.1, 'criterion': 'entropy', 'max_depth': 2, 'max_features': 0.3, 'n_estimators': 19}",0.28426762180748055,0.2884526489088942,0.5222329678670935,0.20754716981132076,0.3386481059780782,0.3282297028745734,0.10566452794716527,53,0.7938850306529861,0.7909796859778212,0.7326469408806936,0.7064300799285848,0.7408416035432301,0.7529566681966632,0.03419024412201702
2495,0.016762256622314453,0.002761469608263593,0.0010844707489013673,2.658579907649596e-05,0.1,gini,9,0.3,24,"{'ccp_alpha': 0.1, 'criterion': 'gini', 'max_depth': 9, 'max_features': 0.3, 'n_estimators': 24}",0.2695690340429192,0.5222329678670935,0.5222329678670935,0.32377847216476696,0.3386481059780782,0.39529230958399025,0.10616684812882256,8,0.8182347029359398,0.6597890234804288,0.5590611252255558,0.7024840028670689,0.6681252418683324,0.6815388192754652,0.08340051383675058
5004,0.00880446434020996,0.0023399496703830863,0.00147857666015625,0.0008340878397109574,0.2,entropy,9,sqrt,13,"{'ccp_alpha': 0.2, 'criterion': 'entropy', 'max_depth': 9, 'max_features': 'sqrt', 'n_estimators': 13}",0.2695690340429192,0.14976057446828844,0.40004734568283135,0.4402448337309984,0.23145502494313785,0.298215362573635,0.10757183868598973,132,0.7592749024348263,0.6698678937533318,0.5578572068302382,0.7472917882051164,0.7028938560077957,0.6874371294462617,0.07222435958470227
2206,0.015646696090698242,0.0007671988174066819,0.0021986961364746094,0.001360183447510119,0.1,gini,6,0.3,23,"{'ccp_alpha': 0.1, 'criterion': 'gini', 'max_depth': 6, 'max_features': 0.3, 'n_estimators': 23}",0.2695690340429192,0.38969154998823285,0.5222329678670935,0.20754716981132076,0.3086066999241838,0.33952948432675,0.10878125782797064,39,0.8178283552957103,0.6606891174111875,0.5949476253081429,0.765958431318739,0.6673547587552505,0.701355657617806,0.07983972148006904
55,0.009885168075561524,0.0038052971075636485,0.0009752750396728515,0.0006101265619225338,0.0,gini,2,1.0,8,"{'ccp_alpha': 0.0, 'criterion': 'gini', 'max_depth': 2, 'max_features': 1.0, 'n_estimators': 8}",0.40004734568283135,0.38969154998823285,0.4020151261036848,0.4326451097093042,0.1336306209562122,0.3516059504880531,0.10992611723858374,25,0.7869487498986777,0.8192265251251292,0.6908206789336921,0.7966041391349202,0.8242850999341946,0.7835770386053227,0.04840009956821976
2110,0.016039037704467775,0.0020289178716823473,0.0015515804290771485,0.0009759224879662978,0.1,gini,5,0.3,23,"{'ccp_alpha': 0.1, 'criterion': 'gini', 'max_depth': 5, 'max_features': 0.3, 'n_estimators': 23}",0.40004734568283135,0.4020151261036848,0.5222329678670935,0.16757831697804315,0.4008918628686366,0.3785531239000579,0.11546926265836241,11,0.6260911161256887,0.7558065382861293,0.5920215375765131,0.8249548140431935,0.6345502773152959,0.6866848566693641,0.08859700640638471
2578,0.008445930480957032,0.0012308344531570146,0.0014307975769042968,0.0008510859966899363,0.1,gini,10,0.3,11,"{'ccp_alpha': 0.1, 'criterion': 'gini', 'max_depth': 10, 'max_features': 0.3, 'n_estimators': 11}",0.40004734568283135,0.28426762180748055,0.5222329678670935,0.20754716981132076,0.23145502494313785,0.3291100260223728,0.11717802050650586,50,0.7635742417656841,0.7020090731048241,0.4882750175911978,0.6733843266011149,0.6684107698046498,0.6591306857734942,0.09189989997265106
148,0.005794715881347656,0.00205474710576856,0.0008498191833496094,0.0005330610684536954,0.0,gini,3,1.0,5,"{'ccp_alpha': 0.0, 'criterion': 'gini', 'max_depth': 3, 'max_features': 1.0, 'n_estimators': 5}",0.2995211489365769,0.0480754414848157,0.4020151261036848,0.276432802575278,0.3086066999241838,0.2669302438049078,0.11750297242145728,299,0.9097320103335492,0.8854286761431331,0.8512479478180957,0.8247410010732582,0.8551056340439723,0.8652510538824016,0.02941350991857804
2012,0.017228126525878906,0.003448250997133527,0.001015043258666992,2.532970474400944e-05,0.1,gini,4,0.3,21,"{'ccp_alpha': 0.1, 'criterion': 'gini', 'max_depth': 4, 'max_features': 0.3, 'n_estimators': 21}",0.2695690340429192,0.40004734568283135,0.5222329678670935,0.5947886892886081,0.3386481059780782,0.4250572285719061,0.11876068576093357,4,0.7564744361229333,0.6280311789427145,0.5595251538433493,0.7643644594297847,0.7017633145043237,0.6820317085686212,0.07827343224035632
1894,0.02579941749572754,0.002964962401450779,0.001767873764038086,0.0009448865847895159,0.1,gini,3,1.0,23,"{'ccp_alpha': 0.1, 'criterion': 'gini', 'max_depth': 3, 'max_features': 1.0, 'n_estimators': 23}",0.2695690340429192,0.25051599642100686,0.5222329678670935,0.20754716981132076,0.19920476822239894,0.2898139872729478,0.11912231746312038,160,0.7592749024348263,0.7558065382861293,0.7271591413658256,0.7937549287656521,0.601937287219326,0.7275865596143519,0.06628226562640237
