,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_break_ties,param_class_weight,param_gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
39,0.00028691291809082033,1.2741995396600734e-05,0.0003539085388183594,3.437198885143299e-06,6,True,,0.0001,"{'C': 6, 'break_ties': True, 'class_weight': None, 'gamma': 0.0001}",0.5636214801906779,0.492552054996952,0.8824975032927699,0.8583325077599887,0.7352941176470589,0.7064595327774895,0.15559262141566857,1,0.9362510162412889,0.9670691615059425,0.9345219395023615,0.9370977609493786,0.9681218127178343,0.9486123381833611,0.01552546957611691
24,0.00032973289489746094,6.729775649344565e-05,0.00032825469970703124,3.961463701068913e-05,6,False,,0.1,"{'C': 6, 'break_ties': False, 'class_weight': None, 'gamma': 0.1}",0.5636214801906779,0.492552054996952,0.8824975032927699,0.8583325077599887,0.7352941176470589,0.7064595327774895,0.15559262141566857,1,0.9362510162412889,0.9670691615059425,0.9345219395023615,0.9370977609493786,0.9681218127178343,0.9486123381833611,0.01552546957611691
25,0.0003251552581787109,5.691714162323645e-05,0.00032491683959960936,3.741437060560121e-05,6,False,,0.01,"{'C': 6, 'break_ties': False, 'class_weight': None, 'gamma': 0.01}",0.5636214801906779,0.492552054996952,0.8824975032927699,0.8583325077599887,0.7352941176470589,0.7064595327774895,0.15559262141566857,1,0.9362510162412889,0.9670691615059425,0.9345219395023615,0.9370977609493786,0.9681218127178343,0.9486123381833611,0.01552546957611691
38,0.0003185749053955078,4.5757836326317054e-05,0.00037584304809570315,3.903097831069805e-05,6,True,,0.001,"{'C': 6, 'break_ties': True, 'class_weight': None, 'gamma': 0.001}",0.5636214801906779,0.492552054996952,0.8824975032927699,0.8583325077599887,0.7352941176470589,0.7064595327774895,0.15559262141566857,1,0.9362510162412889,0.9670691615059425,0.9345219395023615,0.9370977609493786,0.9681218127178343,0.9486123381833611,0.01552546957611691
27,0.0003184795379638672,4.551420041929411e-05,0.00032362937927246096,2.9658197953899183e-05,6,False,,0.0001,"{'C': 6, 'break_ties': False, 'class_weight': None, 'gamma': 0.0001}",0.5636214801906779,0.492552054996952,0.8824975032927699,0.8583325077599887,0.7352941176470589,0.7064595327774895,0.15559262141566857,1,0.9362510162412889,0.9670691615059425,0.9345219395023615,0.9370977609493786,0.9681218127178343,0.9486123381833611,0.01552546957611691
28,0.00033063888549804686,4.023369859371643e-05,0.00031714439392089845,3.241384541264897e-05,6,False,,scale,"{'C': 6, 'break_ties': False, 'class_weight': None, 'gamma': 'scale'}",0.5636214801906779,0.492552054996952,0.8824975032927699,0.8583325077599887,0.7352941176470589,0.7064595327774895,0.15559262141566857,1,0.9362510162412889,0.9670691615059425,0.9345219395023615,0.9370977609493786,0.9681218127178343,0.9486123381833611,0.01552546957611691
26,0.0002955913543701172,1.5443488696516208e-05,0.0003090381622314453,5.3956394805204904e-06,6,False,,0.001,"{'C': 6, 'break_ties': False, 'class_weight': None, 'gamma': 0.001}",0.5636214801906779,0.492552054996952,0.8824975032927699,0.8583325077599887,0.7352941176470589,0.7064595327774895,0.15559262141566857,1,0.9362510162412889,0.9670691615059425,0.9345219395023615,0.9370977609493786,0.9681218127178343,0.9486123381833611,0.01552546957611691
41,0.00029101371765136717,1.4223501729966856e-05,0.0003513336181640625,8.382846063985983e-06,6,True,,auto,"{'C': 6, 'break_ties': True, 'class_weight': None, 'gamma': 'auto'}",0.5636214801906779,0.492552054996952,0.8824975032927699,0.8583325077599887,0.7352941176470589,0.7064595327774895,0.15559262141566857,1,0.9362510162412889,0.9670691615059425,0.9345219395023615,0.9370977609493786,0.9681218127178343,0.9486123381833611,0.01552546957611691
40,0.0003271579742431641,3.9903151120442644e-05,0.00036802291870117185,2.365689053508414e-05,6,True,,scale,"{'C': 6, 'break_ties': True, 'class_weight': None, 'gamma': 'scale'}",0.5636214801906779,0.492552054996952,0.8824975032927699,0.8583325077599887,0.7352941176470589,0.7064595327774895,0.15559262141566857,1,0.9362510162412889,0.9670691615059425,0.9345219395023615,0.9370977609493786,0.9681218127178343,0.9486123381833611,0.01552546957611691
36,0.00034394264221191404,9.912567182419076e-05,0.0003736972808837891,2.276646515367228e-05,6,True,,0.1,"{'C': 6, 'break_ties': True, 'class_weight': None, 'gamma': 0.1}",0.5636214801906779,0.492552054996952,0.8824975032927699,0.8583325077599887,0.7352941176470589,0.7064595327774895,0.15559262141566857,1,0.9362510162412889,0.9670691615059425,0.9345219395023615,0.9370977609493786,0.9681218127178343,0.9486123381833611,0.01552546957611691
37,0.00034279823303222655,7.786115666012285e-05,0.0005101203918457031,0.00029211437392073086,6,True,,0.01,"{'C': 6, 'break_ties': True, 'class_weight': None, 'gamma': 0.01}",0.5636214801906779,0.492552054996952,0.8824975032927699,0.8583325077599887,0.7352941176470589,0.7064595327774895,0.15559262141566857,1,0.9362510162412889,0.9670691615059425,0.9345219395023615,0.9370977609493786,0.9681218127178343,0.9486123381833611,0.01552546957611691
29,0.0002978801727294922,1.7771126589038514e-05,0.0003072261810302734,8.693095810487343e-06,6,False,,auto,"{'C': 6, 'break_ties': False, 'class_weight': None, 'gamma': 'auto'}",0.5636214801906779,0.492552054996952,0.8824975032927699,0.8583325077599887,0.7352941176470589,0.7064595327774895,0.15559262141566857,1,0.9362510162412889,0.9670691615059425,0.9345219395023615,0.9370977609493786,0.9681218127178343,0.9486123381833611,0.01552546957611691
0,0.0004019737243652344,9.924606866503945e-05,0.0003645896911621094,5.068027569830693e-05,1,False,,0.1,"{'C': 1, 'break_ties': False, 'class_weight': None, 'gamma': 0.1}",0.5636214801906779,0.492552054996952,0.8824975032927699,0.8583325077599887,0.6362090102803518,0.6866425113041481,0.15696206555798375,13,0.9362510162412889,0.9670691615059425,0.900937462695559,0.904926424978735,0.9366496721285885,0.9291667475100228,0.02419611443425988
16,0.00034575462341308595,5.223389238251425e-05,0.0003745555877685547,4.2867634002032366e-05,1,True,,scale,"{'C': 1, 'break_ties': True, 'class_weight': None, 'gamma': 'scale'}",0.5636214801906779,0.492552054996952,0.8824975032927699,0.8583325077599887,0.6362090102803518,0.6866425113041481,0.15696206555798375,13,0.9362510162412889,0.9670691615059425,0.900937462695559,0.904926424978735,0.9366496721285885,0.9291667475100228,0.02419611443425988
1,0.00035924911499023436,6.209097296435149e-05,0.00047559738159179686,0.0002899849570442375,1,False,,0.01,"{'C': 1, 'break_ties': False, 'class_weight': None, 'gamma': 0.01}",0.5636214801906779,0.492552054996952,0.8824975032927699,0.8583325077599887,0.6362090102803518,0.6866425113041481,0.15696206555798375,13,0.9362510162412889,0.9670691615059425,0.900937462695559,0.904926424978735,0.9366496721285885,0.9291667475100228,0.02419611443425988
2,0.0003272056579589844,2.1704525408398467e-05,0.00031871795654296874,1.2055024302040514e-05,1,False,,0.001,"{'C': 1, 'break_ties': False, 'class_weight': None, 'gamma': 0.001}",0.5636214801906779,0.492552054996952,0.8824975032927699,0.8583325077599887,0.6362090102803518,0.6866425113041481,0.15696206555798375,13,0.9362510162412889,0.9670691615059425,0.900937462695559,0.904926424978735,0.9366496721285885,0.9291667475100228,0.02419611443425988
3,0.0003641605377197266,7.447100398740096e-05,0.0003678321838378906,9.69370654952335e-05,1,False,,0.0001,"{'C': 1, 'break_ties': False, 'class_weight': None, 'gamma': 0.0001}",0.5636214801906779,0.492552054996952,0.8824975032927699,0.8583325077599887,0.6362090102803518,0.6866425113041481,0.15696206555798375,13,0.9362510162412889,0.9670691615059425,0.900937462695559,0.904926424978735,0.9366496721285885,0.9291667475100228,0.02419611443425988
4,0.0003930568695068359,6.707534594134307e-05,0.00035762786865234375,4.622074836834124e-05,1,False,,scale,"{'C': 1, 'break_ties': False, 'class_weight': None, 'gamma': 'scale'}",0.5636214801906779,0.492552054996952,0.8824975032927699,0.8583325077599887,0.6362090102803518,0.6866425113041481,0.15696206555798375,13,0.9362510162412889,0.9670691615059425,0.900937462695559,0.904926424978735,0.9366496721285885,0.9291667475100228,0.02419611443425988
5,0.0011539459228515625,0.0016437956735751407,0.00034513473510742185,5.082256507419272e-05,1,False,,auto,"{'C': 1, 'break_ties': False, 'class_weight': None, 'gamma': 'auto'}",0.5636214801906779,0.492552054996952,0.8824975032927699,0.8583325077599887,0.6362090102803518,0.6866425113041481,0.15696206555798375,13,0.9362510162412889,0.9670691615059425,0.900937462695559,0.904926424978735,0.9366496721285885,0.9291667475100228,0.02419611443425988
