,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_gamma,param_lambda,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
27232,0.008407258987426757,0.0004903978103560475,0.002201700210571289,0.0002450675615799602,1.0,1,1,2,9,0.5,"{'alpha': 1.0, 'gamma': 1, 'lambda': 1, 'max_depth': 2, 'n_estimators': 9, 'subsample': 0.5}",0.3078967686872781,0.38052119532359524,0.3001225239993905,0.20225995873897262,0.3872983346207417,0.31561975627399563,0.06708243857693096,4054,0.7673973011309008,0.7418487140573,0.6761456966727257,0.6902204823353313,0.6492790212542965,0.7049782430901109,0.04337529477608902
28096,0.00810699462890625,0.0004903102373164541,0.002101755142211914,0.0002002240646790603,1.0,1,9,2,9,0.5,"{'alpha': 1.0, 'gamma': 1, 'lambda': 9, 'max_depth': 2, 'n_estimators': 9, 'subsample': 0.5}",0.3078967686872781,0.38052119532359524,0.3001225239993905,0.20225995873897262,0.3872983346207417,0.31561975627399563,0.06708243857693096,4054,0.7673973011309008,0.7418487140573,0.6761456966727257,0.6902204823353313,0.6492790212542965,0.7049782430901109,0.04337529477608902
27664,0.00860733985900879,0.0004903783319701179,0.002101898193359375,0.00020003321628320284,1.0,1,5,2,9,0.5,"{'alpha': 1.0, 'gamma': 1, 'lambda': 5, 'max_depth': 2, 'n_estimators': 9, 'subsample': 0.5}",0.3078967686872781,0.38052119532359524,0.3001225239993905,0.20225995873897262,0.3872983346207417,0.31561975627399563,0.06708243857693096,4054,0.7673973011309008,0.7418487140573,0.6761456966727257,0.6902204823353313,0.6492790212542965,0.7049782430901109,0.04337529477608902
10803,0.004803991317749024,0.00024516482210645157,0.0020018577575683593,1.9073486328124998e-07,0.4,0,5,2,2,1,"{'alpha': 0.4, 'gamma': 0, 'lambda': 5, 'max_depth': 2, 'n_estimators': 2, 'subsample': 1}",0.3473299378728699,0.2970442628930023,0.2849190104305851,0.20225995873897262,0.404145188432738,0.3071396716736336,0.06726181238808485,5206,0.8544908817998658,0.7658382046039395,0.7962938999894401,0.8607121008286223,0.8283556116308628,0.8211381397705461,0.035793616119321955
10371,0.004503822326660157,1.9073486328124998e-07,0.002001667022705078,2.431401974483864e-07,0.4,0,1,2,2,1,"{'alpha': 0.4, 'gamma': 0, 'lambda': 1, 'max_depth': 2, 'n_estimators': 2, 'subsample': 1}",0.3473299378728699,0.2970442628930023,0.2849190104305851,0.20225995873897262,0.404145188432738,0.3071396716736336,0.06726181238808485,5206,0.8544908817998658,0.7658382046039395,0.7962938999894401,0.8607121008286223,0.8283556116308628,0.8211381397705461,0.035793616119321955
11235,0.007406473159790039,0.005058178032466238,0.002101707458496094,0.0002002478426503818,0.4,0,9,2,2,1,"{'alpha': 0.4, 'gamma': 0, 'lambda': 9, 'max_depth': 2, 'n_estimators': 2, 'subsample': 1}",0.3473299378728699,0.2970442628930023,0.2849190104305851,0.20225995873897262,0.404145188432738,0.3071396716736336,0.06726181238808485,5206,0.8544908817998658,0.7658382046039395,0.7962938999894401,0.8607121008286223,0.8283556116308628,0.8211381397705461,0.035793616119321955
21180,0.007106113433837891,0.0007356437367925696,0.0021018505096435545,0.00019993784886511673,0.8,0,5,2,7,0.5,"{'alpha': 0.8, 'gamma': 0, 'lambda': 5, 'max_depth': 2, 'n_estimators': 7, 'subsample': 0.5}",0.3078967686872781,0.3334864844249579,0.3334864844249579,0.11818181818181818,0.404145188432738,0.29943934883035006,0.09613277078985714,6067,0.8274229834850373,0.7688009836818476,0.7980652776313654,0.7770135719887901,0.8020382053245135,0.7946682044223108,0.02058898601841647
21612,0.007006120681762695,9.536743164062499e-08,0.0022018909454345702,0.0002452038175163527,0.8,0,9,2,7,0.5,"{'alpha': 0.8, 'gamma': 0, 'lambda': 9, 'max_depth': 2, 'n_estimators': 7, 'subsample': 0.5}",0.3078967686872781,0.3334864844249579,0.3334864844249579,0.11818181818181818,0.404145188432738,0.29943934883035006,0.09613277078985714,6067,0.8274229834850373,0.7688009836818476,0.7980652776313654,0.7770135719887901,0.8020382053245135,0.7946682044223108,0.02058898601841647
20748,0.00860738754272461,0.0032182634191142492,0.0022018909454345702,0.0002451064796983492,0.8,0,1,2,7,0.5,"{'alpha': 0.8, 'gamma': 0, 'lambda': 1, 'max_depth': 2, 'n_estimators': 7, 'subsample': 0.5}",0.3078967686872781,0.3334864844249579,0.3334864844249579,0.11818181818181818,0.404145188432738,0.29943934883035006,0.09613277078985714,6067,0.8274229834850373,0.7688009836818476,0.7980652776313654,0.7770135719887901,0.8020382053245135,0.7946682044223108,0.02058898601841647
15710,0.008307170867919923,0.0005103887148969401,0.002302074432373047,0.0002452038175163527,0.6000000000000001,0,1,5,8,0.5,"{'alpha': 0.6000000000000001, 'gamma': 0, 'lambda': 1, 'max_depth': 5, 'n_estimators': 8, 'subsample': 0.5}",0.3078967686872781,0.38052119532359524,0.3334864844249579,0.11818181818181818,0.3913118960624632,0.30627963253602253,0.09885940640064358,5350,0.8544908817998658,0.8551283537466217,0.8874486658391738,0.8599611210185427,0.7991857565685493,0.8512429557945508,0.028713958893004314
15662,0.010609006881713868,0.003958038384374295,0.002101755142211914,0.0002002240646790603,0.6000000000000001,0,1,4,8,0.5,"{'alpha': 0.6000000000000001, 'gamma': 0, 'lambda': 1, 'max_depth': 4, 'n_estimators': 8, 'subsample': 0.5}",0.3078967686872781,0.38052119532359524,0.3334864844249579,0.11818181818181818,0.3913118960624632,0.30627963253602253,0.09885940640064358,5350,0.8544908817998658,0.8551283537466217,0.8874486658391738,0.8599611210185427,0.7991857565685493,0.8512429557945508,0.028713958893004314
15758,0.009207868576049804,0.0008133251877780297,0.002101898193359375,0.00020027177674422517,0.6000000000000001,0,1,6,8,0.5,"{'alpha': 0.6000000000000001, 'gamma': 0, 'lambda': 1, 'max_depth': 6, 'n_estimators': 8, 'subsample': 0.5}",0.3078967686872781,0.38052119532359524,0.3334864844249579,0.11818181818181818,0.3913118960624632,0.30627963253602253,0.09885940640064358,5350,0.8544908817998658,0.8551283537466217,0.8874486658391738,0.8599611210185427,0.7991857565685493,0.8512429557945508,0.028713958893004314
15950,0.008207035064697266,0.00040032867521720087,0.0022017955780029297,0.0004003048653116896,0.6000000000000001,0,1,10,8,0.5,"{'alpha': 0.6000000000000001, 'gamma': 0, 'lambda': 1, 'max_depth': 10, 'n_estimators': 8, 'subsample': 0.5}",0.3078967686872781,0.38052119532359524,0.3334864844249579,0.11818181818181818,0.3913118960624632,0.30627963253602253,0.09885940640064358,5350,0.8544908817998658,0.8551283537466217,0.8874486658391738,0.8599611210185427,0.7991857565685493,0.8512429557945508,0.028713958893004314
