,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_alpha,param_gamma,param_lambda,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
22083,0.005004310607910156,0.00031658186741885633,0.0020018100738525392,9.536743164062499e-08,0.8,1,1,3,2,1,"{'alpha': 0.8, 'gamma': 1, 'lambda': 1, 'max_depth': 3, 'n_estimators': 2, 'subsample': 1}",0.2741752908499247,0.4213324203089069,0.33585830663992433,0.23115869750961876,0.404145188432738,0.33333398074822257,0.07308059087806336,859,0.8272327075686476,0.6769334190360848,0.8840722384080201,0.8352414601297353,0.739982866027792,0.7926925382340559,0.07420534600365711
22947,0.004803991317749024,0.0002447756874602314,0.002101755142211914,0.00020010490518599622,0.8,1,9,3,2,1,"{'alpha': 0.8, 'gamma': 1, 'lambda': 9, 'max_depth': 3, 'n_estimators': 2, 'subsample': 1}",0.2741752908499247,0.4213324203089069,0.33585830663992433,0.23115869750961876,0.404145188432738,0.33333398074822257,0.07308059087806336,859,0.8272327075686476,0.6769334190360848,0.8840722384080201,0.8352414601297353,0.739982866027792,0.7926925382340559,0.07420534600365711
22515,0.004804086685180664,0.00024524289016801114,0.002001523971557617,2.611744678045111e-07,0.8,1,5,3,2,1,"{'alpha': 0.8, 'gamma': 1, 'lambda': 5, 'max_depth': 3, 'n_estimators': 2, 'subsample': 1}",0.2741752908499247,0.4213324203089069,0.33585830663992433,0.23115869750961876,0.404145188432738,0.33333398074822257,0.07308059087806336,859,0.8272327075686476,0.6769334190360848,0.8840722384080201,0.8352414601297353,0.739982866027792,0.7926925382340559,0.07420534600365711
11771,0.009007644653320313,0.00031665733558140574,0.0020016193389892577,1.1680077279964343e-07,0.4,1,1,4,6,1,"{'alpha': 0.4, 'gamma': 1, 'lambda': 1, 'max_depth': 4, 'n_estimators': 6, 'subsample': 1}",0.3473299378728699,0.3078967686872781,0.4687513037111616,0.20225995873897262,0.404145188432738,0.34607663148860407,0.09007057296551584,550,0.9422885572139303,0.9716704601766637,0.9130725117103143,0.9441838305340038,0.9153973689602793,0.9373225457190383,0.02154202985976447
12203,0.011810111999511718,0.003432256079031738,0.0024021148681640627,0.00020017629580703665,0.4,1,5,4,6,1,"{'alpha': 0.4, 'gamma': 1, 'lambda': 5, 'max_depth': 4, 'n_estimators': 6, 'subsample': 1}",0.3473299378728699,0.3078967686872781,0.4687513037111616,0.20225995873897262,0.404145188432738,0.34607663148860407,0.09007057296551584,550,0.9422885572139303,0.9716704601766637,0.9130725117103143,0.9441838305340038,0.9153973689602793,0.9373225457190383,0.02154202985976447
12635,0.009308052062988282,0.0006006002497130722,0.0022019863128662108,0.0002452232804435336,0.4,1,9,4,6,1,"{'alpha': 0.4, 'gamma': 1, 'lambda': 9, 'max_depth': 4, 'n_estimators': 6, 'subsample': 1}",0.3473299378728699,0.3078967686872781,0.4687513037111616,0.20225995873897262,0.404145188432738,0.34607663148860407,0.09007057296551584,550,0.9422885572139303,0.9716704601766637,0.9130725117103143,0.9441838305340038,0.9153973689602793,0.9373225457190383,0.02154202985976447
12147,0.005004358291625976,3.162979879718208e-07,0.0020015716552734377,3.504023183989303e-07,0.4,1,5,3,2,1,"{'alpha': 0.4, 'gamma': 1, 'lambda': 5, 'max_depth': 3, 'n_estimators': 2, 'subsample': 1}",0.3473299378728699,0.4213324203089069,0.33585830663992433,0.10715994395536396,0.4312909745889714,0.3285943166732073,0.11711868329684365,916,0.8551283537466217,0.6463034318619113,0.8840722384080201,0.8902558383386503,0.8006079008016046,0.8152735526313617,0.09023302118720848
11715,0.0049041748046875,0.00037445729663911705,0.002401924133300781,0.0003744445754037233,0.4,1,1,3,2,1,"{'alpha': 0.4, 'gamma': 1, 'lambda': 1, 'max_depth': 3, 'n_estimators': 2, 'subsample': 1}",0.3473299378728699,0.4213324203089069,0.33585830663992433,0.10715994395536396,0.4312909745889714,0.3285943166732073,0.11711868329684365,916,0.8551283537466217,0.6463034318619113,0.8840722384080201,0.8902558383386503,0.8006079008016046,0.8152735526313617,0.09023302118720848
12579,0.006905555725097656,0.004057987048777032,0.0020018100738525392,0.00031658186023671164,0.4,1,9,3,2,1,"{'alpha': 0.4, 'gamma': 1, 'lambda': 9, 'max_depth': 3, 'n_estimators': 2, 'subsample': 1}",0.3473299378728699,0.4213324203089069,0.33585830663992433,0.10715994395536396,0.4312909745889714,0.3285943166732073,0.11711868329684365,916,0.8551283537466217,0.6463034318619113,0.8840722384080201,0.8902558383386503,0.8006079008016046,0.8152735526313617,0.09023302118720848
7479,0.024020862579345704,0.0016746806009773883,0.0023018836975097655,0.0002450481605147048,0.2,1,9,4,20,1,"{'alpha': 0.2, 'gamma': 1, 'lambda': 9, 'max_depth': 4, 'n_estimators': 20, 'subsample': 1}",0.37130532861625287,0.3078967686872781,0.38052119532359524,0.0778498944161523,0.404145188432738,0.30834367509520333,0.11956527661093445,1792,0.9423075476955445,0.9432678002121393,0.9431253429790923,0.9441838305340038,0.9439748360462217,0.9433718714934003,0.0006674183129356364
